date,o3,pm2.5,ws,wd,air_temp
2018/1/15 3:00,28.26868573,13.04760696,4.091447069,209.3075932,5.025600016
2018/1/15 4:00,28.61144633,12.7064659,4.16200041,211.9093651,5.049325749
2018/1/15 5:00,28.8851155,12.36337703,4.240441833,214.4900598,5.076782094
2018/1/15 6:00,29.00609617,12.06171618,4.325225498,217.3644332,5.103898983
2018/1/15 7:00,29.27272106,11.66186727,4.411352076,220.2456161,5.130380836
2018/1/15 8:00,29.60040538,11.30314029,4.498789381,223.1534583,5.154949446
2018/1/15 9:00,30.00811399,10.96496454,4.585234239,226.1559548,5.175547252
2018/1/15 10:00,30.38642552,10.55763493,4.653744417,229.0306165,5.166020337
2018/1/15 11:00,30.54285467,10.20053764,4.703839359,232.015976,5.140690495
2018/1/15 12:00,30.61541003,9.850550428,4.748975285,234.9205345,5.101655603
2018/1/15 13:00,30.68919926,9.523886313,4.775983766,237.5349958,5.067065294
2018/1/15 14:00,30.84420359,9.226423583,4.807386353,240.1928084,5.034501888
2018/1/15 15:00,30.96615257,8.898966222,4.843172036,242.847071,5.020836305
2018/1/15 16:00,31.11758665,8.475063478,4.888088604,245.4034091,5.025958612
2018/1/15 17:00,31.42096582,8.069186715,4.939551697,247.9546757,5.045020403
2018/1/15 18:00,31.82107806,7.800526967,5.00718224,250.4202755,5.078353849
2018/1/15 19:00,32.40942714,7.472984574,5.095719723,252.8252961,5.12532205
2018/1/15 20:00,33.10654069,7.194177102,5.189775035,255.293692,5.179356968
2018/1/15 21:00,33.65232254,6.970417153,5.288586775,257.7920118,5.233220464
2018/1/15 22:00,34.11615494,6.73835429,5.384573793,260.30554,5.284940519
2018/1/15 23:00,34.44533464,6.534023535,5.47919554,262.6515552,5.337397922
2018/1/16 0:00,34.83122667,6.283336411,5.570548598,264.7641847,5.376102846
2018/1/16 1:00,35.27768441,6.009936496,5.657607998,266.8132917,5.400813065
2018/1/16 2:00,35.80563738,5.740259063,5.748345498,268.8477157,5.441916868
2018/1/16 3:00,36.2870102,5.481095232,5.849037958,270.6653904,5.496747911
2018/1/16 4:00,36.84312649,5.219147502,5.951195459,272.3113385,5.54803755
2018/1/16 5:00,37.34269937,4.96570934,6.043279428,273.9274729,5.601765366
2018/1/16 6:00,37.90270212,4.762545841,6.136379559,275.440869,5.660964769
2018/1/16 7:00,38.42570452,4.528496728,6.227792919,276.8951878,5.719946168
2018/1/16 8:00,38.81624265,4.363095168,6.311354616,278.2702227,5.778089603
2018/1/16 9:00,39.08081979,4.236632795,6.389732011,279.5306581,5.836276909
2018/1/16 10:00,39.30063763,4.066024402,6.464196531,280.6841136,5.89172639
2018/1/16 11:00,39.4928635,3.83538491,6.529663307,281.7036283,5.941557256
2018/1/16 12:00,39.70740944,3.634683303,6.595414485,282.6495272,5.984590393
2018/1/16 13:00,39.85917892,3.475882302,6.653474242,282.9725741,6.019132596
2018/1/16 14:00,39.81591099,3.381573246,6.707386692,283.0816967,6.039981435
2018/1/16 15:00,39.79268683,3.243830618,6.755530618,283.2099036,6.053346862
2018/1/16 16:00,39.71301694,3.138148313,6.792409534,283.0265776,6.05205104
2018/1/16 17:00,39.696363,3.098854087,6.823941026,282.1341514,6.036454937
2018/1/16 18:00,39.7449009,3.058995628,6.847719439,285.378901,6.003449088
2018/1/16 19:00,39.91913183,2.967410508,6.863715976,284.1059555,5.953790829
2018/1/16 20:00,40.11240752,2.85898682,6.871797669,282.6989733,5.881095062
2018/1/16 21:00,40.20253742,2.694347677,6.867072747,280.9011612,5.7754341
2018/1/16 22:00,40.17825784,2.51729219,6.838489631,283.2525414,5.657277521
2018/1/16 23:00,39.94984381,2.453048061,6.804171021,282.8920332,5.544607095
2018/1/17 0:00,39.62013683,2.441553868,6.756444977,282.0587678,5.458576053
2018/1/17 1:00,39.35712058,2.384864464,6.706758599,281.3462381,5.389004995
2018/1/17 2:00,39.14492244,2.385340954,6.661395354,280.6309849,5.331744921
2018/1/17 3:00,38.9568412,2.35778738,6.618592585,280.1515647,5.284692704
2018/1/17 4:00,38.71857072,2.353654132,6.571635734,279.6938544,5.218221963
2018/1/17 5:00,38.58329946,2.323954746,6.523161669,279.2727456,5.129769005
2018/1/17 6:00,38.40246066,2.329531353,6.479892574,279.2592724,5.04934777
2018/1/17 7:00,38.25083579,2.338202009,6.431873826,279.1547411,4.974675409
2018/1/17 8:00,38.04610425,2.432217515,6.392464416,279.0413052,4.902090084
2018/1/17 9:00,37.81343568,2.555654102,6.353532512,279.0526635,4.832902183
2018/1/17 10:00,37.53877534,2.69725506,6.307629934,279.0742992,4.768741393
2018/1/17 11:00,37.16434311,2.848217271,6.26555418,279.1770738,4.712440227
2018/1/17 12:00,36.83136712,2.973988031,6.231183907,279.2824766,4.652371862
2018/1/17 13:00,36.446091,3.15168279,6.193323554,279.170282,4.586116245
2018/1/17 14:00,36.15034127,3.299535367,6.163313509,279.0176884,4.52960148
2018/1/17 15:00,35.91429691,3.478901143,6.133277717,278.9020261,4.476792934
2018/1/17 16:00,35.79583868,3.613147085,6.11757202,278.6802171,4.420987569
2018/1/17 17:00,35.74725426,3.716544001,6.106749961,278.5698848,4.368663474
2018/1/17 18:00,35.82530394,3.749344043,6.104867208,278.6695751,4.323206219
2018/1/17 19:00,35.89016854,3.788880664,6.111032609,279.1833616,4.284030395
2018/1/17 20:00,35.95068981,3.786680477,6.123486726,279.8175553,4.251744955
2018/1/17 21:00,36.1444299,3.740020733,6.135313259,280.6918883,4.222104347
2018/1/17 22:00,36.28646114,3.683395188,6.124361787,281.7731944,4.204763203
2018/1/17 23:00,36.32712893,3.676729075,6.11052817,282.7024402,4.194705086
2018/1/18 0:00,36.32153024,3.611140679,6.091521938,284.0132401,4.191569875
2018/1/18 1:00,36.3710997,3.595566427,6.066443469,285.2786401,4.187821309
2018/1/18 2:00,36.43582068,3.558587571,6.041421237,286.544541,4.190286758
2018/1/18 3:00,36.35607113,3.530469596,6.011473697,283.9468483,4.197263699
2018/1/18 4:00,36.26830663,3.492373962,5.969237362,281.5824676,4.198989937
2018/1/18 5:00,36.00547145,3.467252468,5.918243645,279.3167349,4.198771764
2018/1/18 6:00,35.82395627,3.39041363,5.864189078,277.1654603,4.204091409
2018/1/18 7:00,35.54435266,3.360813844,5.795095527,274.8440183,4.216694757
2018/1/18 8:00,34.99280965,3.30282523,5.737004941,272.8260728,4.226915318
2018/1/18 9:00,34.61433764,3.323236539,5.667958141,270.9731939,4.234597423
2018/1/18 10:00,34.23140965,3.329280997,5.585219163,269.369559,4.239583711
2018/1/18 11:00,34.01325443,3.306346985,5.510479386,268.0411438,4.250964074
2018/1/18 12:00,33.76781956,3.277564499,5.46419416,266.4016876,4.269147586
2018/1/18 13:00,33.68425221,3.282385633,5.392962418,264.5681956,4.2986371
2018/1/18 14:00,33.73117212,3.258099563,5.317269492,263.119915,4.333210131
2018/1/18 15:00,33.81285688,3.218033434,5.248800476,261.8945394,4.363763405
2018/1/18 16:00,33.7953714,3.17398549,5.182664447,261.2249104,4.390029287
2018/1/18 17:00,33.79113465,3.156339109,5.117645873,260.7685493,4.395765458
2018/1/18 18:00,33.85037289,3.18845516,5.061267466,260.2920377,4.383877268
2018/1/18 19:00,33.71559504,3.15149697,4.988197182,260.0693419,4.357454701
2018/1/18 20:00,33.47333121,3.048874498,4.902855042,260.2333856,4.326194062
2018/1/18 21:00,33.18265203,3.032348114,4.807883847,260.0880517,4.274096101
2018/1/18 22:00,32.81092938,3.14478309,4.720535471,259.9218115,4.231024512
2018/1/18 23:00,32.38234196,3.329050459,4.636051792,259.7766542,4.194500634
2018/1/19 0:00,32.12610103,3.433019569,4.544306092,259.6117332,4.164330348
2018/1/19 1:00,31.87872284,3.52499801,4.460851956,259.2206566,4.128023626
2018/1/19 2:00,31.68235263,3.601923237,4.370556729,258.8098105,4.073960421
2018/1/19 3:00,31.45872251,3.741333494,4.27037362,258.1112789,3.997525065
2018/1/19 4:00,31.22331453,3.860502677,4.163699376,257.1404547,3.901406941
2018/1/19 5:00,31.05850685,4.030494834,4.069011737,255.9589822,3.796793138
2018/1/19 6:00,31.08659275,4.115978752,3.984238065,254.2495687,3.687308231
2018/1/19 7:00,31.07829931,4.089458448,3.899506741,252.290159,3.564774654
2018/1/19 8:00,30.97392013,4.16783652,3.811035489,250.2423214,3.428741664
2018/1/19 9:00,30.85243178,4.25056076,3.696848189,248.1916159,3.279717426
2018/1/19 10:00,30.5516811,4.432998735,3.583219871,246.1534697,3.139489192
2018/1/19 11:00,30.16578383,4.590352311,3.480185616,244.2527833,3.002148015
2018/1/19 12:00,29.83201986,4.796663894,3.387398007,242.3995111,2.867257719
2018/1/19 13:00,29.61138869,4.941120064,3.30251237,240.5558086,2.746108724
2018/1/19 14:00,29.55733721,5.132536474,3.218537873,238.652788,2.630054255
2018/1/19 15:00,29.46552119,5.262559222,3.150298886,236.9186104,2.537802591
2018/1/19 16:00,29.38618414,5.359361338,3.072531968,235.3112877,2.441258624
2018/1/19 17:00,29.40870221,5.422559155,2.999859916,233.7367063,2.353716976
2018/1/19 18:00,29.54638377,5.514557583,2.934812885,232.3489267,2.280731894
2018/1/19 19:00,29.5697725,5.545377474,2.877653428,231.0198427,2.216967811
2018/1/19 20:00,29.34266606,5.632094878,2.833819591,229.8979602,2.168316905
2018/1/19 21:00,28.99348697,5.699777932,2.792217278,228.5987995,2.105997706
2018/1/19 22:00,28.59417237,5.782244702,2.74392429,227.3968384,2.041047905
2018/1/19 23:00,28.11508368,5.846653138,2.692675304,226.1764647,1.976643703
2018/1/20 0:00,27.57770039,5.984208084,2.648653616,225.1262181,1.927744813
2018/1/20 1:00,27.02861486,6.105171701,2.606852271,224.1711779,1.892529969
2018/1/20 2:00,26.47033275,6.276139165,2.578808318,223.3118177,1.869555813
2018/1/20 3:00,25.982309,6.372131898,2.558192727,222.9901826,1.864583414
2018/1/20 4:00,25.40274266,6.49800697,2.524206966,222.8332664,1.866392991
2018/1/20 5:00,24.92831892,6.597376731,2.483835937,222.6581251,1.8719303
2018/1/20 6:00,24.36720941,6.727218295,2.438989835,222.2511958,1.872915463
2018/1/20 7:00,23.91493585,6.801932519,2.389091045,221.7087244,1.875066189
2018/1/20 8:00,23.42723036,6.896995616,2.340013958,221.2027216,1.876658779
2018/1/20 9:00,22.81869961,7.018193668,2.281866627,220.7535605,1.882325839
2018/1/20 10:00,22.09791066,7.119286732,2.22490095,220.1282074,1.88382967
2018/1/20 11:00,21.39819081,7.323850064,2.196368311,219.605901,1.908891708
2018/1/20 12:00,20.88889017,7.529562077,2.191713855,219.3529476,1.972653758
2018/1/20 13:00,20.48930397,7.690757871,2.197266748,219.1235065,2.065086498
2018/1/20 14:00,20.14052098,7.8378689,2.220299682,219.0411096,2.172831616
2018/1/20 15:00,19.91141864,7.988342706,2.245568036,219.0395036,2.281355074
2018/1/20 16:00,19.79818504,8.126932272,2.268730552,219.1147739,2.363196801
2018/1/20 17:00,19.81941471,8.348956561,2.289001946,219.2955805,2.427244948
2018/1/20 18:00,19.84398758,8.50568036,2.314010797,219.6220339,2.475995792
2018/1/20 19:00,19.9674734,8.55010116,2.327658764,220.0555675,2.513205185
2018/1/20 20:00,19.9839965,8.5809511,2.31925608,220.4477508,2.543688671
2018/1/20 21:00,19.86601457,8.660036657,2.307436492,220.6991473,2.568776118
2018/1/20 22:00,19.77047608,8.680198113,2.294069541,220.8152705,2.601507049
2018/1/20 23:00,19.74502584,8.717547912,2.286490762,220.8511018,2.647476197
2018/1/21 0:00,19.91407086,8.787832732,2.286091006,220.9212904,2.705824591
2018/1/21 1:00,19.93530624,8.867999614,2.294571947,221.0878987,2.78701502
2018/1/21 2:00,19.90965329,8.91709188,2.303818693,221.2943124,2.882868221
2018/1/21 3:00,19.84555548,8.936375788,2.309954282,221.5548876,2.981909143
2018/1/21 4:00,19.78491991,9.036979642,2.3058915,221.8249917,3.06914674
2018/1/21 5:00,19.56133075,9.133534283,2.298219727,222.0953039,3.152977256
2018/1/21 6:00,19.32550203,9.169225192,2.300284403,222.4240347,3.23743451
2018/1/21 7:00,19.02753442,9.235008088,2.307969727,222.7982328,3.320494987
2018/1/21 8:00,18.71279188,9.323763523,2.315769049,223.2837809,3.401416765
2018/1/21 9:00,18.5012443,9.368116244,2.331089896,223.7874375,3.484512305
2018/1/21 10:00,18.32963856,9.452026353,2.346767814,224.3630718,3.567939339
2018/1/21 11:00,18.13264538,9.503478725,2.360699507,225.0276098,3.651244751
2018/1/21 12:00,17.81126197,9.5850697,2.382872625,225.8580447,3.731694274
2018/1/21 13:00,17.42747428,9.673229835,2.388444658,226.6641737,3.814500668
2018/1/21 14:00,17.16832037,9.744876406,2.386706055,227.4428656,3.889783843
2018/1/21 15:00,17.03759184,9.818601101,2.386727059,228.2107045,3.959541228
2018/1/21 16:00,16.98852223,9.966619604,2.379899858,228.9250127,4.024466638
2018/1/21 17:00,17.04879908,10.07059054,2.37863893,229.6558098,4.087724757
2018/1/21 18:00,17.2056138,10.06561324,2.386215676,230.4615537,4.14890736
2018/1/21 19:00,17.34030133,10.13484241,2.385588091,231.2242449,4.207908578
2018/1/21 20:00,17.39235223,10.17461367,2.384917482,231.9668146,4.267200974
2018/1/21 21:00,17.42303629,10.18437836,2.382126808,232.735766,4.334319965
2018/1/21 22:00,17.45121224,10.21923624,2.39596144,233.7947129,4.430239397
2018/1/21 23:00,17.49052097,10.37798527,2.426523014,234.8674025,4.559318821
2018/1/22 0:00,17.83577268,10.42323499,2.477906155,235.828453,4.705391126
2018/1/22 1:00,18.38785979,10.37446241,2.57284432,236.4464765,4.867252638
2018/1/22 2:00,18.77664118,10.38563818,2.673081972,237.3210677,5.05033649
2018/1/22 3:00,19.19074715,10.31674645,2.790088404,238.3771585,5.24221821
2018/1/22 4:00,19.64698203,10.20620993,2.896639333,239.3599391,5.429967698
2018/1/22 5:00,19.98565648,10.11666444,3.002442073,240.2024729,5.614343306
2018/1/22 6:00,20.2817425,10.0666312,3.121957656,241.1962059,5.802762048
2018/1/22 7:00,20.59637899,10.06292679,3.241080935,242.2386268,5.989155751
2018/1/22 8:00,20.84589073,10.01760276,3.353558089,243.3717142,6.172623268
2018/1/22 9:00,21.22040239,9.991394454,3.462741823,244.5434646,6.351176657
2018/1/22 10:00,21.61399422,10.00309855,3.575855031,245.7648461,6.526599069
2018/1/22 11:00,22.044199,10.00206884,3.688909799,247.0152302,6.699486075
2018/1/22 12:00,22.51391749,9.992661051,3.800091809,248.1313619,6.857047153
2018/1/22 13:00,22.94631082,10.0493388,3.901638664,249.1987235,7.019244053
2018/1/22 14:00,23.45915773,10.08174606,3.998386236,250.2443835,7.169820906
2018/1/22 15:00,24.06212257,10.07992092,4.096149631,251.3438667,7.314432743
2018/1/22 16:00,24.69003564,10.0450726,4.197179513,252.3758012,7.465398342
2018/1/22 17:00,25.34932336,10.01521275,4.293706711,253.4059886,7.626933442
2018/1/22 18:00,26.19590259,9.93365154,4.38648856,254.2489736,7.79076816
2018/1/22 19:00,27.26414751,9.831924268,4.471523598,254.7328666,7.95319492
2018/1/22 20:00,28.4464529,9.674406928,4.543819269,254.585831,8.10099702
2018/1/22 21:00,29.48024594,9.546023202,4.605238169,253.8914,8.224450038
2018/1/22 22:00,30.10586595,9.427748543,4.660112067,252.7889193,8.340005319
2018/1/22 23:00,30.60311463,9.351605905,4.708480772,251.2956564,8.448707143
2018/1/23 0:00,31.11921267,9.213768432,4.756221215,249.7865362,8.558829458
2018/1/23 1:00,31.67505896,9.13122858,4.811693055,247.5471276,8.676843751
2018/1/23 2:00,32.1130269,9.068847031,4.875723924,245.0487624,8.804536562
2018/1/23 3:00,32.53454728,9.107713036,4.938925129,242.2385072,8.939422792
2018/1/23 4:00,33.22552979,9.042620817,4.993817999,243.1859094,9.081407754
2018/1/23 5:00,33.97141586,8.968744392,5.046039613,243.9366568,9.218210106
2018/1/23 6:00,34.57397226,8.912362278,5.106661032,244.7918844,9.347573426
2018/1/23 7:00,35.12184363,8.957743998,5.164911181,245.683145,9.469616454
2018/1/23 8:00,35.67741148,8.987799836,5.217873701,246.907154,9.579596652
2018/1/23 9:00,36.3691065,9.038519073,5.266608284,247.7835644,9.6754507
2018/1/23 10:00,36.97958496,9.071423886,5.313466382,248.4764767,9.757485361
2018/1/23 11:00,37.69194242,9.078827789,5.366954175,248.8731116,9.832931318
2018/1/23 12:00,38.18469669,9.149464341,5.419517616,249.3510771,9.894138143
2018/1/23 13:00,38.72302124,9.33232404,5.46619125,250.1387229,9.956191233
2018/1/23 14:00,39.14343567,9.487481759,5.504284003,250.7029685,9.999767599
2018/1/23 15:00,39.60304987,9.62940515,5.547585113,250.8116146,10.01943936
2018/1/23 16:00,40.18198851,9.741861488,5.587158153,250.8990077,10.02465127
2018/1/23 17:00,41.02677014,9.864539166,5.620014771,250.4021504,10.01383717
2018/1/23 18:00,41.7833649,9.975802062,5.642385565,249.3701583,10.00062284
2018/1/23 19:00,42.33014045,10.03172121,5.657732498,248.4546191,9.991515332
2018/1/23 20:00,42.86508932,10.14288586,5.668121601,247.1013023,9.978263396
2018/1/23 21:00,43.35340586,10.33328588,5.679803306,245.2744918,9.941310965
2018/1/23 22:00,43.82203524,10.48984167,5.688232245,243.4599554,9.894264168
2018/1/23 23:00,44.42739071,10.50005796,5.69780625,241.7943555,9.815936066
2018/1/24 0:00,45.08807349,10.4615438,5.699439663,239.8813817,9.708527015
2018/1/24 1:00,45.49355446,10.53553063,5.707765275,237.9073796,9.59204772
2018/1/24 2:00,45.79022745,10.61984524,5.713193498,236.0936745,9.48211783
2018/1/24 3:00,46.03944638,10.72443079,5.715546473,234.5090999,9.397429361
2018/1/24 4:00,46.36129705,10.79165151,5.703163499,232.8799376,9.330512112
2018/1/24 5:00,46.68646826,10.78524539,5.700085711,231.1389968,9.284057158
2018/1/24 6:00,46.85630127,10.82134148,5.689648163,229.4321877,9.243218957
2018/1/24 7:00,46.88301127,10.85573567,5.674105078,228.0469259,9.206761648
2018/1/24 8:00,46.84305805,10.95794903,5.659112337,227.4737192,9.185088734
2018/1/24 9:00,46.76689636,11.00682583,5.645615973,227.5711017,9.179014125
2018/1/24 10:00,46.60985557,11.08898372,5.640822618,227.9957487,9.190363152
2018/1/24 11:00,46.5530965,10.95856882,5.624929746,228.4443845,9.201101194
2018/1/24 12:00,46.58181509,10.8607895,5.609084642,229.4324687,9.186370497
2018/1/24 13:00,46.57167268,10.71851457,5.584897156,230.3495642,9.17519035
2018/1/24 14:00,46.58333393,10.64500506,5.558342466,231.2247261,9.159846636
2018/1/24 15:00,46.30527044,10.58862835,5.533222158,232.3710148,9.128278048
2018/1/24 16:00,46.06623694,10.59039591,5.49199792,233.5113626,9.067791462
2018/1/24 17:00,45.70548666,10.60587866,5.449468713,234.5422065,9.001788573
2018/1/24 18:00,45.27939445,10.61864238,5.400791891,235.6240545,8.921825872
2018/1/24 19:00,44.73151768,10.63458271,5.348255384,236.727632,8.82973987
2018/1/24 20:00,44.1293687,10.64321276,5.278582354,237.7892662,8.708328492
2018/1/24 21:00,43.38692956,10.71690101,5.191495683,238.7073584,8.544169056
2018/1/24 22:00,42.45605072,10.83465774,5.110522242,239.9152802,8.391489924
2018/1/24 23:00,41.4267005,10.93189106,5.027046424,241.0492514,8.245401527
2018/1/25 0:00,40.4403395,11.07825104,4.948010617,242.2674942,8.116276706
2018/1/25 1:00,39.55077886,11.21534294,4.874783649,243.4716418,7.992342117
2018/1/25 2:00,38.73514832,11.36442525,4.793853232,244.6105964,7.870048564
2018/1/25 3:00,37.87227523,11.55015997,4.698829187,245.7546581,7.741865712
2018/1/25 4:00,37.0244892,11.72056578,4.599641743,246.4028398,7.583661806
2018/1/25 5:00,36.27030818,11.85761154,4.5245659,246.6778675,7.402118541
2018/1/25 6:00,35.51871066,11.94254095,4.462418969,247.0342749,7.215097932
2018/1/25 7:00,34.74391466,12.08852024,4.399967477,247.5655025,7.043814696
2018/1/25 8:00,33.83739764,12.23342187,4.328471489,248.0554974,6.871201591
2018/1/25 9:00,32.98404814,12.40576121,4.257739105,248.4672923,6.703913212
2018/1/25 10:00,32.2038019,12.56108936,4.181815472,248.4929446,6.532537151
2018/1/25 11:00,31.37445303,12.79078408,4.109833508,248.6696883,6.365947161
2018/1/25 12:00,30.61798191,12.95733783,4.019870452,249.1068953,6.190224253
2018/1/25 13:00,29.95382696,13.09772164,3.931851636,249.2326154,6.006283295
2018/1/25 14:00,29.45702737,13.2171077,3.847827847,249.3570304,5.821549769
2018/1/25 15:00,29.06584595,13.29982306,3.762722682,249.5520378,5.645357486
2018/1/25 16:00,28.70759493,13.31144145,3.668508484,249.59638,5.470918035
2018/1/25 17:00,28.34347247,13.37938261,3.585833027,249.7126181,5.317180732
2018/1/25 18:00,27.94653033,13.4459933,3.50647047,249.8176554,5.17314634
2018/1/25 19:00,27.56814192,13.51413437,3.429540669,249.9305894,5.040130158
2018/1/25 20:00,27.06788782,13.60986554,3.359231417,250.0083869,4.915686557
2018/1/25 21:00,26.44396543,13.7330152,3.286656932,250.0510781,4.790036063
2018/1/25 22:00,25.85184357,13.84786794,3.206494184,250.1102558,4.66858437
2018/1/25 23:00,25.32053644,13.98990253,3.123125759,250.2156622,4.552858515
2018/1/26 0:00,24.75724677,14.14237362,3.03596371,250.3981364,4.436529129
2018/1/26 1:00,24.11479211,14.26912681,2.958681243,250.6330113,4.336054502
2018/1/26 2:00,23.6703026,14.34187962,2.887387844,250.9123903,4.252092879
2018/1/26 3:00,23.32139204,14.43304763,2.82723868,251.2461182,4.181539877
2018/1/26 4:00,22.99857643,14.55800457,2.775648546,251.6937848,4.119124296
2018/1/26 5:00,22.57389873,14.67880493,2.728747254,252.174797,4.068309791
2018/1/26 6:00,22.10405432,14.70983857,2.687730855,252.7046475,4.027500555
2018/1/26 7:00,21.57475809,14.843568,2.645063936,253.3354545,4.00353158
2018/1/26 8:00,21.02619299,14.88608804,2.601631719,254.009021,3.99312232
2018/1/26 9:00,20.46383905,14.91008207,2.561984657,254.5860231,3.995688386
2018/1/26 10:00,19.92098157,14.9621622,2.519971407,255.1758076,3.998660307
2018/1/26 11:00,19.41476954,14.94591672,2.486903562,255.7641677,4.003466196
2018/1/26 12:00,19.05148025,14.99764698,2.459419946,256.1890077,4.01044229
2018/1/26 13:00,18.88889603,15.06643034,2.420773292,256.4618146,4.023795013
2018/1/26 14:00,18.82450903,15.08659186,2.39419997,256.6618512,4.049022544
2018/1/26 15:00,18.80155736,15.0913604,2.382216414,256.8668161,4.086462813
2018/1/26 16:00,18.83624274,15.04753903,2.380379735,257.0914984,4.132687737
2018/1/26 17:00,18.89911533,14.93982535,2.395058092,257.2838405,4.189130512
2018/1/26 18:00,19.04628616,14.82727128,2.405751754,257.4418471,4.254541728
2018/1/26 19:00,19.28244416,14.75253484,2.423481814,257.668313,4.325397597
2018/1/26 20:00,19.56758489,14.57222243,2.470382767,257.9094575,4.404732205
2018/1/26 21:00,19.82912785,14.43295996,2.529537959,258.0396591,4.495374679
2018/1/26 22:00,20.07951668,14.26266874,2.606366804,258.1626741,4.594888026
2018/1/26 23:00,20.34966844,14.20693914,2.687130881,258.1716454,4.700937734
2018/1/27 0:00,20.69631438,14.07517098,2.775043999,258.0733137,4.809996629
2018/1/27 1:00,21.04477299,13.98583355,2.882629214,258.0235353,4.927058959
2018/1/27 2:00,21.43521282,13.95376683,2.974940672,258.0950998,5.047972505
2018/1/27 3:00,21.9378782,13.87460526,3.075875018,258.0709113,5.166671635
2018/1/27 4:00,22.52619475,13.80412807,3.163121762,258.0051287,5.308100834
2018/1/27 5:00,23.11429491,13.75793066,3.25089039,257.9051599,5.45494826
2018/1/27 6:00,23.84610418,13.68774511,3.344287798,257.6933527,5.60938429
2018/1/27 7:00,24.53420425,13.58561509,3.426571967,257.5618314,5.773280326
2018/1/27 8:00,25.23939079,13.45675468,3.504813342,257.5387551,5.939888949
2018/1/27 9:00,25.97349769,13.41474697,3.587883136,257.7333089,6.112803565
2018/1/27 10:00,26.56506347,13.3615042,3.668278116,258.1989454,6.287101238
2018/1/27 11:00,27.10525369,13.25661133,3.753072114,258.4408192,6.451039283
2018/1/27 12:00,27.77144629,13.16556168,3.824742064,259.0085463,6.590120249
2018/1/27 13:00,28.48387581,13.06445112,3.890867421,259.5049077,6.742905588
2018/1/27 14:00,29.33042818,12.86326439,3.960211837,259.9319904,6.896249909
2018/1/27 15:00,30.18885857,12.63823283,4.037567988,260.3001159,7.042388276
2018/1/27 16:00,31.02961295,12.41150197,4.104018572,261.0549452,7.187250978
2018/1/27 17:00,31.9511522,12.16499544,4.166941471,261.6666418,7.332387412
2018/1/27 18:00,32.83401223,11.89341213,4.220118436,262.172817,7.470724762
2018/1/27 19:00,33.5263553,11.66319537,4.27220725,262.6367581,7.604131723
2018/1/27 20:00,33.9486251,11.44797262,4.325511087,262.881016,7.710594062
2018/1/27 21:00,34.23915849,11.24554467,4.392262335,263.1971438,7.791261758
2018/1/27 22:00,34.55637235,11.02537588,4.459535638,263.5161724,7.860113253
2018/1/27 23:00,34.9246596,10.87238868,4.517709902,263.6146778,7.919590114
2018/1/28 0:00,35.30837784,10.69123687,4.576385555,263.6441176,7.982986623
2018/1/28 1:00,35.52015271,10.59939101,4.633127301,263.8307698,8.064540898
2018/1/28 2:00,35.79538089,10.49473195,4.682707979,264.0968226,8.154848152
2018/1/28 3:00,36.1891443,10.34639085,4.722166343,264.4104563,8.2486526
2018/1/28 4:00,36.71017983,10.15068725,4.757057485,264.6090074,8.333257052
2018/1/28 5:00,37.10823729,9.992886212,4.811590405,264.6436262,8.399149162
2018/1/28 6:00,37.4939362,9.8293724,4.863580635,264.9500489,8.473801704
2018/1/28 7:00,37.73251014,9.741596672,4.904333973,264.8940692,8.529441408
2018/1/28 8:00,37.79587113,9.618038819,4.955961373,264.6233092,8.572533831
2018/1/28 9:00,38.02232199,9.476552457,4.991996565,264.5780855,8.606843294
2018/1/28 10:00,38.16301409,9.430887629,4.990794415,263.6657615,8.616008734
2018/1/28 11:00,38.25886094,9.378535205,4.969372873,262.4504549,8.599238768
2018/1/28 12:00,38.15943326,9.414254972,4.933464722,261.3970796,8.568069429
2018/1/28 13:00,38.03875143,9.322234778,4.89312791,260.1322036,8.532989926
2018/1/28 14:00,37.89324155,9.151253965,4.857017679,258.8603719,8.490478336
2018/1/28 15:00,37.8765767,9.009384479,4.831988502,257.8775625,8.453078042
2018/1/28 16:00,37.84466841,8.941221708,4.800405516,257.1344977,8.421550616
2018/1/28 17:00,37.73626234,8.842367705,4.772796891,256.4451429,8.391603245
2018/1/28 18:00,37.53875851,8.752839461,4.74589648,256.0433572,8.361429232
2018/1/28 19:00,37.43701645,8.640642608,4.710226489,255.8196773,8.320797854
2018/1/28 20:00,37.45514476,8.538839625,4.679508401,255.6594697,8.277614807
2018/1/28 21:00,37.36649273,8.434782907,4.646904849,255.6174677,8.227382322
2018/1/28 22:00,37.38525006,8.290224018,4.608570209,255.6817201,8.172877859
2018/1/28 23:00,37.46565193,8.163135238,4.56721334,255.7320398,8.121471511
2018/1/29 0:00,37.33765745,8.030375099,4.531588576,255.5669318,8.1078332
2018/1/29 1:00,37.27601539,7.952323994,4.512529834,255.5837058,8.124304533
2018/1/29 2:00,37.12836337,7.783102191,4.496186896,255.7945592,8.160071075
2018/1/29 3:00,37.20005065,7.629927253,4.480914833,256.0754575,8.200839659
2018/1/29 4:00,37.38334666,7.443426741,4.468639929,256.1840992,8.23616037
2018/1/29 5:00,37.46843037,7.300271585,4.462525006,256.6500438,8.264007324
2018/1/29 6:00,37.50143084,7.193689804,4.455306517,257.4030232,8.281571891
2018/1/29 7:00,37.4018577,7.037886796,4.44732849,258.3680245,8.291207384
