TIMESTAMP_START,TIMESTAMP_END,TA_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,RH,TS_F_MDS_1,LE_F_MDS,H_F_MDS
2.00E+11,2.00E+11,-31.92,194.386,0.129,102.308,0.009,4.341,69.16,-14.64,57.7569,47.3485
2.00E+11,2.00E+11,-32.37,194.386,0.123,102.332,0.009,4.388,69.25,-14.65,44.6161,56.4648
2.00E+11,2.00E+11,-32.87,182.545,0.116,102.356,0,4.435,69.37,-14.65,46.8346,16.3437
2.00E+11,2.00E+11,-33.19,182.545,0.113,102.368,0,4.403,69.39,-14.66,46.7985,14.6668
2.00E+11,2.00E+11,-33.32,182.545,0.112,102.379,0,4.37,69.31,-14.67,50.039,19.2188
2.00E+11,2.00E+11,-33.43,182.545,0.112,102.39,0,4.337,68.96,-14.68,50.9129,20.7486
2.00E+11,2.00E+11,-33.52,182.545,0.113,102.402,0,4.304,68.32,-14.7,53.398,25.3034
2.00E+11,2.00E+11,-33.56,182.545,0.114,102.413,0,4.272,68,-14.72,54.6943,31.2163
2.00E+11,2.00E+11,-33.56,176.332,0.114,102.425,0,4.239,67.99,-14.74,56.4185,33.8767
2.00E+11,2.00E+11,-33.58,176.332,0.114,102.443,0,4.213,67.85,-14.76,58.126,34.9884
2.00E+11,2.00E+11,-33.61,176.332,0.115,102.462,0,4.187,67.56,-14.79,62.0363,33.4282
2.00E+11,2.00E+11,-33.61,176.332,0.115,102.48,0,4.162,67.49,-14.82,62.004,28.4436
2.00E+11,2.00E+11,-33.56,176.332,0.115,102.499,0,4.136,67.65,-14.85,64.2597,23.5417
2.00E+11,2.00E+11,-33.52,176.332,0.115,102.518,0,4.11,67.66,-14.88,66.8337,22.5833
2.00E+11,2.00E+11,-33.48,171.281,0.116,102.536,0,4.084,67.54,-14.89,63.7406,18.1623
2.00E+11,2.00E+11,-33.44,171.281,0.117,102.546,0,3.997,67.51,-14.92,61.6011,14.0654
2.00E+11,2.00E+11,-33.39,171.281,0.117,102.557,0,3.911,67.58,-14.95,59.6507,9.47713
2.00E+11,2.00E+11,-33.37,171.281,0.118,102.567,0,3.824,67.5,-14.97,53.7917,1.15895
2.00E+11,2.00E+11,-33.36,171.281,0.119,102.577,0,3.737,67.28,-15,46.5439,-9.4329
2.00E+11,2.00E+11,-33.35,171.281,0.119,102.588,0,3.65,67.29,-15.02,41.3802,-16.5636
2.00E+11,2.00E+11,-33.34,169.333,0.118,102.598,0,3.563,67.53,-15.04,35.4248,-22.2031
2.00E+11,2.00E+11,-33.42,169.333,0.116,102.617,0,3.467,67.69,-15.06,27.3593,-26.5268
2.00E+11,2.00E+11,-33.57,169.333,0.114,102.635,0,3.371,67.76,-15.07,21.113,-26.6439
2.00E+11,2.00E+11,-33.69,169.333,0.113,102.653,0,3.275,67.93,-15.09,17.171,-26.0196
2.00E+11,2.00E+11,-33.78,169.333,0.111,102.672,0,3.179,68.2,-15.11,16.8637,-26.851
2.00E+11,2.00E+11,-33.82,169.333,0.11,102.69,0,3.083,68.37,-15.13,15.4185,-26.8389
2.00E+11,2.00E+11,-33.79,172.772,0.11,102.709,0,2.987,68.43,-15.15,14.9242,-27.4342
2.00E+11,2.00E+11,-33.82,172.772,0.108,102.71,0,2.885,68.71,-15.17,15.466,-29.8972
2.00E+11,2.00E+11,-33.93,172.772,0.106,102.711,0,2.784,69.2,-15.19,15.5375,-31.7695
2.00E+11,2.00E+11,-33.91,172.772,0.104,102.712,0,2.682,69.63,-15.21,13.3856,-31.8596
2.00E+11,2.00E+11,-33.76,172.772,0.104,102.713,0,2.581,70.03,-15.23,13.2293,-32.7014
2.00E+11,2.00E+11,-33.56,172.772,0.106,102.714,0,2.48,70.1,-15.25,14.7222,-32.8695
2.00E+11,2.00E+11,-33.33,179.756,0.11,102.716,0,2.378,69.85,-15.28,15.3915,-32.4961
2.00E+11,2.00E+11,-33.15,179.756,0.112,102.72,0,2.345,69.65,-15.3,14.9069,-32.3241
2.00E+11,2.00E+11,-33.01,179.756,0.114,102.725,0,2.312,69.5,-15.32,15.8535,-32.0055
2.00E+11,2.00E+11,-33.03,179.756,0.114,102.73,0,2.28,69.47,-15.34,14.597,-30.8408
2.00E+11,2.00E+11,-33.18,179.756,0.112,102.735,0,2.247,69.56,-15.35,15.2803,-29.8
2.00E+11,2.00E+11,-33.24,179.756,0.111,102.74,0,2.214,69.82,-15.37,16.314,-28.5252
2.00E+11,2.00E+11,-33.2,185.372,0.11,102.744,0,2.181,70.24,-15.39,17.0712,-25.8132
2.00E+11,2.00E+11,-33.1,185.372,0.11,102.751,0,2.081,70.37,-15.4,19.186,-23.9595
2.00E+11,2.00E+11,-32.94,185.372,0.112,102.757,0,1.98,70.23,-15.41,22.343,-23.2574
2.00E+11,2.00E+11,-32.79,185.372,0.114,102.763,0,1.879,70.35,-15.43,22.9692,-21.7824
2.00E+11,2.00E+11,-32.64,185.372,0.114,102.77,0,1.779,70.73,-15.45,22.8794,-22.5686
2.00E+11,2.00E+11,-32.64,185.372,0.113,102.776,0,1.678,70.84,-15.47,25.2721,-21.0698
2.00E+11,2.00E+11,-32.79,186.732,0.112,102.782,0.014,1.577,70.7,-15.48,26.654,-14.6108
2.00E+11,2.00E+11,-32.86,186.732,0.111,102.799,0.014,1.529,70.92,-15.49,31.8778,-5.95701
2.00E+11,2.00E+11,-32.86,186.732,0.109,102.817,0.014,1.48,71.49,-15.49,35.3777,3.66714
2.00E+11,2.00E+11,-32.89,186.732,0.107,102.834,0.014,1.432,71.78,-15.49,40.6135,7.36537
2.00E+11,2.00E+11,-32.95,186.732,0.106,102.851,0.014,1.383,71.78,-15.51,46.8762,13.6049
2.00E+11,2.00E+11,-33.02,186.732,0.106,102.868,0.014,1.335,71.81,-15.52,50.5432,15.9348
2.00E+11,2.00E+11,-33.1,178.305,0.105,102.885,0,1.286,71.86,-15.53,53.4153,14.5501
2.00E+11,2.00E+11,-33.14,178.305,0.104,102.887,0,1.34,71.83,-15.54,54.712,10.644
2.00E+11,2.00E+11,-33.15,178.305,0.105,102.889,0,1.394,71.74,-15.54,60.4373,16.2355
2.00E+11,2.00E+11,-33.21,178.305,0.104,102.892,0,1.448,71.62,-15.55,60.6459,17.0527
2.00E+11,2.00E+11,-33.32,178.305,0.104,102.894,0,1.501,71.47,-15.57,65.6173,22.4157
2.00E+11,2.00E+11,-33.47,178.305,0.102,102.896,0,1.555,71.45,-15.58,67.2654,30.635
2.00E+11,2.00E+11,-33.66,169.34,0.1,102.898,0,1.609,71.54,-15.59,71.1871,34.8226
2.00E+11,2.00E+11,-33.89,169.34,0.099,102.907,0,1.555,71.35,-15.6,74.6838,36.4842
2.00E+11,2.00E+11,-34.17,169.34,0.097,102.916,0,1.501,70.87,-15.62,80.1563,34.9316
2.00E+11,2.00E+11,-34.37,169.34,0.097,102.925,0,1.447,70.37,-15.64,76.9752,28.2786
2.00E+11,2.00E+11,-34.5,169.34,0.098,102.934,0,1.393,69.86,-15.65,79.1375,21.9785
2.00E+11,2.00E+11,-34.57,169.34,0.098,102.943,0,1.339,69.52,-15.67,80.5384,19.9978
2.00E+11,2.00E+11,-34.57,166.425,0.098,102.952,0,1.285,69.36,-15.69,75.0496,14.5365
2.00E+11,2.00E+11,-34.7,166.425,0.098,102.972,0,1.263,69.21,-15.71,72.5221,9.88945
2.00E+11,2.00E+11,-34.97,166.425,0.096,102.992,0,1.24,69.05,-15.73,71.4402,5.2389
2.00E+11,2.00E+11,-35.12,166.425,0.094,103.012,0,1.218,69.12,-15.75,64.6324,-4.50753
2.00E+11,2.00E+11,-35.16,166.425,0.093,103.032,0,1.195,69.42,-15.77,57.4069,-16.5561
2.00E+11,2.00E+11,-35.24,166.425,0.092,103.052,0,1.173,69.48,-15.79,53.5673,-24.6817
2.00E+11,2.00E+11,-35.37,168.349,0.091,103.072,0,1.151,69.28,-15.81,44.5884,-30.4737
2.00E+11,2.00E+11,-35.49,168.349,0.09,103.077,0,1.251,69.18,-15.83,35.49,-35.4469
2.00E+11,2.00E+11,-35.62,168.349,0.089,103.082,0,1.352,69.19,-15.85,28.4632,-34.4865
2.00E+11,2.00E+11,-35.69,168.349,0.088,103.086,0,1.453,69.47,-15.87,23.7681,-32.3188
2.00E+11,2.00E+11,-35.72,168.349,0.086,103.091,0,1.553,70.02,-15.88,21.7046,-31.1516
2.00E+11,2.00E+11,-35.69,168.349,0.085,103.096,0,1.654,70.36,-15.91,21.6981,-29.0772
2.00E+11,2.00E+11,-35.6,169.138,0.086,103.101,0,1.755,70.47,-15.95,21.4816,-27.9296
2.00E+11,2.00E+11,-35.53,169.138,0.086,103.105,0,1.936,70.53,-15.97,22.6655,-30.8607
2.00E+11,2.00E+11,-35.48,169.138,0.086,103.108,0,2.117,70.53,-15.97,22.7984,-33.3094
2.00E+11,2.00E+11,-35.4,169.138,0.087,103.111,0,2.298,70.65,-15.99,21.2168,-35.0141
2.00E+11,2.00E+11,-35.27,169.138,0.087,103.114,0,2.479,70.89,-16,19.3291,-37.5677
2.00E+11,2.00E+11,-35.1,169.138,0.088,103.118,0,2.661,71.11,-16.02,19.6687,-38.7462
2.00E+11,2.00E+11,-34.91,189.162,0.089,103.121,0,2.842,71.3,-16.05,18.8284,-37.9598
2.00E+11,2.00E+11,-34.57,189.162,0.091,103.108,0,2.963,71.59,-16.06,18.0608,-37.1899
2.00E+11,2.00E+11,-34.1,189.162,0.094,103.095,0,3.083,71.98,-16.07,17.5188,-35.3918
2.00E+11,2.00E+11,-33.62,189.162,0.098,103.082,0,3.204,72.29,-16.07,17.746,-32.9688
2.00E+11,2.00E+11,-33.14,189.162,0.102,103.07,0,3.325,72.53,-16.08,18.5659,-30.3151
2.00E+11,2.00E+11,-32.69,189.162,0.106,103.057,0,3.445,72.68,-16.08,19.8063,-27.5926
2.00E+11,2.00E+11,-32.26,214.892,0.11,103.044,0.038,3.566,72.72,-16.08,20.7124,-23.5121
2.00E+11,2.00E+11,-31.84,214.892,0.113,103.02,0.038,3.685,73.06,-16.07,23.2502,-20.4728
2.00E+11,2.00E+11,-31.43,214.892,0.115,102.996,0.038,3.804,73.69,-16.05,26.578,-19.9969
2.00E+11,2.00E+11,-31.03,214.892,0.117,102.972,0.038,3.923,74.17,-16.05,28.4741,-20.0764
2.00E+11,2.00E+11,-30.62,214.892,0.121,102.948,0.038,4.043,74.51,-16.05,29.1567,-22.5879
2.00E+11,2.00E+11,-30.1,214.892,0.125,102.924,0.038,4.162,74.9,-16.04,30.7883,-24.7335
2.00E+11,2.00E+11,-29.49,234.955,0.13,102.9,0.106,4.281,75.33,-16.03,33.0089,-22.0901
2.00E+11,2.00E+11,-28.88,234.955,0.135,102.873,0.106,4.415,75.74,-16.01,38.0029,-14.8576
2.00E+11,2.00E+11,-28.29,234.955,0.141,102.846,0.106,4.55,76.13,-16,40.7919,-6.69907
2.00E+11,2.00E+11,-27.65,234.955,0.147,102.82,0.106,4.684,76.54,-15.98,49.071,-3.85928
2.00E+11,2.00E+11,-26.97,234.955,0.154,102.793,0.106,4.819,76.97,-15.97,57.7569,-0.770962
2.00E+11,2.00E+11,-26.37,234.955,0.159,102.767,0.106,4.954,77.4,-15.95,42.3221,-2.32907
2.00E+11,2.00E+11,-25.84,239.482,0.164,102.74,0.132,5.088,77.84,-15.93,42.4215,-8.40858
2.00E+11,2.00E+11,-25.17,239.482,0.171,102.713,0.132,5.208,78.34,-15.91,39.8888,-20.6117
2.00E+11,2.00E+11,-24.38,239.482,0.178,102.685,0.132,5.328,78.92,-15.9,39.4003,-19.5707
2.00E+11,2.00E+11,-23.72,239.482,0.185,102.657,0.132,5.448,79.38,-15.87,38.8248,-19.4718
2.00E+11,2.00E+11,-23.21,239.482,0.191,102.629,0.132,5.568,79.72,-15.83,39.4268,-13.366
2.00E+11,2.00E+11,-22.66,239.482,0.196,102.601,0.132,5.687,80.15,-15.81,40.0485,-3.39068
2.00E+11,2.00E+11,-22.08,244.745,0.201,102.574,0.188,5.807,80.68,-15.8,40.8725,-1.94272
2.00E+11,2.00E+11,-21.69,244.745,0.204,102.536,0.188,5.695,81.02,-15.77,41.785,-0.9637
2.00E+11,2.00E+11,-21.48,244.745,0.206,102.498,0.188,5.582,81.17,-15.73,45.5203,-0.45606
2.00E+11,2.00E+11,-21.31,244.745,0.208,102.46,0.188,5.47,81.33,-15.7,93.2237,-2.12762
2.00E+11,2.00E+11,-21.17,244.745,0.208,102.422,0.188,5.357,81.53,-15.66,99.3355,-5.11374
2.00E+11,2.00E+11,-21.61,244.745,0.204,102.384,0.188,5.245,81.19,-15.63,100.565,0.556204
2.00E+11,2.00E+11,-22.64,246.551,0.195,102.346,0.138,5.132,80.32,-15.6,94.8726,6.91436
2.00E+11,2.00E+11,-23.47,246.551,0.186,102.34,0.138,4.855,79.72,-15.56,90.251,9.57312
2.00E+11,2.00E+11,-24.13,246.551,0.178,102.333,0.138,4.578,79.38,-15.52,88.6898,6.81932
2.00E+11,2.00E+11,-24.81,246.551,0.171,102.327,0.138,4.3,78.92,-15.49,78.4982,1.28668
2.00E+11,2.00E+11,-25.52,246.551,0.165,102.321,0.138,4.023,78.34,-15.47,67.6347,-7.85084
2.00E+11,2.00E+11,-25.9,246.551,0.163,102.314,0.138,3.746,77.93,-15.44,61.8939,-15.4364
2.00E+11,2.00E+11,-25.94,243.474,0.164,102.308,0.083,3.469,77.69,-15.42,51.2829,-19.3705
2.00E+11,2.00E+11,-25.91,243.474,0.165,102.333,0.083,3.312,77.6,-15.4,41.2811,-20.8209
2.00E+11,2.00E+11,-25.8,243.474,0.166,102.358,0.083,3.154,77.64,-15.38,32.8209,-20.0872
2.00E+11,2.00E+11,-25.79,243.474,0.166,102.383,0.083,2.997,77.64,-15.37,26.5883,-15.9756
2.00E+11,2.00E+11,-25.88,243.474,0.165,102.409,0.083,2.84,77.6,-15.36,20.6532,-12.1877
2.00E+11,2.00E+11,-26.05,243.474,0.163,102.434,0.083,2.682,77.52,-15.35,19.4711,-9.73131
2.00E+11,2.00E+11,-26.3,232.508,0.16,102.459,0.077,2.525,77.43,-15.34,17.6182,-10.9764
2.00E+11,2.00E+11,-26.71,232.508,0.156,102.498,0.077,2.281,77.23,-15.33,17.2602,-15.3333
2.00E+11,2.00E+11,-27.27,232.508,0.15,102.537,0.077,2.038,76.95,-15.32,15.8657,-19.4101
2.00E+11,2.00E+11,-27.61,232.508,0.146,102.576,0.077,1.794,76.73,-15.31,15.809,-23.134
2.00E+11,2.00E+11,-27.74,232.508,0.145,102.615,0.077,1.55,76.58,-15.3,12.5755,-25.1465
2.00E+11,2.00E+11,-27.8,232.508,0.146,102.654,0.077,1.306,76.39,-15.29,13.3192,-23.7194
2.00E+11,2.00E+11,-27.81,230.657,0.147,102.693,0.047,1.063,76.15,-15.29,12.9169,-21.1199
2.00E+11,2.00E+11,-27.99,230.657,0.146,102.715,0.047,1.147,75.88,-15.29,13.7908,-18.6319
2.00E+11,2.00E+11,-28.32,230.657,0.144,102.737,0.047,1.231,75.59,-15.28,13.3358,-17.5377
2.00E+11,2.00E+11,-28.56,230.657,0.143,102.76,0.047,1.316,75.11,-15.28,13.2552,-16.0687
2.00E+11,2.00E+11,-28.7,230.657,0.145,102.782,0.047,1.4,74.44,-15.29,12.7216,-15.1833
2.00E+11,2.00E+11,-28.8,230.657,0.146,102.804,0.047,1.485,74.08,-15.29,13.1138,-14.0027
2.00E+11,2.00E+11,-28.86,228.84,0.145,102.827,0.026,1.569,74.03,-15.29,12.5993,-12.3788
2.00E+11,2.00E+11,-29.09,228.84,0.142,102.861,0.026,1.69,74.05,-15.3,13.9654,-8.9823
2.00E+11,2.00E+11,-29.5,228.84,0.136,102.895,0.026,1.811,74.15,-15.3,16.5638,-7.4872
2.00E+11,2.00E+11,-29.75,228.84,0.134,102.93,0.026,1.933,74,-15.31,18.4171,-4.2557
2.00E+11,2.00E+11,-29.86,228.84,0.134,102.964,0.026,2.054,73.62,-15.32,20.3954,-0.934512
2.00E+11,2.00E+11,-29.84,228.84,0.136,102.999,0.026,2.175,73.28,-15.32,24.0155,4.26692
2.00E+11,2.00E+11,-29.68,226.756,0.14,103.033,0.024,2.296,72.99,-15.32,29.7389,12.3778
2.00E+11,2.00E+11,-29.72,226.756,0.139,103.077,0.024,2.398,73.01,-15.32,39.2394,20.1784
2.00E+11,2.00E+11,-29.95,226.756,0.134,103.12,0.024,2.5,73.35,-15.33,43.3913,32.0514
2.00E+11,2.00E+11,-30.12,226.756,0.132,103.164,0.024,2.602,73.35,-15.33,49.071,38.9447
2.00E+11,2.00E+11,-30.23,226.756,0.133,103.208,0.024,2.705,73.01,-15.34,57.7569,47.3485
2.00E+11,2.00E+11,-30.5,226.756,0.129,103.251,0.024,2.807,72.99,-15.35,44.6161,56.4648
2.00E+11,2.00E+11,-30.93,221.218,0.123,103.295,0.02,2.909,73.28,-15.37,46.8346,16.3437
2.00E+11,2.00E+11,-31.21,221.218,0.119,103.345,0.02,2.947,73.42,-15.38,46.7985,14.6668
2.00E+11,2.00E+11,-31.32,221.218,0.118,103.394,0.02,2.985,73.42,-15.4,50.039,19.2188
2.00E+11,2.00E+11,-31.37,221.218,0.117,103.444,0.02,3.024,73.4,-15.41,50.9129,20.7486
2.00E+11,2.00E+11,-31.36,221.218,0.117,103.493,0.02,3.062,73.35,-15.41,53.398,25.3034
2.00E+11,2.00E+11,-31.33,221.218,0.118,103.542,0.02,3.1,73.33,-15.43,54.6943,31.2163
2.00E+11,2.00E+11,-31.28,223.924,0.118,103.592,0.02,3.138,73.33,-15.45,56.4185,33.8767
2.00E+11,2.00E+11,-31.22,223.924,0.119,103.618,0.02,3.102,73.35,-15.46,58.126,34.9884
2.00E+11,2.00E+11,-31.15,223.924,0.12,103.644,0.02,3.066,73.4,-15.47,62.0363,33.4282
2.00E+11,2.00E+11,-31.04,223.924,0.12,103.67,0.02,3.03,73.5,-15.48,62.004,28.4436
2.00E+11,2.00E+11,-30.89,223.924,0.122,103.696,0.02,2.993,73.64,-15.49,64.2597,23.5417
2.00E+11,2.00E+11,-30.73,223.924,0.123,103.722,0.02,2.957,73.76,-15.5,66.8337,22.5833
2.00E+11,2.00E+11,-30.56,224.234,0.124,103.748,0.016,2.921,73.86,-15.51,63.7406,18.1623
2.00E+11,2.00E+11,-30.46,224.234,0.125,103.767,0.016,2.953,73.95,-15.52,61.6011,14.0654
2.00E+11,2.00E+11,-30.45,224.234,0.125,103.787,0.016,2.984,74.05,-15.53,59.6507,9.47713
2.00E+11,2.00E+11,-30.46,224.234,0.124,103.806,0.016,3.016,74.1,-15.54,53.7917,1.15895
2.00E+11,2.00E+11,-30.49,224.234,0.124,103.826,0.016,3.048,74.1,-15.54,46.5439,-9.4329
2.00E+11,2.00E+11,-30.38,224.234,0.125,103.845,0.016,3.079,74.08,-15.55,41.3802,-16.5636
2.00E+11,2.00E+11,-30.13,223.868,0.129,103.865,0.013,3.111,74.03,-15.55,35.4248,-22.2031
2.00E+11,2.00E+11,-29.83,223.868,0.134,103.886,0.013,3.099,73.83,-15.56,27.3593,-26.5268
2.00E+11,2.00E+11,-29.5,223.868,0.139,103.907,0.013,3.088,73.5,-15.57,21.113,-26.6439
2.00E+11,2.00E+11,-29.32,223.868,0.143,103.928,0.013,3.076,73.28,-15.57,17.171,-26.0196
2.00E+11,2.00E+11,-29.31,223.868,0.144,103.949,0.013,3.064,73.18,-15.57,16.8637,-26.851
2.00E+11,2.00E+11,-29.3,223.868,0.145,103.97,0.013,3.053,73.01,-15.57,15.4185,-26.8389
2.00E+11,2.00E+11,-29.29,211.699,0.146,103.991,0,3.041,72.77,-15.58,14.9242,-27.4342
2.00E+11,2.00E+11,-29.31,211.699,0.148,104.027,0,3.006,72.31,-15.58,15.466,-29.8972
2.00E+11,2.00E+11,-29.36,211.699,0.151,104.063,0,2.97,71.64,-15.58,15.5375,-31.7695
2.00E+11,2.00E+11,-29.42,211.699,0.155,104.099,0,2.934,70.85,-15.58,13.3856,-31.8596
2.00E+11,2.00E+11,-29.51,211.699,0.158,104.135,0,2.899,69.96,-15.58,13.2293,-32.7014
2.00E+11,2.00E+11,-29.53,211.699,0.16,104.171,0,2.863,69.58,-15.58,14.7222,-32.8695
2.00E+11,2.00E+11,-29.48,210.135,0.16,104.207,0,2.828,69.72,-15.6,15.3915,-32.4961
2.00E+11,2.00E+11,-29.42,210.135,0.16,104.217,0,2.887,69.79,-15.6,14.9069,-32.3241
2.00E+11,2.00E+11,-29.34,210.135,0.161,104.227,0,2.947,69.79,-15.59,15.8535,-32.0055
2.00E+11,2.00E+11,-29.28,210.135,0.162,104.236,0,3.006,69.95,-15.58,14.597,-30.8408
2.00E+11,2.00E+11,-29.25,210.135,0.16,104.246,0,3.065,70.25,-15.58,15.2803,-29.8
2.00E+11,2.00E+11,-29.29,210.135,0.158,104.256,0,3.125,70.56,-15.58,16.314,-28.5252
2.00E+11,2.00E+11,-29.4,205.187,0.155,104.266,0,3.184,70.86,-15.57,17.0712,-25.8132
2.00E+11,2.00E+11,-29.57,205.187,0.151,104.272,0,3.225,71.06,-15.57,19.186,-23.9595
2.00E+11,2.00E+11,-29.81,205.187,0.147,104.277,0,3.266,71.16,-15.58,22.343,-23.2574
2.00E+11,2.00E+11,-30.07,205.187,0.144,104.282,0,3.307,71.11,-15.58,22.9692,-21.7824
2.00E+11,2.00E+11,-30.38,205.187,0.141,104.288,0,3.348,70.92,-15.59,22.8794,-22.5686
2.00E+11,2.00E+11,-30.45,205.187,0.141,104.293,0,3.388,70.74,-15.59,25.2721,-21.0698
2.00E+11,2.00E+11,-30.27,199.631,0.144,104.299,0,3.429,70.59,-15.59,26.654,-14.6108
2.00E+11,2.00E+11,-30.08,199.631,0.145,104.31,0,3.465,70.86,-15.59,31.8778,-5.95701
2.00E+11,2.00E+11,-29.88,199.631,0.144,104.321,0,3.501,71.54,-15.6,35.3777,3.66714
2.00E+11,2.00E+11,-29.68,199.631,0.145,104.332,0,3.538,71.93,-15.61,40.6135,7.36537
2.00E+11,2.00E+11,-29.47,199.631,0.148,104.343,0,3.574,72.03,-15.62,46.8762,13.6049
2.00E+11,2.00E+11,-29.28,199.631,0.15,104.354,0,3.61,72.15,-15.63,50.5432,15.9348
2.00E+11,2.00E+11,-29.11,196.008,0.151,104.365,0,3.646,72.29,-15.64,53.4153,14.5501
2.00E+11,2.00E+11,-28.98,196.008,0.152,104.361,0,3.684,72.53,-15.64,54.712,10.644
2.00E+11,2.00E+11,-28.89,196.008,0.151,104.357,0,3.722,72.87,-15.65,60.4373,16.2355
2.00E+11,2.00E+11,-28.77,196.008,0.152,104.353,0,3.76,73.13,-15.65,60.6459,17.0527
2.00E+11,2.00E+11,-28.6,196.008,0.153,104.35,0,3.799,73.33,-15.65,65.6173,22.4157
2.00E+11,2.00E+11,-28.46,196.008,0.154,104.346,0,3.837,73.54,-15.65,67.2654,30.635
2.00E+11,2.00E+11,-28.33,195.959,0.154,104.342,0,3.875,73.79,-15.64,71.1871,34.8226
2.00E+11,2.00E+11,-28.29,195.959,0.153,104.34,0,3.941,74,-15.64,74.6838,36.4842
2.00E+11,2.00E+11,-28.35,195.959,0.151,104.338,0,4.008,74.2,-15.64,80.1563,34.9316
2.00E+11,2.00E+11,-28.37,195.959,0.15,104.336,0,4.075,74.36,-15.64,76.9752,28.2786
2.00E+11,2.00E+11,-28.34,195.959,0.15,104.334,0,4.142,74.51,-15.63,79.1375,21.9785
2.00E+11,2.00E+11,-28.2,195.959,0.151,104.331,0,4.208,74.7,-15.63,80.5384,19.9978
2.00E+11,2.00E+11,-27.96,194.723,0.153,104.329,0,4.275,74.94,-15.63,75.0496,14.5365
2.00E+11,2.00E+11,-27.7,194.723,0.154,104.324,0,4.351,75.26,-15.63,72.5221,9.88945
2.00E+11,2.00E+11,-27.41,194.723,0.156,104.319,0,4.427,75.64,-15.63,71.4402,5.2389
2.00E+11,2.00E+11,-27.08,194.723,0.159,104.314,0,4.503,76,-15.63,64.6324,-4.50753
2.00E+11,2.00E+11,-26.71,194.723,0.162,104.309,0,4.579,76.34,-15.63,57.4069,-16.5561
2.00E+11,2.00E+11,-26.39,194.723,0.164,104.304,0,4.656,76.7,-15.62,53.5673,-24.6817
2.00E+11,2.00E+11,-26.12,194.119,0.165,104.299,0,4.732,77.09,-15.62,44.5884,-30.4737
2.00E+11,2.00E+11,-25.9,194.119,0.166,104.281,0,4.794,77.45,-15.61,35.49,-35.4469
2.00E+11,2.00E+11,-25.7,194.119,0.167,104.263,0,4.856,77.79,-15.59,28.4632,-34.4865
2.00E+11,2.00E+11,-25.53,194.119,0.167,104.245,0,4.918,78.05,-15.59,23.7681,-32.3188
2.00E+11,2.00E+11,-25.37,194.119,0.168,104.227,0,4.98,78.25,-15.59,21.7046,-31.1516
2.00E+11,2.00E+11,-25.24,194.119,0.169,104.209,0,5.043,78.39,-15.59,21.6981,-29.0772
2.00E+11,2.00E+11,-25.14,194.303,0.17,104.191,0,5.105,78.49,-15.58,21.4816,-27.9296
2.00E+11,2.00E+11,-25.05,194.303,0.17,104.175,0,5.146,78.61,-15.57,22.6655,-30.8607
2.00E+11,2.00E+11,-24.95,194.303,0.171,104.158,0,5.187,78.75,-15.56,22.7984,-33.3094
2.00E+11,2.00E+11,-24.82,194.303,0.171,104.142,0,5.228,78.97,-15.54,21.2168,-35.0141
2.00E+11,2.00E+11,-24.65,194.303,0.171,104.125,0,5.269,79.26,-15.52,19.3291,-37.5677
2.00E+11,2.00E+11,-24.49,194.303,0.172,104.109,0,5.31,79.45,-15.51,19.6687,-38.7462
2.00E+11,2.00E+11,-24.35,191.356,0.173,104.092,0,5.351,79.55,-15.5,18.8284,-37.9598
2.00E+11,2.00E+11,-24.24,191.356,0.175,104.062,0,5.467,79.62,-15.49,18.0608,-37.1899
2.00E+11,2.00E+11,-24.14,191.356,0.176,104.033,0,5.584,79.67,-15.49,17.5188,-35.3918
2.00E+11,2.00E+11,-24.01,191.356,0.177,104.003,0,5.7,79.74,-15.49,17.746,-32.9688
2.00E+11,2.00E+11,-23.82,191.356,0.179,103.973,0,5.816,79.84,-15.47,18.5659,-30.3151
2.00E+11,2.00E+11,-23.73,191.356,0.18,103.943,0,5.933,79.89,-15.46,19.8063,-27.5926
2.00E+11,2.00E+11,-23.72,187.205,0.181,103.914,0,6.049,79.89,-15.45,20.7124,-23.5121
2.00E+11,2.00E+11,-23.73,187.205,0.18,103.867,0,6.171,79.89,-15.44,23.2502,-20.4728
2.00E+11,2.00E+11,-23.75,187.205,0.18,103.821,0,6.293,79.89,-15.42,26.578,-19.9969
2.00E+11,2.00E+11,-23.77,187.205,0.18,103.774,0,6.415,79.89,-15.41,28.4741,-20.0764
2.00E+11,2.00E+11,-23.79,187.205,0.179,103.727,0,6.537,79.89,-15.4,29.1567,-22.5879
2.00E+11,2.00E+11,-24.14,187.205,0.176,103.681,0,6.659,79.62,-15.39,30.7883,-24.7335
2.00E+11,2.00E+11,-24.81,192.723,0.17,103.634,0,6.781,79.09,-15.38,33.0089,-22.0901
2.00E+11,2.00E+11,-25.42,192.723,0.164,103.604,0,6.842,78.66,-15.37,38.0029,-14.8576
2.00E+11,2.00E+11,-25.96,192.723,0.159,103.574,0,6.903,78.32,-15.36,40.7919,-6.69907
2.00E+11,2.00E+11,-26.35,192.723,0.155,103.544,0,6.964,78.08,-15.36,49.071,-3.85928
2.00E+11,2.00E+11,-26.59,192.723,0.153,103.514,0,7.025,77.93,-15.34,57.7569,-0.770962
2.00E+11,2.00E+11,-26.75,192.723,0.151,103.483,0,7.087,77.81,-15.34,42.3221,-2.32907
2.00E+11,2.00E+11,-26.82,196.023,0.151,103.453,0,7.148,77.72,-15.36,42.4215,-8.40858
