TIMESTAMP,SW_IN_Fx/Rax,SW_IN_Fx,Rax,Ra,SW_IN_F,TA_F,P_F,WS_F,TA_D,RH,acpcp,apcp,dswrf,gust,spfh,tmax,tmin
20130124.0,0.2259732692377727,124.1,549.18,553.94,142.107,-10.043,0.0,2.963,1.3969999999999985,75.75722222222221,0.11,0.2,485.0,25.37934,0.4184128,-9.229999999999961,-9.729999999999961
20130125.0,0.2565386142903563,142.107,553.94,558.83,42.551,-8.646,0.6,2.0780000000000003,2.458000000000001,63.42222222222222,0.1,1.8,160.0,14.05303,0.603666,-10.409999999999968,-10.659999999999968
20130126.0,0.0761430130809011,42.551,558.83,563.83,89.33200000000002,-6.188,0.0,2.061,2.135,64.36611111111111,0.13,0.6,443.0,13.28466,0.670543,-8.089999999999975,-8.439999999999998
20130127.0,0.1584378270045936,89.33200000000002,563.83,568.94,80.363,-4.053,0.0,2.289,6.667999999999999,92.26,0.01,0.0,389.0,16.404040000000002,0.8480669999999999,-5.9599999999999795,-6.71999999999997
20130128.0,0.1412503954722817,80.363,568.94,574.07,8.892999999999997,2.615,14.0,4.507,3.852,95.62999999999998,0.0,17.3,24.0,47.27072,1.5806460000000002,-2.9799999999999613,-4.099999999999966
20130129.0,0.0154911421952026,8.892999999999997,574.07,579.41,8.025,6.4670000000000005,11.4,3.384,5.067,89.39500000000001,0.05,5.9,36.0,33.190569999999994,1.8259999999999998,1.9600000000000364,0.160000000000025
20130130.0,0.0138502959907492,8.025,579.41,584.86,19.725,11.534,6.4,5.988,-14.586,65.8425,3.96,5.27,138.0,78.3397,2.707026,8.5,7.0400000000000205
20130131.0,0.0337260199021988,19.725,584.86,590.34,50.38399999999999,-3.052,0.6,7.401,-4.049,55.22950000000001,1.72,5.5,360.0,68.0752,0.9777729999999899,8.550000000000011,2.2800000000000296
20130201.0,0.0853474269065284,50.38399999999999,590.34,596.01,97.114,-7.101,0.0,4.971,-0.2990000000000004,84.27900000000001,0.92,1.16,368.0,43.9275,0.61855899999999,-6.909999999999968,-7.589999999999975
20130202.0,0.1629402191238402,97.114,596.01,601.78,31.024,-7.4,4.8,3.849,-1.2929999999999993,79.1665,0.49,3.4,264.0,32.29432,0.6809999999999901,-9.139999999999986,-10.349999999999966
20130203.0,0.0515537239522749,31.024,601.78,607.63,59.615,-8.693,0.0,2.6210000000000004,0.5919999999999987,71.57755,0.05,0.1,351.0,17.15515,0.6513920000000001,-8.810000000000002,-9.669999999999959
20130204.0,0.0981106923621282,59.615,607.63,613.59,70.863,-8.101,0.0,2.127,2.1510000000000007,58.34833333333333,0.18,1.08,346.0,28.68943,0.699779,-7.589999999999975,-9.310000000000002
20130205.0,0.1154891702928665,70.863,613.59,619.63,112.007,-5.95,0.0,2.427,2.253,54.424,0.0,0.4,374.0,14.51715,0.747951,-9.310000000000002,-10.049999999999955
20130206.0,0.1807643270984297,112.007,619.63,625.76,165.804,-3.697,0.0,2.894,1.331,57.74,0.11,0.51,445.0,24.65397,0.774918,-5.42999999999995,-6.039999999999964
20130207.0,0.2649642035285093,165.804,625.76,631.98,89.205,-2.366,0.0,3.704,-1.257,85.89149999999998,0.0,0.0,373.0,23.67287,0.951334,-6.779999999999973,-7.029999999999973
20130208.0,0.1411516187221114,89.205,631.98,638.28,37.294,-3.623,17.4,4.3180000000000005,-2.640999999999999,73.31599999999999,0.0,25.0,166.0,44.78938,1.038036,-1.3899999999999864,-2.1999999999999886
20130209.0,0.0584289026759416,37.294,638.28,644.66,175.373,-6.263999999999999,0.0,2.197,4.778999999999999,64.855625,0.0,0.14,601.0,21.54833,0.665416,-7.939999999999998,-9.120000000000005
20130210.0,0.2720395247107002,175.373,644.66,651.11,137.319,-1.485,0.0,3.589,4.593999999999999,71.8815,0.0,0.0,514.0,17.98464,0.896978,-10.699999999999989,-11.109999999999957
20130211.0,0.2108998479519589,137.319,651.11,657.64,57.931,3.109,5.2,6.95,-2.855,72.08500000000001,0.63,5.1000000000000005,420.0,69.274,1.5779999999999998,1.6299999999999955,0.05000000000001137
