TIMESTAMP,SW_IN_Fx/Rax,SW_IN_Fx,Rax,Ra,SW_IN_F,TA_F,WS_F,TA_D,RH,dswrf,gust,spfh,tmax,tmin
20091215,0.241406946,338.566,1402.47,1403.01,340.964,25.951,2.089,1.486,52.536315,1490,12.39692,5.00706,18.42,17.45
20091215,0.241406946,338.566,1402.47,1403.01,340.964,25.951,2.089,1.486,55.08130833,1490,12.39692,5.00706,18.42,17.45
20091216,0.243023214,340.964,1403.01,1403.51,275.034,27.437,2.637,0.256,60.66981154,1400,22.56176,6.02508,20.29,19.43
20091217,0.195961554,275.034,1403.51,1403.97,260.517,27.693,2.954,0.622,57.88461923,1430,27.92784,6.53341,21.52,20.7
20091218,0.185557384,260.517,1403.97,1404.41,281.768,28.315,2.258,1.81,56.20833846,1400,20.24802,6.62998,23.05,21.62
20091219,0.20063087,281.768,1404.41,1404.81,288.618,30.125,3.18,-1.271,60.55778333,1380,27.54003,7.03505,23.4,22.85
20091220,0.205449847,288.618,1404.81,1405.18,233.482,28.854,3.067,-0.738,66.14208462,1100,25.42043,7.21141,24.7,23.63
20091221,0.166158072,233.482,1405.18,1405.51,168.838,28.116,1.49,1.605,62.01115769,1140,5.345775,7.49256,23.5,22.93
20091222,0.120125791,168.838,1405.51,1405.82,216.834,29.721,1.552,-0.703,62.22187308,1120,7.6374,7.54,23.81,23.17
20091223,0.15424023,216.834,1405.82,1406.1,259.236,29.018,2.1,0.151,61.40525769,1412,15.33414,7.56223,24.56,23.85
20091224,0.184365266,259.236,1406.1,1406.34,265.802,29.169,2.865,0.142,66.32938077,1430,18.73416,7.72667,23.91,23.2
20091225,0.189002659,265.802,1406.34,1406.54,205.746,29.311,1.476,0.381,60.95029615,920,16.035581,7.809,24.57,23.96
20091226,0.146278101,205.746,1406.54,1406.63,258.786,29.692,2.313,-1.097,64.346575,1202,11.53541,8.07438,24.69,24.02
20091227,0.183975886,258.786,1406.63,1406.44,282.236,28.595,1.955,0.953,56.97167917,1200,13.03183,7.70376,25.57,24.32
20091228,0.200674042,282.236,1406.44,1406.95,305.589,29.548,1.836,-1.02,63.10923846,1493,7.172648,6.266,22.76,21.75
20091229,0.217199616,305.589,1406.95,1407.02,213.98,28.528,2.087,0.115,56.42914615,1024,8.98998,6.541,24.27,22.91
20091230,0.152080283,213.98,1407.02,1407.05,221.065,28.643,2.823,-1.16,45.597925,910,24.69184,7.00427,25.41,23.39
20091231,0.157112398,221.065,1407.05,1407.04,318.194,27.483,4.501,-0.297,56.87226923,1480,42.34702,5.77621,23.65,22.41
20100101,0.226144246,318.194,1407.04,1407.02,265.337,27.186,2.494,2.333,58.83063462,1360,27.22741,6.025,21.93,20.73
20100102,0.18858083,265.337,1407.02,1406.94,257.537,29.519,2.346,0.195,58.06891154,1264,23.34375,6.849,23.51,22.75
20100103,0.183047607,257.537,1406.94,1406.82,260.005,29.714,2.662,1.335,61.33809231,1320,28.37555,7.119,24.24,23.2
20100104,0.184817532,260.005,1406.82,1406.66,196.584,31.049,3.359,0.878,56.25913462,630,39.33317,7.61197,25.11,23.95
20100105,0.139752321,196.584,1406.66,1406.46,255.159,31.927,3.056,-5.735,61.88049,1280,37.09975,8.16635,25.6,25.34
20100106,0.181419308,255.159,1406.46,1406.22,162.529,26.192,2.167,-0.46,66.99718077,920,25.90157,7.875,25.71,24.79
20100107,0.115578643,162.529,1406.22,1405.94,231.464,25.732,3.534,1.364,64.18447308,980,32.96148,6.61209,23.08,22.38
20100108,0.164632915,231.464,1405.94,1405.61,243.158,27.096,2.65,1.469,68.79885,1020,24.141526,6.73353,22.44,20.87
20100109,0.172991086,243.158,1405.61,1405.25,231.828,28.565,2.856,-1.911,72.65298636,1287,12.52096,7.77965,23.31,23.01
20100110,0.164972781,231.828,1405.25,1404.84,214.933,26.654,2.118,1.539,68.53745385,1223,13.91738,7.7594,24.03,23.35
20100111,0.152994647,214.933,1404.84,1404.39,246.887,28.193,1.703,-1.165,67.85522692,1318,10.68468,7.48208,23.82,22.99
20100112,0.175796609,246.887,1404.39,1403.89,189.239,27.028,3.507,-3.361,64.56524231,1037,32.22627,7.30865,25.41,25.01
20100113,0.134796173,189.239,1403.89,1403.34,236.057,23.667,3.265,0.48,50.61341364,541,32.78543,4.86058,18.14,17.43
20100114,0.16821084,236.057,1403.34,1402.75,342.184,24.147,2.699,0.55,54.59319167,1497,17.4786,4.44226,18.35,16.88
20100115,0.243937979,342.184,1402.75,1402.11,330.599,24.697,2.382,0.388,68.99274615,1456,13.15975,4.86026,18.75,17.34
20100116,0.235786778,330.599,1402.11,1401.42,215.929,25.085,2.2,2.637,63.90417692,1350,21.4064,6.84777,21.28,20.77
20100117,0.15407872,215.929,1401.42,1400.69,227.995,27.722,1.868,0.305,67.54749615,1330,11.66694,6.92272,22.41,22.07
20100118,0.162773347,227.995,1400.69,1399.9,207.943,28.027,2.434,-2.326,69.20952222,1145,17.86201,7.63406,24.28,23.18
20100119,0.148541324,207.943,1399.9,1399.06,222.489,25.701,2.441,-0.521,62.631975,953,41.06396,7.4387,24.98,24.73
20100120,0.15902749,222.489,1399.06,1398.17,275.083,25.18,2.744,-1.15,53.43024545,1458,25.89163,5.64921,22.03,20.9
20100121,0.196745031,275.083,1398.17,1397.23,340.047,24.03,3.034,0.878,57.71516667,1483,24.32306,4.412,19.86,18.41
20100122,0.243372244,340.047,1397.23,1396.23,286.666,24.908,3.113,1.887,59.43029231,1445,28.89041,5.17827,18.63,17.77
20100123,0.205314311,286.666,1396.23,1395.17,255.008,26.795,3.111,1.643,55.62009615,1409,25.31432,6.17869,20.48,19.96
20100124,0.18277916,255.008,1395.17,1394.06,247.678,28.438,2.059,-0.718,58.17866923,1227,17.05967,6.38105,21.95,21.2
20100125,0.177666671,247.678,1394.06,1392.89,269.085,27.72,2.365,0.346,57.61358846,1343,14.978859,6.44731,23.76,22.22
20100126,0.193184674,269.085,1392.89,1391.67,267.738,28.066,2.006,-0.607,59.16858333,1380,18.70381,6.22339,23.35,21.88
20100127,0.192386126,267.738,1391.67,1390.38,280.928,27.459,2.037,-1.634,63.32851364,1201,18.59478,6.29792,22.1,21.5
20100128,0.202051238,280.928,1390.38,1389.04,266.799,25.825,1.791,2.121,59.3588,1397,10.42631,5.75,22.89,21.42
20100129,0.192074382,266.799,1389.04,1387.63,308.734,27.946,1.663,2.542,56.3425125,1408,9.09324,5.5556,22.78,21.65
20100130,0.222490145,308.734,1387.63,1386.16,269.57,30.488,2.381,0.057,58.95403462,1197,15.31842,5.7103,23.77,22.22
20100131,0.1944725,269.57,1386.16,1384.63,274.15,30.545,2.656,0.239,59.04203846,1247,33.09719,6.18471,27.15,26.19
20100201,0.197995132,274.15,1384.63,1383.03,254.961,30.784,3.372,0.862,53.91887692,1134,32.3014,6.78583,26.31,25.39
20100202,0.18434958,254.961,1383.03,1381.36,267.526,31.646,4.091,0.764,48.47655833,1220,41.4545,6.8036,28.3,26.87
20100203,0.193668559,267.526,1381.36,1379.62,307.842,32.41,4.828,-2.815,59.89312692,1351,44.17183,6.12418,29.36,28.63
20100204,0.223135356,307.842,1379.62,1377.82,207.946,29.595,3.028,2.278,57.20715769,1330,37.59002,6.23663,30.55,29.99
20100205,0.150923923,207.946,1377.82,1375.95,265.511,31.873,2.742,0.772,53.50976667,1104,32.86212,6.33024,28.49,26.35
20100206,0.192965587,265.511,1375.95,1374.01,273.87,32.645,2.78,0.148,53.85253333,1340,35.02716,6.02731,29.68,28.82
20100207,0.199321693,273.87,1374.01,1372,286.35,32.793,2.678,-7.349,62.27149,1304,31.31406,6.59355,29.99,28.86
20100208,0.208709913,286.35,1372,1369.92,213.59,25.444,2.909,-0.169,58.94664,557,33.47583,6.16735,29.4,28.45
20100209,0.155914214,213.59,1369.92,1367.76,314.517,25.275,2.475,2.44,54.72779583,1374,17.77223,5.59033,20.13,19.51
20100210,0.22995043,314.517,1367.76,1365.53,287.132,27.715,2.095,1.753,57.33574167,1238,22.05419,5.73436,21.42,20.01
20100211,0.21027147,287.132,1365.53,1363.23,239.183,29.468,1.924,-0.076,57.6920625,1166,17.48475,6.49539,24.85,23.55
20100212,0.175453152,239.183,1363.23,1360.85,258.702,29.392,2.192,-0.607,59.05900909,1265,12.878522,7.213,24.51,23.43
20100213,0.190103244,258.702,1360.85,1358.39,261.642,28.785,2.864,-1.898,64.55195385,1228,30.09145,6.555,24.55,23.85
20100214,0.192611842,261.642,1358.39,1355.86,133.863,26.887,2.27,-0.203,70.400755,927,25.38781,6.85651,26.02,24.58
20100215,0.09872922,133.863,1355.86,1353.25,85.399,26.684,2.218,-0.07,64.24665417,787,17.66791,7.02307,22.98,22.39
20100216,0.063106595,85.399,1353.25,1350.56,172.473,26.614,2.403,-1.024,66.62457727,1103,14.45351,6.648,22.68,21.73
20100217,0.127704804,172.473,1350.56,1347.79,215.594,25.59,2.488,3.071,58.68156818,1160,29.5662,5.881,21.19,20.18
20100218,0.159961122,215.594,1347.79,1344.94,240.99,28.661,2.735,1.204,56.4497,1185,30.125,6.495,23.55,22.48
20100219,0.179182714,240.99,1344.94,1342.01,262.489,29.865,3.108,0.562,62.10119545,1271,36.54105,6.54819,26.01,24.96
20100220,0.195593923,262.489,1342.01,1339,234.105,30.427,2.65,-1.875,67.79185417,1125,19.36612,6.69222,25.91,24.65
20100221,0.174835698,234.105,1339,1335.91,192.931,28.552,2.321,0.691,67.32469583,764,25.64003,7.07917,27.43,26.25
20100222,0.14441916,192.931,1335.91,1332.74,195.852,29.243,2.669,-3.331,63.653525,290,25.38543,7.715,24.83,24.04
20100223,0.146954395,195.852,1332.74,1329.49,197.933,25.912,2.042,-2.416,65.82311818,663,22.21903,7.642,25.81,24.49
20100224,0.148878893,197.933,1329.49,1326.01,196.34,23.496,3.962,-4.025,50.880755,238,41.11169,5.351,24.57,23.15
20100225,0.148068265,196.34,1326.01,1322.73,299.458,19.471,4.116,2.625,66.15844583,1333,39.61388,3.450123,19.74,16.89
20100226,0.226393897,299.458,1322.73,1319.23,180.59,22.096,2.649,2.165,66.38421667,1069,26.11347,4.510221,16.65,15.11
20100227,0.136890459,180.59,1319.23,1315.65,138.017,24.261,1.755,1.534,60.66152273,297,15.3375,5.08338,20.38,19.39
20100228,0.10490404,138.017,1315.65,1311.98,257.108,25.795,2.438,0.647,56.96739545,1226,18.62411,6.05618,21.18,20.07
20100301,0.195969451,257.108,1311.98,1308.23,270.37,26.442,2.315,1.071,56.441,1240,25.68765,5.45249,20.63,19.13
20100302,0.206668552,270.37,1308.23,1304.4,244.625,27.513,2.329,-0.216,58.7838,1140,26.63689,5.586,22.76,20.55
20100303,0.187538332,244.625,1304.4,1300.49,236.242,27.297,2.468,1.682,54.40230455,1179,21.87153,5.377,23.77,21.99
20100304,0.181656145,236.242,1300.49,1296.49,232.306,28.979,1.887,-1.129,52.276525,898,18.49115,5.382,24.53,22.75
20100305,0.179180711,232.306,1296.49,1292.42,269.699,27.85,2.246,-0.837,49.48861818,1177,12.47863,5.378,22.99,21.62
20100306,0.20867752,269.699,1292.42,1288.26,261.754,27.013,1.749,-1.085,48.95021,1156,13.35431,4.98469,21.73,20.32
20100307,0.20318414,261.754,1288.26,1284.02,274.385,25.928,2.542,-0.591,57.26402273,1215,13.1791,4.78077,22.29,20.65
20100308,0.213692154,274.385,1284.02,1279.71,218.872,25.337,2.265,1.322,56.33599091,1162,17.64921,5.19898,20.97,19.49
20100309,0.1710325,218.872,1279.71,1275.31,230.442,26.659,2.379,-0.379,53.234145,1167,17.76565,5.563,21.7,20.38
20100310,0.18069489,230.442,1275.31,1270.84,255.808,26.28,2.062,0.388,52.59990455,1171,11.34168,5.269,22.57,20.85
20100311,0.201290485,255.808,1270.84,1266.29,220.211,26.668,1.874,-1.886,48.62248,1165,13.129289,4.871098,21.3,20.25
20100312,0.173902503,220.211,1266.29,1261.66,271.352,24.782,2.015,-2.783,68.92127222,1200,11.36282,3.856,20.13,18.24
20100313,0.215075377,271.352,1261.66,1256.96,195.916,21.999,1.881,2.64,65.71015455,126,27.30139,4.881,19.22,18.51
20100314,0.155864944,195.916,1256.96,1252.18,200.111,24.639,2.044,-0.373,68.13166,785,6.218732,6.047,19.05,18.3
20100315,0.159810091,200.111,1252.18,1247.34,220.734,24.266,1.77,-0.624,44.746165,1132,20.80716,5.468,21.32,20.68
20100316,0.176963779,220.734,1247.34,1242.42,264.231,23.642,2.775,2.342,52.252325,1169,32.32126,3.789,18.37,17.03
20100317,0.212674458,264.231,1242.42,1237.43,256.079,25.984,3.198,2.497,54.64734091,1122,32.9831,4.55,19.38,18.26
20100318,0.206944231,256.079,1237.43,1232.37,231.307,28.481,3.036,-3.501,64.78783182,938,28.33778,5.487,22.58,21.57
20100319,0.18769282,231.307,1232.37,1227.25,212.177,24.98,2.267,1.936,62.779115,506,30.26059,6.19,24.81,23.1
20100320,0.172888165,212.177,1227.25,1222.07,230.102,26.916,1.932,0.174,62.38436,1021,10.41573,6.468,21.75,21.42
20100321,0.188288723,230.102,1222.07,1216.82,225.097,27.09,2.564,-3.716,72.63161818,1079,17.91757,6.106,22.1,21.12
20100322,0.184987919,225.097,1216.82,1211.5,122.484,23.374,1.994,1.773,65.77712222,479,29.0975,6.845,25.89,24.41
20100323,0.101101114,122.484,1211.5,1206.13,25.499,25.147,2.641,-0.505,65.99106,518,40.29765,5.831,21.72,20.19
20100324,0.021141171,25.499,1206.13,1200.7,179.765,24.642,3.599,-0.151,63.29985455,942,38.98523,5.691,21.18,20.47
20100325,0.149716832,179.765,1200.7,1195.22,125.495,24.491,3.909,1.651,61.12267273,585,45.03304,5.078,20.55,19.64
20100326,0.104997406,125.495,1195.22,1189.68,188.028,26.142,2.963,0.715,60.47606364,826,28.90431,6.077,20.85,20.03
20100327,0.158049223,188.028,1189.68,1184.1,140.869,26.857,2.46,-0.858,62.64398182,972,27.29275,6.718,22.05,21.29
20100328,0.118967148,140.869,1184.1,1178.46,161.868,25.999,2.651,-0.447,61.90488,993,27.763,6.337,22.05,20.71
20100329,0.137355532,161.868,1178.46,1172.78,183.941,25.552,2.254,-0.553,57.497025,917,22.23183,5.909,20.97,19.96
20100330,0.156841863,183.941,1172.78,1167.05,204.103,24.999,2.334,1.436,52.89626,1009,15.18453,5.612,20.81,19.7
20100331,0.174887965,204.103,1167.05,1161.28,224.452,26.435,2.241,1.618,57.38672,1020,17.22068,5.28926,20.25,18.96
20100401,0.193279829,224.452,1161.28,1155.48,215.715,28.053,1.808,-0.183,58.747315,964,11.23758,5.681,21.85,20.84
20100402,0.186688649,215.715,1155.48,1149.64,186.079,27.87,1.89,-3.126,72.3799,777,11.68883,6.103,23.85,22.83
20100403,0.161858495,186.079,1149.64,1143.77,195.149,24.744,3.124,-4.948,69.70209,871,19.88192,5.656,24.25,22.84
20100404,0.170619093,195.149,1143.77,1137.86,171.48,19.796,4.479,-2.237,59.538345,661,38.94005,4.205,20.35,19.84
20100405,0.150703953,171.48,1137.86,1131.93,205.476,17.559,3.757,0.04,48.559585,953,36.68903,3.457,16.35,15.48
20100406,0.181527126,205.476,1131.93,1125.97,228.227,17.599,3.032,0.645,54.87051,1013,35.38636,3.251,14.75,13.58
20100407,0.202693677,228.227,1125.97,1119.99,225.217,18.244,2.726,0.717,50.695315,994,33.62129,3.434,13.85,13.37
20100408,0.201088403,225.217,1119.99,1113.99,222.453,18.961,2.987,1.179,52.332595,995,32.57444,3.372,14.15,12.73
20100409,0.199690302,222.453,1113.99,1107.98,192.762,20.14,2.328,0.929,46.152245,961,28.29777,3.475,14.35,12.88
20100410,0.173976065,192.762,1107.98,1101.96,216.147,21.069,2.102,1.239,47.251625,966,17.07895,3.317,15.95,14.15
20100411,0.196147773,216.147,1101.96,1095.39,215.89,22.308,2.252,0.905,47.18418,957,15.68508,3.34357,16.45,15.15
20100412,0.197089621,215.89,1095.39,1089.53,188.573,23.213,2.231,1.694,44.56499,941,14.88721,3.771,17.35,15.85
20100413,0.173077382,188.573,1089.53,1083.65,181.975,24.907,2.609,-2.184,55.32681,917,17.75564,4.108,18.55,17.55
20100414,0.167927836,181.975,1083.65,1077.77,181.627,22.723,2.958,-7.139,71.21933,664,26.24311,4.175,19.85,18.45
20100415,0.168521113,181.627,1077.77,1071.74,149.284,15.584,1.57,3.345,56.77201,696,14.275684,3.124,16.25,14.85
20100416,0.139291246,149.284,1071.74,1065.7,196.912,18.929,1.711,6.712,48.35268,912,6.308021,3.098,11.55,10.65
20100417,0.18477245,196.912,1065.7,1059.67,200.519,25.641,2.337,1.664,47.14649,717,25.03661,4.498,17.05,16.65
20100418,0.189227778,200.519,1059.67,1053.65,161.945,27.305,3.099,0.576,49.79619,726,37.74423,5.472,22.55,21.65
20100419,0.153699046,161.945,1053.65,1047.65,158.108,27.881,3.157,-3.441,65.584245,424,33.78952,5.519,23.65,23.25
20100420,0.150916814,158.108,1047.65,1041.66,81.729,24.44,3.152,-2.485,67.02941364,580,28.39211,6.418,24.95,22.95
20100421,0.078460342,81.729,1041.66,1035.69,58.516,21.955,2.232,-0.852,76.17856364,581,25.72966,6.972,22.45,21.75
20100422,0.056499532,58.516,1035.69,1029.76,2.575,21.103,3.724,-3.91,62.210035,51,36.83607,5.659,21.05,20.55
20100423,0.002500583,2.575,1029.76,1023.85,161.702,17.193,4.346,0.271,71.82242,792,36.42922,3.779,18.95,18.05
20100424,0.157935244,161.702,1023.85,1017.96,154.113,17.464,2.678,2.452,61.94534091,480,30.45843,3.957,12.75,12.05
20100425,0.151393964,154.113,1017.96,1012.11,35.619,19.916,1.651,-0.881,61.41006,147,12.51838,5.023,17.95,16.85
20100426,0.035192815,35.619,1012.11,1006.31,113.326,19.035,1.815,-1.119,58.05831429,352,23.04987,4.704,17.95,17.45
20100427,0.112615397,113.326,1006.31,1000.53,163.633,17.916,2.019,-0.761,57.1718,798,12.46297,3.953,16.45,15.35
20100428,0.16354632,163.633,1000.53,994.81,193.873,17.155,2.27,-1.077,52.98267778,839,17.83852,3.409113,13.05,11.8
20100429,0.19488445,193.873,994.81,989.13,191.545,16.078,3.048,1.699,57.98101667,844,15.0318,3.056,12.55,11.18
20100430,0.193649975,191.545,989.13,983.5,193.254,17.777,2.1,1.547,60.41282222,840,9.84151,2.939,11.65,10.45
20100501,0.196496187,193.254,983.5,977.92,190.603,19.324,1.525,0.017,65.23431,832,5.194238,3.049079,12.25,10.91
20100502,0.194906536,190.603,977.92,973.16,161.938,19.341,2.149,0.967,52.480385,654,20.34923,3.665,13.538,12.71
20100503,0.166404291,161.938,973.16,966.93,69.676,20.308,2.928,-2.758,69.101485,115,33.22213,4.993,18.66,18.3
20100504,0.072058991,69.676,966.93,961.53,67.404,17.55,2.336,0.58,69.09426,79,29.17327,4.245,17.25,16.97
20100505,0.070100777,67.404,961.53,956.19,169.102,18.13,1.89,1.51,71.33182,676,13.78299,4.06,13.75,13.04
20100506,0.176849789,169.102,956.19,950.92,161.904,19.64,1.832,-1.64,69.08502,591,20.23208,4.383,13.55,13.03
20100507,0.170260379,161.904,950.92,945.7,74.4,18,3.174,-3.768,70.9488,38,37.66641,4.074,19.55,18.12
20100508,0.078671883,74.4,945.7,940.6,166.648,14.232,3.122,-2.073,71.96178,765,36.36688,2.838,15.15,14.17
20100509,0.177172018,166.648,940.6,935.54,160.855,12.159,2.669,0.758,67.586645,752,27.42264,2.716,8.85,7.94
20100510,0.171938132,160.855,935.54,930.57,116.718,12.917,2.799,0.327,70.995285,748,23.12163,2.797,9.45,8.49
20100511,0.125426352,116.718,930.57,925.67,99.967,13.244,2.714,2.458,65.95181,656,31.63554,3.253,9.15,8.36
20100512,0.10799421,99.967,925.67,920.86,105.407,15.702,2.463,1.565,70.44221111,710,15.54084,3.351,10.45,9.77
20100513,0.114465825,105.407,920.86,916.14,162.418,17.267,2.226,1.28,66.82576875,727,13.78428,3.606,12.85,12.17
20100514,0.177285131,162.418,916.14,911.49,158.297,18.547,2.745,1.734,66.295565,606,35.82204,3.947,13.35,12.95
20100515,0.173668389,158.297,911.49,906.94,151.06,20.281,2.159,-3.23,83.344935,583,26.08026,4.386,17.55,15.63
20100516,0.166560081,151.06,906.94,902.49,59.159,17.051,3.032,-0.78,45.78500875,126,21.08066,4.211,16.45,15.65
20100517,0.065550865,59.159,902.49,898.13,10.077,16.271,3.258,-0.15,60.34080625,66,31.6847,3.948,13.95,13.65
20100518,0.011219979,10.077,898.13,893.87,47.743,16.121,3.236,0.293,75.78411,123,31.91322,3.404,17.15,14.55
20100519,0.05341157,47.743,893.87,889.7,87.051,16.414,1.409,0.474,80.60778,494,8.25063,3.406,10.05,9.25
20100520,0.097843093,87.051,889.7,885.64,70.825,16.888,0.992,1.215,75.2295585,397,3.490087,3.847,13.25,12.65
20100521,0.079970417,70.825,885.64,881.67,110.166,18.103,2.12,2.374,72.00983,654,13.11625,4.074,13.15,12.19
20100522,0.124951512,110.166,881.67,877.82,125.05,20.477,2.349,0.559,73.54832,664,28.49995,4.556,15.65,15.08
20100523,0.142455173,125.05,877.82,874.07,72.146,21.036,2.288,-1.624,63.389625,501,29.01663,4.839,17.15,16.65
20100524,0.0825403,72.146,874.07,870.43,18.532,19.412,1.612,-5.498,85.069895,74,22.87142,5.07,18.75,18.46
20100525,0.021290626,18.532,870.43,866.89,123.209,13.914,1.26,1.35,73.03331667,681,10.44759,3.298,12.05,10.45
20100526,0.142127606,123.209,866.89,863.48,153.242,15.264,2.719,0.889,74.95791875,682,22.78728,3.535,11.35,10.75
20100527,0.177470237,153.242,863.48,860.17,145.249,16.153,3.202,0.661,76.10330556,563,38.29922,3.797,12.85,12.25
20100528,0.168860807,145.249,860.17,856.98,108.923,16.814,2.487,2.197,76.80925,337,30.35976,4.153,14.25,13.37
20100529,0.127100983,108.923,856.98,853.91,82.542,19.011,2.192,-3.085,68.42470556,220,33.28241,4.641,16.05,15.17
20100530,0.096663583,82.542,853.91,850.96,43.747,15.926,2.914,-3.611,73.09176667,122,39.99343,3.576,18.55,15.62
20100531,0.051408997,43.747,850.96,848.12,117.063,12.315,2.513,-0.722,74.0121,537,24.46472,2.532,12.75,10.25
20100601,0.138026459,117.063,848.12,845.41,141.022,11.593,2.708,3.5,69.02301875,664,16.49858,2.572,10.85,7.65
20100602,0.166809004,141.022,845.41,842.82,141.984,15.093,2.413,1.457,71.98882222,631,19.18058,3.296,9.35,9.05
20100603,0.168463017,141.984,842.82,840.35,136.061,16.55,2.192,1.358,71.54008333,568,20.17086,3.695,11.65,11.05
20100604,0.161909918,136.061,840.35,838,94.439,17.908,1.798,-4.235,68.94766667,351,21.485853,4.248,15.95,15.65
20100605,0.112695704,94.439,838,835.78,126.716,13.673,1.752,-0.318,69.55006875,654,17.488755,2.93,12.55,11.75
20100606,0.151614061,126.716,835.78,833.69,145.421,13.355,2.074,0.735,71.3618625,648,8.52419,2.667,8.95,8.25
20100607,0.174430544,145.421,833.69,831.72,146.231,14.09,1.843,-0.987,68.65428125,657,6.40956,2.764,9.35,8.31
20100608,0.175817583,146.231,831.72,829.89,145.001,13.103,2.78,-0.981,76.07078125,642,23.60063,3.181,10.15,9.45
20100609,0.174723156,145.001,829.89,828.18,143.705,12.122,3.802,-2.549,81.602075,642,40.99275,2.824,11.35,10.29
20100610,0.173519042,143.705,828.18,826.6,143.793,9.573,2.982,3.05,73.2643,638,35.77144,2.577,9.35,8.32
20100611,0.173957174,143.793,826.6,825.15,140.786,12.623,2.591,4.296,75.96158333,626,30.37223,3.276,9.15,8.39
20100612,0.170618675,140.786,825.15,823.82,99.615,16.919,2.823,0.971,75.35740556,121,43.14827,3.48,13.95,13.45
20100613,0.120918405,99.615,823.82,822.5,130.248,17.89,2.35,-1.323,72.3756,181,30.41036,3.811,15.75,13.78
20100614,0.158356231,130.248,822.5,821.25,122.266,16.567,3.775,-0.287,79.89242,467,49.9199,4.037,19.05,16.95
20100617,0.021630496,17.721,819.26,818.46,82.589,17.714,1.557,4.124,83.45205625,277,23.90215,4.608,18.65,17.05
20100619,0.061477134,50.276,817.8,817.27,18.212,19.829,2.151,-5.757,87.35385,157,21.29559,4.899,18.95,18.45
20100620,0.022283945,18.212,817.27,816.87,100.083,14.072,2.507,0.873,88.6414,491,27.65562,2.664,11.65,10.75
20100629,0.048556523,39.744,818.51,819.31,93.722,17.383,1.059,1.464,80.083725,282,7.98247,3.863,12.15,11.48
20100630,0.114391378,93.722,819.31,820.26,109.598,18.847,1.825,1.944,68.15375,181,6.86957,4.354,14.75,14.45
20100701,0.133613732,109.598,820.26,821.33,136.562,20.791,2.216,0.934,58.8259,608,21.36256,4.699,14.95,14.25
20100702,0.166269344,136.562,821.33,822.53,130.8,21.725,2.831,-0.036,57.87844375,615,37.0059,4.422,18.35,17.35
20100703,0.159021555,130.8,822.53,823.86,137.201,21.689,2.664,0.395,54.4051625,620,33.99597,4.484,17.75,17.05
20100704,0.166534363,137.201,823.86,825.32,138.572,22.084,3.3,0.565,50.66065,624,45.7812,4.331,17.753,16.717
20100705,0.167900935,138.572,825.32,826.92,138.884,22.649,3.531,1.108,52.40738125,622,50.58901,4.27571,19.85,19.15
20100706,0.167953369,138.884,826.92,828.64,139.294,23.757,3.773,-3.164,62.93101111,622,53.8976,4.507,20.15,19.65
20100707,0.168099537,139.294,828.64,830.49,88.694,20.593,3.446,-4.765,78.3044375,284,42.99525,4.441,21.55,20.25
20100708,0.106797192,88.694,830.49,832.47,112.3,15.828,3.022,2.707,31.99242444,284,25.59404,3.305,13.15,11.25
20100709,0.134899756,112.3,832.47,834.58,22.579,18.535,1.637,0.87,76.82100625,323,14.44233,4.718,16.75,15.25
20100710,0.027054327,22.579,834.58,836.81,99.011,19.405,2.527,-0.027,73.89545,595,24.16618,4.494,15.35,14.75
20100711,0.118319571,99.011,836.81,839.17,80.852,19.378,2.755,-8.375,81.87625,257,31.21366,4.566,15.05,14.67
20100712,0.096347582,80.852,839.17,841.65,42.438,11.003,2.949,-4.544,69.1989,34,38.94012,3.056,17.85,17.15
20100713,0.050422385,42.438,841.65,844.26,151.189,6.459,1.893,2.115,65.3551,686,12.99193,1.564,4.35,2.69
20100714,0.17907872,151.189,844.26,846.98,151.562,8.574,1.641,-1.128,71.5250375,685,8.75125,1.71,4.45,3.6
20100715,0.178944013,151.562,846.98,849.82,154.751,7.446,2.934,-1.274,79.51255625,684,24.77214,1.909,4.65,3.97
20100716,0.182098562,154.751,849.82,852.79,149.266,6.172,3.774,2.433,89.109925,660,40.24384,1.894,4.75,4.21
20100719,0.006232394,5.354,859.06,862.37,58.046,7.037,3.28,1.773,81.04445714,145,22.21554,2.492,8.55,8.45
20100720,0.067309855,58.046,862.37,865.8,154.44,8.81,2.294,3.924,53.0482625,702,23.11325,2.432,4.85,3.85
20100721,0.178378378,154.44,865.8,869.33,8.138,12.734,2.323,-2.561,72.907575,18,22.23242,3.593,12.65,11.85
20100722,0.009361232,8.138,869.33,872.97,135.231,10.173,2.348,-0.855,79.7736125,673,25.47812,2.618,10.25,8.45
20100723,0.154909103,135.231,872.97,876.72,161.275,9.318,2.508,6.339,80.27043333,727,25.33251,2.448,6.65,5.65
20100724,0.183952687,161.275,876.72,880.58,118.246,15.657,2.673,-2.02,83.360025,382,32.24026,3.73,8.75,8.15
20100725,0.134281951,118.246,880.58,884.53,10.759,13.637,1.969,-3.506,70.381475,23,33.07287,3.452,18.65,17.65
20100726,0.012163522,10.759,884.53,888.59,163.92,10.131,1.884,0.687,76.7259625,740,8.542309,2.3,7.05,6.05
20100728,0.187013162,166.956,892.75,897,139.175,16.194,1.508,-0.243,86.0771,656,26.81888,4.29,12.45,11.45
20100810,0.172857248,165.032,954.73,960.02,179.054,10.548,3.104,4.113,89.4149,730,39.99816,2.531,9.25,8.95
