TIMESTAMP_START,TIMESTAMP_END,TA_F,SW_IN_POT,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,LE_F_MDS
2.01E+11,2.01E+11,10.317,0,0,318.458,2.981,100.27,0,0.917,15.9008
2.01E+11,2.01E+11,10.163,0,0,318.458,2.954,100.264,0,0.87,18.5265
2.01E+11,2.01E+11,10.008,0,0,318.458,2.926,100.258,0,0.823,20.0092
2.01E+11,2.01E+11,9.853,0,0,318.458,2.899,100.252,0,0.776,20.8909
2.01E+11,2.01E+11,9.698,0,0,318.458,2.871,100.246,0,0.729,26.3815
2.01E+11,2.01E+11,9.543,0,0,329.391,2.843,100.24,0,0.682,39.5713
2.01E+11,2.01E+11,9.798,0,0,329.391,2.905,100.268,0,0.756,53.8719
2.01E+11,2.01E+11,10.052,0,0,329.391,2.967,100.295,0,0.831,81.9339
2.01E+11,2.01E+11,10.306,61.0806,22.012,329.391,3.029,100.323,0,0.905,118.897
2.01E+11,2.01E+11,10.561,200.207,70.518,329.391,3.091,100.351,0,0.979,156.439
2.01E+11,2.01E+11,10.815,332.924,116.656,329.391,3.153,100.378,0,1.054,190.014
2.01E+11,2.01E+11,11.07,456.567,235.275,361.97,3.214,100.406,0,1.128,230.963
2.01E+11,2.01E+11,12.211,569.017,292.878,361.97,3.638,100.402,0,1.121,287.771
2.01E+11,2.01E+11,13.353,668.353,343.756,361.97,4.063,100.398,0,1.114,328.115
2.01E+11,2.01E+11,14.494,752.873,387.038,361.97,4.487,100.394,0,1.107,378.437
2.01E+11,2.01E+11,15.636,821.133,421.984,361.97,4.911,100.39,0,1.1,384.448
2.01E+11,2.01E+11,16.777,871.963,447.996,361.97,5.335,100.387,0,1.093,387.078
2.01E+11,2.01E+11,17.919,904.494,465.835,367.683,5.759,100.383,0,1.087,360.737
2.01E+11,2.01E+11,18.33,918.17,472.821,367.683,6.253,100.349,0,1.019,328.397
2.01E+11,2.01E+11,18.74,912.757,469.998,367.683,6.746,100.316,0,0.951,280.072
2.01E+11,2.01E+11,19.151,888.347,457.415,367.683,7.24,100.283,0,0.884,270.286
2.01E+11,2.01E+11,19.562,845.357,435.286,367.683,7.733,100.249,0,0.816,277.94
2.01E+11,2.01E+11,19.973,784.524,403.989,367.683,8.227,100.216,0,0.749,289.853
2.01E+11,2.01E+11,20.384,706.888,200.384,380.965,8.72,100.183,0,0.681,312.334
2.01E+11,2.01E+11,20.088,613.778,174.032,380.965,8.378,100.176,0,0.73,310.676
2.01E+11,2.01E+11,19.792,506.787,143.757,380.965,8.035,100.17,0,0.779,291.827
2.01E+11,2.01E+11,19.497,387.745,110.076,380.965,7.693,100.163,0,0.828,260.126
2.01E+11,2.01E+11,19.201,258.689,73.565,380.965,7.351,100.157,0,0.877,216.895
2.01E+11,2.01E+11,18.905,121.828,34.85,380.965,7.008,100.15,0,0.926,161.135
2.01E+11,2.01E+11,18.609,9.22361,0,380.208,6.666,100.144,0,0.975,117.447
2.01E+11,2.01E+11,18.304,0,0,380.208,6.426,100.153,0,1.045,88.6336
2.01E+11,2.01E+11,17.999,0,0,380.208,6.187,100.163,0,1.115,58.8649
2.01E+11,2.01E+11,17.695,0,0,380.208,5.948,100.172,0,1.184,35.0256
2.01E+11,2.01E+11,17.39,0,0,380.208,5.708,100.182,0,1.254,29.6185
2.01E+11,2.01E+11,17.085,0,0,380.208,5.469,100.192,0,1.323,28.2372
2.01E+11,2.01E+11,16.78,0,0,365.647,5.229,100.201,0,1.393,30.9376
2.01E+11,2.01E+11,16.512,0,0,365.647,5.07,100.208,0,1.5,30.4382
2.01E+11,2.01E+11,16.244,0,0,365.647,4.91,100.214,0,1.607,30.8912
2.01E+11,2.01E+11,15.976,0,0,365.647,4.751,100.221,0,1.714,27.9595
2.01E+11,2.01E+11,15.708,0,0,365.647,4.591,100.227,0,1.821,0.44451
2.01E+11,2.01E+11,15.44,0,0,365.647,4.432,100.233,0,1.929,1.49813
2.01E+11,2.01E+11,15.172,0,0,346.963,4.272,100.24,0.01,2.036,0.558025
2.01E+11,2.01E+11,14.957,0,0,346.963,4.129,100.237,0.01,2.111,1.34761
2.01E+11,2.01E+11,14.742,0,0,346.963,3.986,100.234,0.01,2.187,3.62068
2.01E+11,2.01E+11,14.527,0,0,346.963,3.842,100.232,0.01,2.262,4.49975
2.01E+11,2.01E+11,14.313,0,0,346.963,3.699,100.229,0.01,2.338,3.36476
2.01E+11,2.01E+11,14.098,0,0,346.963,3.556,100.226,0.01,2.414,4.68603
2.01E+11,2.01E+11,13.883,0,0,353.87,3.413,100.223,0.009,2.489,3.22217
2.01E+11,2.01E+11,13.808,0,0,353.87,3.386,100.224,0.009,2.511,0.403307
2.01E+11,2.01E+11,13.732,0,0,353.87,3.359,100.225,0.009,2.533,0.142532
2.01E+11,2.01E+11,13.657,0,0,353.87,3.333,100.225,0.009,2.555,2.97275
2.01E+11,2.01E+11,13.581,0,0,353.87,3.306,100.226,0.009,2.577,3.17349
2.01E+11,2.01E+11,13.506,0,0,353.87,3.279,100.227,0.009,2.599,10.0734
2.01E+11,2.01E+11,13.431,0,0,378.428,3.253,100.228,0.047,2.621,21.7199
2.01E+11,2.01E+11,13.47,0,0,378.428,3.304,100.261,0.047,2.662,26.9799
2.01E+11,2.01E+11,13.51,0,0,378.428,3.355,100.295,0.047,2.704,67.0007
2.01E+11,2.01E+11,13.55,63.9002,5.833,378.428,3.407,100.329,0.047,2.746,129.345
2.01E+11,2.01E+11,13.59,203.456,18.074,378.428,3.458,100.363,0.047,2.788,177.505
2.01E+11,2.01E+11,13.63,336.398,29.716,378.428,3.509,100.396,0.047,2.829,236.791
2.01E+11,2.01E+11,13.67,460.249,154.002,362.941,3.56,100.43,0.018,2.871,260.297
2.01E+11,2.01E+11,14.043,572.89,191.445,362.941,4.012,100.436,0.018,3.041,295.37
2.01E+11,2.01E+11,14.416,672.393,224.514,362.941,4.463,100.441,0.018,3.212,349.896
2.01E+11,2.01E+11,14.789,757.057,252.644,362.941,4.914,100.446,0.018,3.382,418.126
2.01E+11,2.01E+11,15.161,825.432,275.354,362.941,5.365,100.451,0.018,3.553,448.671
2.01E+11,2.01E+11,15.534,876.348,292.255,362.941,5.817,100.457,0.018,3.723,480.121
2.01E+11,2.01E+11,15.907,908.934,433.632,345.432,6.268,100.462,0.006,3.893,512.094
2.01E+11,2.01E+11,16.119,922.633,440.098,345.432,6.582,100.449,0.006,3.963,405.509
2.01E+11,2.01E+11,16.33,917.211,437.463,345.432,6.896,100.436,0.006,4.032,313.282
2.01E+11,2.01E+11,16.541,892.759,425.772,345.432,7.209,100.422,0.006,4.101,313.282
2.01E+11,2.01E+11,16.752,849.697,405.224,345.432,7.523,100.409,0.006,4.171,347.571
2.01E+11,2.01E+11,16.963,788.761,376.172,345.432,7.837,100.396,0.006,4.24,341.392
2.01E+11,2.01E+11,17.174,710.994,235.544,346.861,8.151,100.383,0.001,4.309,402.75
2.01E+11,2.01E+11,16.866,617.727,204.681,346.861,7.895,100.398,0.001,4.126,398.575
2.01E+11,2.01E+11,16.558,510.554,169.224,346.861,7.639,100.414,0.001,3.942,353.076
2.01E+11,2.01E+11,16.251,391.311,129.781,346.861,7.382,100.429,0.001,3.759,287.574
2.01E+11,2.01E+11,15.943,262.037,87.027,346.861,7.126,100.445,0.001,3.576,223.666
2.01E+11,2.01E+11,15.635,124.945,41.693,346.861,6.87,100.46,0.001,3.393,136.889
2.01E+11,2.01E+11,15.327,10.3063,0,324.458,6.614,100.476,0,3.209,86.0508
2.01E+11,2.01E+11,14.94,0,0,324.458,6.305,100.497,0,3.023,54.3899
2.01E+11,2.01E+11,14.552,0,0,324.458,5.996,100.517,0,2.836,33.9223
2.01E+11,2.01E+11,14.165,0,0,324.458,5.687,100.538,0,2.65,16.4245
2.01E+11,2.01E+11,13.777,0,0,324.458,5.377,100.559,0,2.463,14.1397
2.01E+11,2.01E+11,13.39,0,0,324.458,5.068,100.58,0,2.276,11.0392
2.01E+11,2.01E+11,13.002,0,0,295.946,4.759,100.601,0,2.09,11.67
2.01E+11,2.01E+11,12.575,0,0,295.946,4.544,100.622,0,1.968,11.7845
2.01E+11,2.01E+11,12.148,0,0,295.946,4.328,100.643,0,1.845,12.2872
2.01E+11,2.01E+11,11.721,0,0,295.946,4.113,100.663,0,1.723,11.4046
2.01E+11,2.01E+11,11.294,0,0,295.946,3.897,100.684,0,1.601,12.7825
2.01E+11,2.01E+11,10.867,0,0,295.946,3.682,100.704,0,1.479,12.0787
2.01E+11,2.01E+11,10.441,0,0,285.606,3.467,100.725,0,1.356,9.81854
2.01E+11,2.01E+11,10.138,0,0,285.606,3.388,100.719,0,1.365,10.2297
2.01E+11,2.01E+11,9.836,0,0,285.606,3.31,100.712,0,1.373,13.0426
2.01E+11,2.01E+11,9.534,0,0,285.606,3.232,100.706,0,1.382,11.8657
2.01E+11,2.01E+11,9.232,0,0,285.606,3.154,100.699,0,1.39,10.7271
2.01E+11,2.01E+11,8.93,0,0,285.606,3.076,100.692,0,1.399,12.5089
2.01E+11,2.01E+11,8.627,0,0,279.7,2.998,100.686,0,1.407,13.9331
2.01E+11,2.01E+11,8.421,0,0,279.7,2.972,100.686,0,1.418,16.5814
2.01E+11,2.01E+11,8.214,0,0,279.7,2.947,100.687,0,1.428,19.8398
2.01E+11,2.01E+11,8.007,0,0,279.7,2.921,100.688,0,1.438,23.7112
2.01E+11,2.01E+11,7.8,0,0,279.7,2.896,100.688,0,1.448,25.3255
2.01E+11,2.01E+11,7.594,0,0,279.7,2.87,100.689,0,1.459,30.2294
2.01E+11,2.01E+11,7.387,0,0,282.96,2.845,100.689,0,1.469,41.7618
2.01E+11,2.01E+11,7.863,0,0,282.96,2.954,100.717,0,1.528,54.7747
2.01E+11,2.01E+11,8.339,0,0,282.96,3.064,100.744,0,1.587,81.2074
2.01E+11,2.01E+11,8.816,71.5205,32.995,282.96,3.174,100.772,0,1.646,125.543
2.01E+11,2.01E+11,9.292,211.328,98.984,282.96,3.283,100.8,0,1.705,164.474
2.01E+11,2.01E+11,9.768,344.229,161.745,282.96,3.393,100.827,0,1.764,198.945
2.01E+11,2.01E+11,10.244,467.951,239.571,339.065,3.503,100.855,0,1.823,241.431
2.01E+11,2.01E+11,11.091,580.375,297.402,339.065,3.947,100.852,0,1.835,299.388
2.01E+11,2.01E+11,11.938,679.579,348.475,339.065,4.392,100.848,0,1.848,352.805
2.01E+11,2.01E+11,12.785,763.865,391.916,339.065,4.836,100.845,0,1.86,411.708
2.01E+11,2.01E+11,13.632,831.791,426.982,339.065,5.281,100.842,0,1.873,420.248
2.01E+11,2.01E+11,14.479,882.194,453.072,339.065,5.725,100.838,0,1.885,431.913
2.01E+11,2.01E+11,15.326,914.213,531.577,331.9,6.17,100.835,0,1.897,423.903
2.01E+11,2.01E+11,15.737,927.299,539.454,331.9,6.469,100.802,0,1.857,381.741
2.01E+11,2.01E+11,16.148,921.228,536.211,331.9,6.768,100.769,0,1.816,324.424
2.01E+11,2.01E+11,16.559,896.105,521.903,331.9,7.067,100.736,0,1.775,303.02
2.01E+11,2.01E+11,16.97,852.359,496.775,331.9,7.366,100.703,0,1.735,289.057
2.01E+11,2.01E+11,17.381,790.738,461.257,331.9,7.664,100.67,0,1.694,280.621
2.01E+11,2.01E+11,17.792,712.298,386.442,302.668,7.963,100.637,0,1.653,303.942
2.01E+11,2.01E+11,17.454,618.38,335.988,302.668,7.636,100.619,0,1.564,295.229
2.01E+11,2.01E+11,17.116,510.591,278.03,302.668,7.309,100.602,0,1.474,274.677
2.01E+11,2.01E+11,16.778,390.776,213.558,302.668,6.983,100.585,0,1.384,251.687
2.01E+11,2.01E+11,16.441,260.984,143.678,302.668,6.656,100.568,0,1.294,208.089
2.01E+11,2.01E+11,16.103,123.436,69.584,302.668,6.329,100.551,0,1.204,144.888
2.01E+11,2.01E+11,15.765,9.65289,0,293.101,6.002,100.534,0,1.115,103.895
2.01E+11,2.01E+11,15.143,0,0,293.101,5.635,100.541,0,1.175,75.9341
2.01E+11,2.01E+11,14.522,0,0,293.101,5.269,100.548,0,1.236,45.6568
2.01E+11,2.01E+11,13.9,0,0,293.101,4.903,100.555,0,1.297,22.7677
2.01E+11,2.01E+11,13.278,0,0,293.101,4.537,100.563,0,1.358,18.1191
2.01E+11,2.01E+11,12.657,0,0,293.101,4.17,100.57,0,1.419,10.6974
2.01E+11,2.01E+11,12.035,0,0,288.946,3.804,100.577,0,1.48,9.40786
2.01E+11,2.01E+11,11.933,0,0,288.946,3.777,100.578,0,1.507,8.36397
2.01E+11,2.01E+11,11.831,0,0,288.946,3.749,100.578,0,1.533,8.80374
2.01E+11,2.01E+11,11.729,0,0,288.946,3.722,100.579,0,1.56,8.93302
2.01E+11,2.01E+11,11.628,0,0,288.946,3.694,100.58,0,1.587,10.0973
2.01E+11,2.01E+11,11.526,0,0,288.946,3.667,100.58,0,1.614,10.2348
2.01E+11,2.01E+11,11.424,0,0,284.104,3.639,100.581,0,1.64,10.3459
2.01E+11,2.01E+11,11.355,0,0,284.104,3.625,100.559,0,1.711,11.3105
2.01E+11,2.01E+11,11.285,0,0,284.104,3.612,100.536,0,1.782,12.881
2.01E+11,2.01E+11,11.216,0,0,284.104,3.598,100.514,0,1.854,11.9319
2.01E+11,2.01E+11,11.147,0,0,284.104,3.584,100.492,0,1.925,12.1364
2.01E+11,2.01E+11,11.077,0,0,284.104,3.57,100.47,0,1.996,13.009
2.01E+11,2.01E+11,11.008,0,0,277.723,3.556,100.448,0,2.067,14.038
2.01E+11,2.01E+11,10.896,0,0,277.723,3.536,100.425,0,2.02,15.9008
2.01E+11,2.01E+11,10.784,0,0,277.723,3.516,100.403,0,1.974,18.5265
2.01E+11,2.01E+11,10.672,0,0,277.723,3.496,100.381,0,1.928,20.0092
2.01E+11,2.01E+11,10.56,0,0,277.723,3.477,100.359,0,1.882,20.8909
2.01E+11,2.01E+11,10.448,0,0,277.723,3.457,100.337,0,1.836,26.3815
2.01E+11,2.01E+11,10.336,0,0,274.983,3.437,100.315,0,1.79,39.5713
2.01E+11,2.01E+11,10.674,0,0,274.983,3.564,100.33,0,1.947,53.8719
2.01E+11,2.01E+11,11.012,0.017,0,274.983,3.692,100.346,0,2.104,81.9339
2.01E+11,2.01E+11,11.35,74.6589,38.144,274.983,3.819,100.361,0,2.261,118.897
2.01E+11,2.01E+11,11.688,214.707,110.913,274.983,3.947,100.377,0,2.418,156.439
2.01E+11,2.01E+11,12.026,347.837,180.118,274.983,4.074,100.392,0,2.575,190.014
2.01E+11,2.01E+11,12.364,471.771,310.044,302.763,4.202,100.408,0,2.732,230.963
2.01E+11,2.01E+11,13.693,584.388,384.339,302.763,5.203,100.386,0,2.752,287.771
2.01E+11,2.01E+11,15.022,683.763,449.947,302.763,6.205,100.365,0,2.772,328.115
2.01E+11,2.01E+11,16.352,768.193,505.745,302.763,7.207,100.344,0,2.792,378.437
2.01E+11,2.01E+11,17.681,836.236,550.778,302.763,8.209,100.322,0,2.813,384.448
2.01E+11,2.01E+11,19.01,886.726,584.275,302.763,9.21,100.301,0,2.833,387.078
2.01E+11,2.01E+11,20.34,918.8,604.227,336.016,10.212,100.28,0,2.853,360.737
2.01E+11,2.01E+11,20.927,931.908,613.119,336.016,10.799,100.235,0,2.783,328.397
2.01E+11,2.01E+11,21.515,925.827,609.414,336.016,11.386,100.189,0,2.714,280.072
2.01E+11,2.01E+11,22.103,900.661,593.175,336.016,11.973,100.144,0,2.644,270.286
2.01E+11,2.01E+11,22.691,856.839,564.679,336.016,12.559,100.099,0,2.574,277.94
2.01E+11,2.01E+11,23.279,795.113,524.414,336.016,13.146,100.054,0,2.504,289.853
2.01E+11,2.01E+11,23.866,716.538,364.761,358.089,13.733,100.008,0,2.435,312.334
2.01E+11,2.01E+11,23.466,622.458,317.305,358.089,13.081,99.982,0,2.323,310.676
2.01E+11,2.01E+11,23.065,514.484,262.797,358.089,12.428,99.956,0,2.212,291.827
2.01E+11,2.01E+11,22.664,394.463,202.167,358.089,11.776,99.93,0,2.1,260.126
2.01E+11,2.01E+11,22.263,264.448,136.454,358.089,11.124,99.904,0,1.989,216.895
2.01E+11,2.01E+11,21.862,126.664,66.783,358.089,10.471,99.878,0,1.877,161.135
2.01E+11,2.01E+11,21.461,10.7922,0,355.583,9.819,99.851,0,1.766,117.447
2.01E+11,2.01E+11,21.11,0,0,355.583,9.448,99.846,0,1.922,88.6336
2.01E+11,2.01E+11,20.759,0,0,355.583,9.077,99.84,0,2.077,58.8649
2.01E+11,2.01E+11,20.409,0,0,355.583,8.706,99.835,0,2.233,35.0256
2.01E+11,2.01E+11,20.058,0,0,355.583,8.335,99.829,0,2.389,29.6185
2.01E+11,2.01E+11,19.707,0,0,355.583,7.964,99.823,0,2.545,28.2372
2.01E+11,2.01E+11,19.356,0,0,348.707,7.593,99.818,0,2.701,30.9376
2.01E+11,2.01E+11,19.306,0,0,348.707,7.561,99.8,0,2.726,30.4382
2.01E+11,2.01E+11,19.256,0,0,348.707,7.529,99.783,0,2.751,30.8912
2.01E+11,2.01E+11,19.207,0,0,348.707,7.497,99.765,0,2.776,27.9595
2.01E+11,2.01E+11,19.157,0,0,348.707,7.465,99.748,0,2.802,0.44451
2.01E+11,2.01E+11,19.107,0,0,348.707,7.433,99.73,0,2.827,1.49813
2.01E+11,2.01E+11,19.057,0,0,348.851,7.401,99.713,0,2.852,0.558025
2.01E+11,2.01E+11,19.031,0,0,348.851,7.338,99.706,0,2.831,1.34761
2.01E+11,2.01E+11,19.005,0,0,348.851,7.276,99.699,0,2.811,3.62068
2.01E+11,2.01E+11,18.978,0,0,348.851,7.214,99.692,0,2.79,4.49975
2.01E+11,2.01E+11,18.952,0,0,348.851,7.152,99.685,0,2.77,3.36476
2.01E+11,2.01E+11,18.926,0,0,348.851,7.09,99.679,0,2.749,4.68603
2.01E+11,2.01E+11,18.9,0,0,352.764,7.027,99.672,0,2.729,3.22217
2.01E+11,2.01E+11,18.88,0,0,352.764,6.95,99.663,0,2.673,0.403307
2.01E+11,2.01E+11,18.86,0,0,352.764,6.872,99.655,0,2.617,0.142532
2.01E+11,2.01E+11,18.839,0,0,352.764,6.795,99.647,0,2.562,2.97275
2.01E+11,2.01E+11,18.819,0,0,352.764,6.717,99.638,0,2.506,3.17349
2.01E+11,2.01E+11,18.799,0,0,352.764,6.639,99.63,0,2.451,10.0734
2.01E+11,2.01E+11,18.779,0,0,361.816,6.562,99.622,0,2.395,21.7199
2.01E+11,2.01E+11,19.13,0,0,361.816,6.738,99.644,0,2.547,26.9799
2.01E+11,2.01E+11,19.481,0.119246,0,361.816,6.915,99.666,0,2.699,67.0007
2.01E+11,2.01E+11,19.832,77.8546,34.909,361.816,7.092,99.689,0,2.851,129.345
2.01E+11,2.01E+11,20.183,218.145,98.489,361.816,7.268,99.711,0,3.002,177.505
2.01E+11,2.01E+11,20.534,351.505,158.952,361.816,7.445,99.733,0,3.154,236.791
2.01E+11,2.01E+11,20.885,475.653,286.707,378.874,7.622,99.755,0,3.306,260.297
2.01E+11,2.01E+11,21.962,588.466,354.896,378.874,8.703,99.731,0,3.473,295.37
2.01E+11,2.01E+11,23.039,688.012,415.106,378.874,9.785,99.707,0,3.64,349.896
2.01E+11,2.01E+11,24.116,772.589,466.307,378.874,10.867,99.683,0,3.807,418.126
2.01E+11,2.01E+11,25.193,840.749,507.622,378.874,11.948,99.658,0,3.974,448.671
2.01E+11,2.01E+11,26.27,891.326,538.345,378.874,13.03,99.634,0,4.141,480.121
2.01E+11,2.01E+11,27.347,923.456,582.657,391.372,14.111,99.61,0,4.308,512.094
2.01E+11,2.01E+11,27.655,936.587,591.168,391.372,14.573,99.567,0,4.295,405.509
2.01E+11,2.01E+11,27.963,930.495,587.573,391.372,15.035,99.524,0,4.283,313.282
2.01E+11,2.01E+11,28.272,905.285,571.933,391.372,15.497,99.481,0,4.271,313.282
2.01E+11,2.01E+11,28.58,861.388,544.515,391.372,15.959,99.439,0,4.258,347.571
2.01E+11,2.01E+11,28.888,799.555,505.789,391.372,16.421,99.396,0,4.246,341.392
2.01E+11,2.01E+11,29.197,720.844,365.546,398.098,16.883,99.353,0,4.234,402.75
2.01E+11,2.01E+11,28.789,626.602,318.154,398.098,16.179,99.347,0,3.926,398.575
2.01E+11,2.01E+11,28.381,518.441,263.723,398.098,15.474,99.34,0,3.619,353.076
2.01E+11,2.01E+11,27.973,398.212,203.185,398.098,14.77,99.334,0,3.312,287.574
2.01E+11,2.01E+11,27.565,267.972,137.576,398.098,14.065,99.327,0,3.005,223.666
2.01E+11,2.01E+11,27.157,129.949,68.019,398.098,13.361,99.321,0,2.698,136.889
2.01E+11,2.01E+11,26.749,12.0374,0,403.173,12.656,99.314,0.017,2.391,86.0508
2.01E+11,2.01E+11,26.315,0,0,403.173,12.059,99.339,0.017,2.291,54.3899
2.01E+11,2.01E+11,25.881,0,0,403.173,11.463,99.364,0.017,2.191,33.9223
2.01E+11,2.01E+11,25.447,0,0,403.173,10.866,99.389,0.017,2.091,16.4245
2.01E+11,2.01E+11,25.013,0,0,403.173,10.269,99.414,0.017,1.991,14.1397
2.01E+11,2.01E+11,24.579,0,0,403.173,9.673,99.439,0.017,1.891,11.0392
2.01E+11,2.01E+11,24.145,0,0,400.401,9.076,99.464,0.063,1.791,11.67
2.01E+11,2.01E+11,23.755,0,0,400.401,8.643,99.491,0.063,1.783,11.7845
2.01E+11,2.01E+11,23.366,0,0,400.401,8.211,99.517,0.063,1.775,12.2872
2.01E+11,2.01E+11,22.976,0,0,400.401,7.778,99.544,0.063,1.767,11.4046
2.01E+11,2.01E+11,22.586,0,0,400.401,7.345,99.571,0.063,1.759,12.7825
2.01E+11,2.01E+11,22.197,0,0,400.401,6.913,99.598,0.063,1.751,12.0787
2.01E+11,2.01E+11,21.807,0,0,402.052,6.48,99.624,0.438,1.743,9.81854
2.01E+11,2.01E+11,21.412,0,0,402.052,6.005,99.658,0.438,2.085,10.2297
2.01E+11,2.01E+11,21.017,0,0,402.052,5.531,99.691,0.438,2.426,13.0426
2.01E+11,2.01E+11,20.622,0,0,402.052,5.056,99.724,0.438,2.768,11.8657
2.01E+11,2.01E+11,20.227,0,0,402.052,4.582,99.757,0.438,3.11,10.7271
2.01E+11,2.01E+11,19.831,0,0,402.052,4.107,99.79,0.438,3.452,12.5089
2.01E+11,2.01E+11,19.436,0,0,401.857,3.633,99.823,0.618,3.794,13.9331
2.01E+11,2.01E+11,19.017,0,0,401.857,3.585,99.858,0.618,3.892,16.5814
2.01E+11,2.01E+11,18.598,0,0,401.857,3.538,99.894,0.618,3.991,19.8398
2.01E+11,2.01E+11,18.179,0,0,401.857,3.49,99.929,0.618,4.089,23.7112
2.01E+11,2.01E+11,17.76,0,0,401.857,3.442,99.965,0.618,4.188,25.3255
2.01E+11,2.01E+11,17.341,0,0,401.857,3.395,100,0.618,4.286,30.2294
2.01E+11,2.01E+11,16.923,0,0,381.582,3.347,100.036,0.28,4.385,41.7618
2.01E+11,2.01E+11,16.669,0,0,381.582,3.436,100.094,0.28,4.348,54.7747
2.01E+11,2.01E+11,16.415,0.285123,0,381.582,3.524,100.153,0.28,4.311,81.2074
2.01E+11,2.01E+11,16.161,81.1064,12.187,381.582,3.613,100.212,0.28,4.274,125.543
2.01E+11,2.01E+11,15.907,221.641,33.398,381.582,3.702,100.271,0.28,4.237,164.474
2.01E+11,2.01E+11,15.653,355.233,53.567,381.582,3.791,100.329,0.28,4.2,198.945
2.01E+11,2.01E+11,15.399,479.597,97.043,379.12,3.879,100.388,0,4.163,241.431
2.01E+11,2.01E+11,15.719,592.606,119.946,379.12,4.352,100.396,0,4.204,299.388
2.01E+11,2.01E+11,16.039,692.325,140.167,379.12,4.826,100.405,0,4.244,352.805
2.01E+11,2.01E+11,16.359,777.049,157.36,379.12,5.299,100.413,0,4.285,411.708
2.01E+11,2.01E+11,16.678,845.328,171.231,379.12,5.772,100.421,0,4.325,420.248
2.01E+11,2.01E+11,16.998,895.993,181.542,379.12,6.245,100.429,0,4.366,431.913
2.01E+11,2.01E+11,17.318,928.178,267.04,372.867,6.718,100.437,0,4.407,423.903
2.01E+11,2.01E+11,17.605,941.332,270.91,372.867,7.114,100.414,0,4.314,381.741
2.01E+11,2.01E+11,17.892,935.23,269.25,372.867,7.51,100.391,0,4.222,324.424
2.01E+11,2.01E+11,18.179,909.976,262.09,372.867,7.905,100.368,0,4.13,303.02
2.01E+11,2.01E+11,18.466,866.003,249.55,372.867,8.301,100.344,0,4.038,289.057
2.01E+11,2.01E+11,18.754,804.062,231.846,372.867,8.697,100.321,0,3.946,280.621
2.01E+11,2.01E+11,19.041,725.214,253.828,348.202,9.093,100.298,0,3.854,303.942
2.01E+11,2.01E+11,18.862,630.808,221.032,348.202,9.013,100.291,0,3.631,295.229
2.01E+11,2.01E+11,18.684,522.459,183.37,348.202,8.933,100.284,0,3.409,274.677
2.01E+11,2.01E+11,18.505,402.021,141.486,348.202,8.853,100.277,0,3.186,251.687
2.01E+11,2.01E+11,18.327,271.554,96.097,348.202,8.774,100.269,0,2.964,208.089
2.01E+11,2.01E+11,18.148,133.292,47.98,348.202,8.694,100.262,0,2.741,144.888
2.01E+11,2.01E+11,17.97,13.3667,0,341.041,8.614,100.255,0,2.519,103.895
2.01E+11,2.01E+11,17.689,0,0,341.041,8.419,100.27,0,2.536,75.9341
2.01E+11,2.01E+11,17.408,0,0,341.041,8.223,100.285,0,2.553,45.6568
2.01E+11,2.01E+11,17.127,0,0,341.041,8.028,100.3,0,2.569,22.7677
2.01E+11,2.01E+11,16.846,0,0,341.041,7.833,100.315,0,2.586,18.1191
2.01E+11,2.01E+11,16.566,0,0,341.041,7.637,100.33,0,2.603,10.6974
2.01E+11,2.01E+11,16.285,0,0,378.814,7.442,100.345,0,2.62,9.40786
2.01E+11,2.01E+11,16.458,0,0,378.814,7.758,100.336,0,2.641,8.36397
2.01E+11,2.01E+11,16.63,0,0,378.814,8.074,100.327,0,2.663,8.80374
2.01E+11,2.01E+11,16.803,0,0,378.814,8.39,100.318,0,2.684,8.93302
2.01E+11,2.01E+11,16.976,0,0,378.814,8.706,100.309,0,2.706,10.0973
2.01E+11,2.01E+11,17.149,0,0,378.814,9.022,100.3,0,2.728,10.2348
2.01E+11,2.01E+11,17.322,0,0,369.825,9.338,100.291,0,2.749,10.3459
2.01E+11,2.01E+11,17.205,0,0,369.825,9.217,100.271,0,2.709,11.3105
2.01E+11,2.01E+11,17.088,0,0,369.825,9.095,100.251,0,2.668,12.881
2.01E+11,2.01E+11,16.971,0,0,369.825,8.973,100.231,0,2.628,11.9319
2.01E+11,2.01E+11,16.854,0,0,369.825,8.852,100.211,0,2.587,12.1364
2.01E+11,2.01E+11,16.738,0,0,369.825,8.73,100.191,0,2.547,13.009
2.01E+11,2.01E+11,16.621,0,0,366.863,8.608,100.17,0,2.506,14.038
2.01E+11,2.01E+11,16.514,0,0,366.863,8.485,100.157,0,2.546,15.9008
2.01E+11,2.01E+11,16.407,0,0,366.863,8.362,100.144,0,2.585,18.5265
2.01E+11,2.01E+11,16.301,0,0,366.863,8.238,100.131,0,2.624,20.0092
2.01E+11,2.01E+11,16.194,0,0,366.863,8.115,100.118,0,2.664,20.8909
2.01E+11,2.01E+11,16.087,0,0,366.863,7.992,100.105,0,2.703,26.3815
2.01E+11,2.01E+11,15.981,0,0,361.169,7.868,100.091,0,2.742,39.5713
2.01E+11,2.01E+11,15.939,0,0,361.169,7.638,100.11,0,2.748,53.8719
2.01E+11,2.01E+11,15.897,0.502097,0,361.169,7.408,100.128,0,2.754,81.9339
2.01E+11,2.01E+11,15.856,84.4133,23.959,361.169,7.178,100.146,0,2.76,118.897
