TIMESTAMP_START,TIMESTAMP_END,TA_F,SW_IN_POT,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,LE_F_MDS,LE_CORR,H_F_MDS,H_CORR
2.01E+11,2.01E+11,25.28,0,0,346,21.909,94.16,0,1.95,3,4.03769,-24.1667,-32.5259
2.01E+11,2.01E+11,24.2,0,0,342,19.937,94.16,0,2.06,14,18.8426,-26,-34.9933
2.01E+11,2.01E+11,24.42,8.83879,6,340,21.119,94.17,0,2.23,13,17.4967,-29.5,-39.704
2.01E+11,2.01E+11,25.93,135.286,67,342,24.779,94.2,0,2.58,19,25.5721,-19,-25.5721
2.01E+11,2.01E+11,28.09,298.476,174,347,29.266,94.21,0,3.19,35,47.1064,8,10.7672
2.01E+11,2.01E+11,29.99,459.387,301,354,33.934,94.23,0,3.72,42,56.5277,62,83.4457
2.01E+11,2.01E+11,31.28,615.265,432,359,37.897,94.24,0,5.01,45,60.5654,121,162.854
2.01E+11,2.01E+11,32.02,763.443,548,363,39.043,94.26,0,6.02,47,63.2572,210,282.639
2.01E+11,2.01E+11,32.81,901.386,686,368,40.82,94.27,0,5.51,58,78.0621,298,401.078
2.01E+11,2.01E+11,33.56,1026.73,800,371,43.09,94.25,0,5.23,56,75.3703,312,419.92
2.01E+11,2.01E+11,34.35,1137.34,900,375,45.571,94.23,0,4.99,55,74.0244,340,457.605
2.01E+11,2.01E+11,35.03,1231.31,983,380,47.884,94.21,0,4.65,67,90.1752,407,547.78
2.01E+11,2.01E+11,35.54,1307.05,1050,384,49.829,94.18,0,5.04,67,90.1704,502,675.605
2.01E+11,2.01E+11,36.02,1363.25,1101,386,51.161,94.14,0,4.29,59,79.4037,425.833,573.098
2.01E+11,2.01E+11,36.25,1398.94,1135,389,51.81,94.11,0,4.41,46,61.908,495,666.184
2.01E+11,2.01E+11,37.16,1413.53,1146,394,55.082,94.06,0,4.5,9,12.1047,438,589.096
2.01E+11,2.01E+11,37.66,1406.77,1143,395,57.249,94.02,0,4.94,109,146.28,452,606.59
2.01E+11,2.01E+11,37.95,1378.76,1113,399,58.155,93.96,0,5.02,14,18.7469,466,624.005
2.01E+11,2.01E+11,37.9,1329.98,1067,403,56.679,93.92,0,5.22,122.125,163.533,368.667,493.669
2.01E+11,2.01E+11,38.05,1261.28,1007,408,56.477,93.87,0,5.19,37,49.5455,506,677.568
2.01E+11,2.01E+11,37.96,1173.82,912,409,56.864,93.83,0,5.5,73,97.7518,424,567.764
2.01E+11,2.01E+11,38.12,1069.11,846,414,56.691,93.8,0,4.86,1,1.33907,452,605.258
2.01E+11,2.01E+11,37.62,948.928,695,413,53.879,93.76,0,5.31,0,0,384,514.201
2.01E+11,2.01E+11,37.37,815.34,605,410,53.153,93.75,0,5.09,13,17.4079,291,389.668
2.01E+11,2.01E+11,37.16,670.628,456,414,50.65,93.74,0,4.9,39,52.2236,280,374.939
2.01E+11,2.01E+11,36.85,517.27,334,414,49.179,93.75,0,4.41,29,38.8329,205,274.509
2.01E+11,2.01E+11,36.49,357.888,218,408,48.222,93.75,0,4.87,15.5,20.7555,144,192.826
2.01E+11,2.01E+11,36.1,195.211,100,405,47.204,93.78,0,4.37,23,30.7985,39,52.2236
2.01E+11,2.01E+11,35.26,39.4673,15,407,43.932,93.82,0,4.06,6.2,8.30221,-3,-4.0172
2.01E+11,2.01E+11,34.38,0,0,408,39.67,93.87,0,3.64,0,0,-18,-24.1032
2.01E+11,2.01E+11,33.77,0,0,407,37.82,93.91,0,3.27,-6,-8.0344,-20,-26.7813
2.01E+11,2.01E+11,33.32,0,0,408,36.369,93.97,0,3.49,-6,-8.0344,-23,-30.7985
2.01E+11,2.01E+11,30.79,0,0,414,27.086,94.07,0,5.87,10.4737,14.025,-24.1765,-32.3739
2.01E+11,2.01E+11,27.54,0,0,393,18.772,94.17,0,5.71,-1,-1.33907,32,42.8501
2.01E+11,2.01E+11,26.18,0,0,396,16.312,94.22,0,4.97,21.1053,28.2613,-13.1111,-17.5566
2.01E+11,2.01E+11,25.72,0,0,401,15.213,94.12,0,2.4,-4,-5.35412,11,14.7297
2.01E+11,2.01E+11,25.03,0,0,402,12.697,93.24,0,1.34,19.8065,26.5115,-13.931,-18.6471
2.01E+11,2.01E+11,23.97,0,0,371,9.236,94.1,0,1.19,16.2353,21.7314,-11.4063,-15.2645
2.01E+11,2.01E+11,23.98,0,0,366,9.838,94.22,0,0.79,5,6.69265,-2,-2.67652
2.01E+11,2.01E+11,23.73,0,0,365,10.278,94.16,0,1.45,1,1.33853,-8,-10.7082
2.01E+11,2.01E+11,23.32,0,0,364,9.168,94.14,0,1.8,6,8.03118,-11,-14.7238
2.01E+11,2.01E+11,23.17,0,0,361,9.086,94.1,0,1.63,1,1.33907,-11,-14.7238
2.01E+11,2.01E+11,22.94,0,0,358,8.68,94.06,0,1.66,-3,-4.0172,-11,-14.7297
2.01E+11,2.01E+11,22.68,0,0,357,7.993,94.05,0,2,0,0,-13,-17.4079
2.01E+11,2.01E+11,22.47,0,0,357,7.892,94.05,0,2.08,4,5.36806,-9,-12.0516
2.01E+11,2.01E+11,22.13,0,0,355,7.464,94.04,0,1.66,1,1.34201,-10,-13.3907
2.01E+11,2.01E+11,21.72,0,0,356,6.76,94.05,0,1.3,-3,-4.0172,-10,-13.3907
2.01E+11,2.01E+11,21.63,0,0,356,6.981,94.07,0,1.53,-2,-2.67813,-11,-14.7297
2.01E+11,2.01E+11,21.48,0,0,355,6.917,94.07,0,1.45,-1,-1.33907,-11,-14.7297
2.01E+11,2.01E+11,21.2,0,0,355,6.8,94.1,0,1.4,-1,-1.33907,-11,-14.7297
2.01E+11,2.01E+11,21.05,7.97069,0,353,6.737,94.12,0,1.35,-1,-1.33907,-9,-12.0516
2.01E+11,2.01E+11,20.81,132.763,18,349,6.393,94.17,0,1.25,-1,-1.33907,-6,-8.0344
2.01E+11,2.01E+11,21.97,296.157,110,351,8.183,94.18,0,1.36,9,12.0781,34,45.6285
2.01E+11,2.01E+11,23.27,457.269,242,370,10.283,94.19,0,1.94,14,18.7882,72,96.625
2.01E+11,2.01E+11,25.18,613.341,344,390,13.452,94.21,0,1.16,-6,-8.0344,112,150.306
2.01E+11,2.01E+11,27.22,761.704,570,388,18.424,94.16,0,1.75,198.5,266.39,113.5,152.319
2.01E+11,2.01E+11,28.22,899.819,575,383,21.446,94.19,0,2.59,220.286,295.627,114.286,153.373
2.01E+11,2.01E+11,28.85,1025.32,554,404,23.038,94.2,0,3.32,208,279.139,105.714,141.87
2.01E+11,2.01E+11,29.22,1136.07,461,415,24.348,94.19,0,4.16,141.286,189.607,98,131.517
2.01E+11,2.01E+11,30.11,1230.16,758,418,26.907,94.18,0,4.82,244.5,328.123,209,280.481
2.01E+11,2.01E+11,30.39,1305.99,490,430,27.776,94.15,0,5.31,148.857,200.208,104.571,140.645
2.01E+11,2.01E+11,30.43,1362.25,660,425,27.84,94.1,0,4.98,125.2,168.39,192,258.234
2.01E+11,2.01E+11,30.67,1398,685,426,28.665,94.05,0,5.57,138.4,186.262,191.8,258.129
2.01E+11,2.01E+11,30.44,1412.61,321,433,27.856,94.05,0,5.03,179.5,241.589,61.5,82.7727
2.01E+11,2.01E+11,25.04,1405.83,66,425,12.387,94.1,3.4,4.11,49,65.9455,-22,-29.6082
2.01E+11,2.01E+11,22.64,1377.78,484,407,7.149,94.12,0.4,3.15,72.75,97.8464,189.25,254.535
2.01E+11,2.01E+11,26.76,1328.95,587,415,14.769,94.08,0,1.69,185.143,249.17,118.286,159.192
2.01E+11,2.01E+11,28.47,1260.16,463,423,19.817,93.99,0,1.86,123,165.545,110.5,148.722
2.01E+11,2.01E+11,28.13,1172.59,171,439,19.048,93.79,0.2,1.76,54.1667,72.9546,9.83333,13.2441
2.01E+11,2.01E+11,28.84,1067.75,479,429,21.04,93.88,0,3.08,150.8,203.106,98.1,132.126
2.01E+11,2.01E+11,29.12,947.419,351,419,22.997,93.88,0,4.29,121,162.969,47.5,63.9756
2.01E+11,2.01E+11,28.77,813.665,261,422,22.141,93.9,0,4.19,56,75.4239,66,88.8924
2.01E+11,2.01E+11,28.58,668.773,184,421,23.072,93.9,0.2,3.24,75,101.014,31,41.7525
2.01E+11,2.01E+11,28.82,515.224,111,425,24.584,93.93,0,3.23,66,88.8924,7,9.42798
2.01E+11,2.01E+11,28.62,355.643,50,426,23.517,93.96,0,2.61,57,76.7707,-8,-10.7672
2.01E+11,2.01E+11,28.17,192.763,20,425,21.765,93.99,0,2.6,61,82.1581,-12,-16.1508
2.01E+11,2.01E+11,27.71,37.6507,0,425,20.075,93.99,0,1.66,32,43.0993,-11,-14.8049
2.01E+11,2.01E+11,27.1,0,0,425,18.295,93.93,0,1.46,18.6667,25.1413,-11.3571,-15.2856
2.01E+11,2.01E+11,26.52,0,0,425,16.295,93.99,0,1.16,21.1053,28.4257,-13.1111,-17.6462
2.01E+11,2.01E+11,26.1,0,0,422,14.544,94.07,0,0.81,19.5,26.2637,-11.913,-16.0337
2.01E+11,2.01E+11,26.02,0,0,422,13.802,94.11,0,1.15,34,45.7931,-8,-10.7672
2.01E+11,2.01E+11,25.78,0,0,422,12.944,94.12,0,0.95,30,40.4056,-7,-9.42129
2.01E+11,2.01E+11,25.68,0,0,419,13.527,94.11,0,1.6,47,63.3022,-12,-16.1508
2.01E+11,2.01E+11,25.88,0,0,412,15.024,94.08,0,2.01,37,49.8336,-18,-24.2262
2.01E+11,2.01E+11,25.72,0,0,409,14.882,93.98,0,1.79,21.7368,29.2764,-12.4737,-16.8002
2.01E+11,2.01E+11,25.57,0,0,401,14.422,93.91,0,1.79,21.6087,29.1038,-11.7143,-15.7662
2.01E+11,2.01E+11,25.1,0,0,390,13.069,93.43,0,1.41,20.4667,27.546,-13.9643,-18.7945
2.01E+11,2.01E+11,24.62,0,0,395,11.771,93.55,0,1.38,17.2353,23.1969,-11.5313,-15.5199
2.01E+11,2.01E+11,24.23,0,0,410,10.894,93.96,0,0.88,17.9091,24.1209,-10.9677,-14.7615
2.01E+11,2.01E+11,23.99,0,0,406,9.545,93.62,0,0.73,16.7576,22.57,-11.4194,-15.3693
2.01E+11,2.01E+11,23.7,0,0,409,8.208,93.59,0,0.67,13.931,18.7631,-10.9259,-14.7052
2.01E+11,2.01E+11,23.42,0,0,404,7.494,93.78,0,0.84,10.4815,14.117,4,5.38742
2.01E+11,2.01E+11,23.3,0,0,394,7.44,93.88,0,1.03,8.95833,12.0656,-10.25,-13.7955
2.01E+11,2.01E+11,23.13,0,0,399,7.364,93.9,0,0.81,24,32.3245,-4,-5.38359
2.01E+11,2.01E+11,23.01,0,0,391,7.311,93.84,0,1.48,8.14286,10.9672,-10.1818,-13.7037
2.01E+11,2.01E+11,22.85,0,0,380,7.519,93.05,0,1.23,8.14286,10.9672,-10.1818,-13.7037
2.01E+11,2.01E+11,22.6,0,0,373,7.132,93.9,0,0.41,6.4,8.61987,-10.2857,-13.8435
2.01E+11,2.01E+11,22.19,0,0,367,6.421,92.92,0,0.52,5.07317,6.83282,-6.74419,-9.07699
2.01E+11,2.01E+11,22.38,7.15912,0,367,7.308,93.92,0,1.25,5,6.73427,-9.57895,-12.8923
2.01E+11,2.01E+11,22.6,130.19,61,374,7.132,93.8,0,0.83,11.5,15.4888,1.25,1.68357
2.01E+11,2.01E+11,24.37,293.786,231,388,10.07,93.58,0,1.26,105,141.42,49.8,67.0734
2.01E+11,2.01E+11,25.21,455.098,200,385,11.871,93.57,0,2.84,43.8,58.9922,35.2,47.4093
2.01E+11,2.01E+11,25.69,611.364,330,380,12.545,93.85,0,3.17,95.6667,128.849,53.5,72.0567
2.01E+11,2.01E+11,26.76,759.911,481,390,15.12,93.49,0,3.38,134.5,181.152,127,171.051
2.01E+11,2.01E+11,27.2,898.197,585,397,16.238,93.69,0,4.31,182.286,245.512,120.143,161.815
2.01E+11,2.01E+11,27.32,1023.86,532,392,16.715,93.48,0,4.21,176.833,238.169,102.5,138.053
2.01E+11,2.01E+11,28.04,1134.74,743,411,18.191,93.42,0,3.64,233.75,314.604,144.75,194.819
2.01E+11,2.01E+11,29.14,1228.95,749,425,21.004,93.39,0,3.71,231.429,311.479,155.857,209.768
2.01E+11,2.01E+11,28.94,1304.87,595,426,20.363,93.51,0,3.3,223.2,300.404,124.1,167.026
2.01E+11,2.01E+11,29.14,1361.21,706,422,21.004,93.29,0,3.41,223,300.349,170,228.965
2.01E+11,2.01E+11,29.7,1396.99,650,431,22.11,93.23,0,3.09,221.7,298.598,138.3,186.27
2.01E+11,2.01E+11,29.92,1411.62,624,435,22.814,93.34,0,2.99,235.556,317.888,124.889,168.541
2.01E+11,2.01E+11,30.51,1404.84,979,429,24.471,93.22,0,3.36,319.667,431.398,273.667,369.32
2.01E+11,2.01E+11,30.66,1376.75,540,444,24.682,93.26,0,2.66,309.5,418.548,48.5,65.5883
2.01E+11,2.01E+11,29.51,1327.86,131,435,21.457,93.28,0,3.72,60,81.1402,-20,-26.9905
2.01E+11,2.01E+11,28.55,1258.98,90,429,18.347,92.94,0,3.05,90.5,122.386,-31,-41.8353
2.01E+11,2.01E+11,26.23,1171.31,46,431,10.566,93.16,0.6,3.41,49.25,66.6025,-18.75,-25.3563
2.01E+11,2.01E+11,23.37,1066.34,86,428,4.311,92.91,1.6,2.41,28.4444,38.4664,0.333333,0.450779
2.01E+11,2.01E+11,23.13,945.857,192,428,3.116,92.89,0.2,2.05,93,125.767,34,45.9794
2.01E+11,2.01E+11,23.94,811.937,185,431,3.866,93.07,0,2.12,93,125.767,34,45.9794
2.01E+11,2.01E+11,24.38,666.865,109,426,4.58,93.55,0,2.24,35.2857,47.7181,3.57143,4.82977
2.01E+11,2.01E+11,24.39,513.125,88,416,4.888,94.02,0,2.82,35.1111,47.482,1.11111,1.5026
2.01E+11,2.01E+11,23.62,353.347,44,414,5.251,94.02,0,2.46,18,24.342,-5.71429,-7.72763
2.01E+11,2.01E+11,23.24,190.264,20,410,6.273,94.02,0,1.81,5,6.76168,-7.5,-10.1425
2.01E+11,2.01E+11,22.74,35.8719,0,418,5.256,94.06,0,1.45,7.76364,10.499,-7.07018,-9.56125
2.01E+11,2.01E+11,22.25,0,0,420,3.759,94.05,0.4,1.69,6.81633,9.21796,-6.60784,-8.93602
2.01E+11,2.01E+11,21.76,0,0,419,2.606,94.03,0,1.64,7.17778,9.70677,-6.17021,-8.3442
2.01E+11,2.01E+11,21.69,0,0,420,2.076,94.02,0,1.78,6.93023,9.372,-6.36364,-8.60577
2.01E+11,2.01E+11,21.67,0,0,420,1.814,94.02,0,1.26,7.34146,9.92812,-6.14286,-8.30721
2.01E+11,2.01E+11,21.72,0,0,420,1.82,94.08,0,1.07,7.34146,9.92812,-1,-1.35234
2.01E+11,2.01E+11,21.73,0,0,420,1.821,94.11,0,1.19,8,10.8187,-3,-4.05701
2.01E+11,2.01E+11,21.76,0,0,420,2.085,94.14,0,0.8,17,22.9897,-4,-5.3981
2.01E+11,2.01E+11,21.74,0,0,419,2.082,94.16,0,1.06,0,0,-3,-4.04858
2.01E+11,2.01E+11,21.68,0,0,419,2.075,94.14,0,0.82,7,9.46635,-3,-4.04858
2.01E+11,2.01E+11,21.62,0,0,417,2.067,94.09,0,0.97,7,9.46635,-4,-5.3981
2.01E+11,2.01E+11,21.39,0,0,416,1.784,94.09,0,1.08,4,5.40934,-4,-5.3981
2.01E+11,2.01E+11,21.27,0,0,418,1.518,94.05,0,1.03,4,5.40934,-3,-4.04858
2.01E+11,2.01E+11,21.39,0,0,419,1.784,94.05,0,0.78,3,4.05701,-3,-4.04858
2.01E+11,2.01E+11,21.45,0,0,419,1.79,93.99,0,1.14,0,0,-5,-6.74763
2.01E+11,2.01E+11,21.52,0,0,419,1.798,93.97,0,1.13,21,28.3991,-6,-8.09715
2.01E+11,2.01E+11,21.49,0,0,416,1.794,93.96,0,0.66,1,1.35234,-1,-1.34953
2.01E+11,2.01E+11,21.46,0,0,415,1.791,93.95,0,1.05,2,2.70467,-1,-1.34953
2.01E+11,2.01E+11,21.21,0,0,417,1.764,94,0,0.7,0,0,-2,-2.69905
2.01E+11,2.01E+11,21.2,0,0,418,1.511,94.06,0,1.15,2,2.70467,-3,-4.04858
2.01E+11,2.01E+11,21.26,0,0,418,1.517,94.13,0,0.98,3,4.05701,-5,-6.74763
2.01E+11,2.01E+11,21.23,0,0,417,1.514,94.11,0,1.17,0,0,-4,-5.3981
2.01E+11,2.01E+11,21.26,6.35399,6,418,1.517,94.12,0,1.24,-1,-1.34953,-3,-4.04858
2.01E+11,2.01E+11,21.65,127.566,37,420,1.812,94.14,0,1.2,1,1.35234,-5,-6.74763
2.01E+11,2.01E+11,22.17,291.365,63,422,1.871,94.18,0.2,1.2,19,25.6944,6,8.11402
2.01E+11,2.01E+11,22.98,452.875,115,428,3.087,94.21,0,1.18,24,32.4561,3,4.05701
2.01E+11,2.01E+11,24.36,609.334,277,431,5.795,94.19,0,1.83,107,144.7,22,29.7514
2.01E+11,2.01E+11,25.9,758.064,530,398,8.691,93.94,0,2.66,109.25,147.743,97.5,131.853
2.01E+11,2.01E+11,26.95,896.521,664,400,11.023,93.47,0,2.87,212,286.695,135.5,183.242
2.01E+11,2.01E+11,27.76,1022.34,741,402,12.677,93.63,0,3.66,212.667,287.597,147.333,199.244
2.01E+11,2.01E+11,28.59,1133.35,878,408,14.868,93.71,0,3.9,149.125,201.248,310,418.353
2.01E+11,2.01E+11,29.09,1227.68,678,419,16.916,93.63,0,3.55,232,313.09,144.5,195.006
2.01E+11,2.01E+11,29.61,1303.7,844,426,18.261,93.47,0,4.13,248.333,334.469,198.667,267.575
2.01E+11,2.01E+11,30.44,1360.1,888,426,21.327,93.39,0,3.75,261,352.226,237,319.838
2.01E+11,2.01E+11,31.37,1395.93,1096,432,24.782,93.51,0,3.87,353.8,478.456,247.8,335.109
2.01E+11,2.01E+11,31.65,1410.58,907,429,27.044,93.37,0,3.41,316.222,426.75,203.667,274.853
2.01E+11,2.01E+11,31.93,1403.78,901,430,27.476,93.27,0,3.59,278.5,376.626,272,367.835
2.01E+11,2.01E+11,32.36,1375.67,762,437,28.151,93.13,0,3.38,267,361.127,180.5,244.132
2.01E+11,2.01E+11,33.43,1326.71,1156,434,32.471,93.42,0,3.37,134.5,181.951,368.4,498.369
2.01E+11,2.01E+11,33.67,1257.75,947,432,34.476,93.38,0,3.44,261.364,353.61,195,263.824
2.01E+11,2.01E+11,33.95,1169.97,903,434,35.018,93.17,0,3.4,278.444,377.67,199.222,270.217
2.01E+11,2.01E+11,34.08,1064.87,856,429,35.807,93.12,0,4.36,209.273,283.849,213.273,289.274
2.01E+11,2.01E+11,34.34,944.24,738,436,36.871,92.98,0,3.38,268,363.504,157,212.948
2.01E+11,2.01E+11,33.62,810.154,404,451,33.859,93.33,0,3.8,125,169.545,113,153.268
2.01E+11,2.01E+11,26.68,664.904,33,439,12.25,93.9,0,3.78,79.5,107.83,-26,-35.1765
2.01E+11,2.01E+11,22.09,510.974,0,426,2.127,93.86,38.2,4.76,6.84444,9.28352,-6.41304,-8.67647
2.01E+11,2.01E+11,21.2,350.999,0,422,1.511,94.05,14,2.88,7.84615,10.6422,-5.725,-7.74559
2.01E+11,2.01E+11,21.43,187.715,0,423,1.277,94.21,0.4,1.9,8.07895,10.9579,-5.71795,-7.73605
2.01E+11,2.01E+11,21.34,34.0814,0,423,1.27,94.24,0.2,1.01,8.07895,10.9579,-5.71795,-7.73605
2.01E+11,2.01E+11,21.72,0,0,425,1.3,94.25,2.2,1.49,8.07895,10.9579,-5.71795,-7.73605
2.01E+11,2.01E+11,21.87,0,0,426,1.312,94.07,2.4,1.01,8.07895,10.9579,-5.71795,-7.73605
2.01E+11,2.01E+11,21.85,0,0,426,1.31,94.22,1.2,1.03,8.07895,10.9579,-5.71795,-7.73605
2.01E+11,2.01E+11,21.97,0,0,426,1.32,94.09,1.2,0.88,8.07895,10.9579,-5.71795,-7.73605
2.01E+11,2.01E+11,22.24,0,0,428,1.342,93.75,1,2.01,8.07895,10.9579,-5.71795,-7.73605
2.01E+11,2.01E+11,22.32,0,0,428,1.348,93.94,0.8,2.2,8.07895,10.9579,-5.71795,-7.73605
2.01E+11,2.01E+11,22.35,0,0,428,1.621,93.83,0.2,2.11,8.125,10.9926,-5.82927,-7.88666
2.01E+11,2.01E+11,22.37,0,0,429,1.352,94.3,0,1.51,8.07895,10.9579,-5.71795,-7.73605
2.01E+11,2.01E+11,22.39,0,0,428,1.354,94.25,0,1.62,8.07895,10.9303,-5.71795,-7.73605
2.01E+11,2.01E+11,22.39,0,0,428,1.354,94.19,0,1.02,8.07895,10.9303,-5.71795,-7.73519
2.01E+11,2.01E+11,22.38,0,0,428,1.353,94.11,0,1.4,17,23,-2,-2.70558
2.01E+11,2.01E+11,22.36,0,0,428,1.352,94.09,0,1.39,10,13.5294,-2,-2.70558
2.01E+11,2.01E+11,22.39,0,0,428,1.354,94.08,0,1.83,30,40.5882,-5,-6.76396
2.01E+11,2.01E+11,22.3,0,0,427,1.616,94.05,0,1.88,20,27.0588,-8,-10.8223
2.01E+11,2.01E+11,22.24,0,0,426,1.61,94.02,0,2.03,13,17.5882,-11,-14.8807
2.01E+11,2.01E+11,22.25,0,0,427,1.343,93.92,0.4,1.2,17,23,-4,-5.41117
2.01E+11,2.01E+11,22.28,0,0,427,1.345,93.77,0,0.98,8.07895,10.9303,-5.71795,-7.73519
2.01E+11,2.01E+11,22.3,0,0,427,1.347,93.55,0,0.46,8.07895,10.9303,-5.71795,-7.73519
2.01E+11,2.01E+11,22.36,0,0,428,1.352,93.8,0,0.49,3,4.05882,0,0
2.01E+11,2.01E+11,22.37,0,0,428,1.352,94.13,0,0.96,4,5.41176,-1,-1.35279
2.01E+11,2.01E+11,22.28,0,0,427,1.345,94.13,0,1.01,3,4.05882,-2,-2.70558
2.01E+11,2.01E+11,22.19,5.6075,0,426,1.338,94.14,0,1.02,-1,-1.35279,-2,-2.70558
2.01E+11,2.01E+11,22.47,124.894,46,430,1.361,94.18,0,1.09,19,25.7059,2,2.70588
2.01E+11,2.01E+11,23.54,288.893,173,438,3.194,94.2,0,1.65,82,110.941,32,43.2941
2.01E+11,2.01E+11,24.61,450.601,316,415,5.572,94.21,0,2.56,109,147.471,35,47.3529
2.01E+11,2.01E+11,25.28,607.252,296,400,7.732,94.22,0,2.14,97,131.235,35,47.3529
2.01E+11,2.01E+11,26.21,756.164,270,416,9.872,94.25,0,1.58,123,166.412,48,64.9412
2.01E+11,2.01E+11,26.42,894.791,292,422,10.685,94.25,0,1.45,83,112.294,26,35.1765
2.01E+11,2.01E+11,26.99,1020.76,331,425,12.475,94.26,0,1.44,171,231.353,57,77.1176
2.01E+11,2.01E+11,27.94,1131.91,737,413,14.317,94.25,0,1.99,180,243.503,145,196.155
2.01E+11,2.01E+11,29.53,1226.35,928,408,19.003,94.16,0,1.41,226,305.673,167,225.873
2.01E+11,2.01E+11,30.42,1302.46,989,410,23.042,94.14,0,1.76,377,509.831,254,343.493
2.01E+11,2.01E+11,30.69,1358.94,1051,413,23.4,94.03,0,1.98,388,523.616,261,352.226
2.01E+11,2.01E+11,31.42,1394.81,1132,420,25.773,93.99,0,2.12,356,479.48,227,305.736
2.01E+11,2.01E+11,31.75,1409.48,1068,422,28.135,93.83,0,2.37,365,491.227,182,244.94
2.01E+11,2.01E+11,32.33,1402.67,1084,425,29.557,93.86,0,2.07,375,505.07,274,369.038
2.01E+11,2.01E+11,32.82,1374.53,1004,428,30.881,93.92,0,2.11,404,543.714,257,345.877
2.01E+11,2.01E+11,33.05,1325.51,810,432,31.282,93.88,0,1.89,303,407.785,159,213.986
2.01E+11,2.01E+11,33.29,1256.47,773,425,32.729,93.72,0,1.9,276,371.732,145,195.294
2.01E+11,2.01E+11,34.05,1168.57,920,421,35.747,93.79,0,1.62,267,360.323,186,251.012
2.01E+11,2.01E+11,34.29,1063.34,747,424,36.768,93.73,0,2.3,260,350.877,169,228.07
2.01E+11,2.01E+11,34.32,942.568,612,425,36.83,93.75,0,2.27,231,311.74,145,195.681
2.01E+11,2.01E+11,34.68,808.318,601,423,37.572,93.68,0,1.98,235,317.139,157,211.876
2.01E+11,2.01E+11,34.85,662.89,415,434,38.486,93.69,0,2.46,205,276.653,105,141.7
2.01E+11,2.01E+11,33.82,508.771,142,426,34.239,93.73,0,2.28,80,107.962,-1,-1.34685
2.01E+11,2.01E+11,33.23,348.6,95,419,32.109,93.72,0,2.21,129,174.089,-19,-25.5902
2.01E+11,2.01E+11,32.41,185.116,25,414,30.664,93.73,0,2.34,75,101.214,-31,-41.7525
2.01E+11,2.01E+11,31.36,32.3318,0,409,27.061,93.76,0,1.61,34,45.8839,-25,-33.6714
2.01E+11,2.01E+11,30.36,0,0,407,23.396,93.79,0,1.56,14,18.8934,-12,-16.1623
2.01E+11,2.01E+11,29.1,0,0,406,18.941,93.81,0,1.72,25,33.7381,-16,-21.5497
2.01E+11,2.01E+11,28.43,0,0,417,16.282,93.83,0,1.51,17,22.9419,-16,-21.5497
2.01E+11,2.01E+11,28.22,0,0,424,14.553,93.85,0,1.5,9,12.1457,-12,-16.1623
2.01E+11,2.01E+11,28.03,0,0,419,13.635,93.89,0,1.36,18,24.2915,-14,-18.856
2.01E+11,2.01E+11,27.89,0,0,408,13.524,93.91,0,1.42,17,22.9419,-12,-16.1623
2.01E+11,2.01E+11,27.38,0,0,400,12.398,93.91,0,1.84,27,36.4372,-21,-28.2839
2.01E+11,2.01E+11,27.4,0,0,399,13.508,93.9,0,1.99,34,45.8839,-27,-36.3651
2.01E+11,2.01E+11,27.22,0,0,401,13.005,93.89,0,1.79,33,44.5343,-32,-43.0993
2.01E+11,2.01E+11,26.88,0,0,409,12.04,93.87,0,1.85,24,32.3886,-19,-25.5902
2.01E+11,2.01E+11,26.74,0,0,403,11.942,93.84,0,1.59,14,18.8934,-18,-24.2434
2.01E+11,2.01E+11,26.14,0,0,418,10.51,93.79,0,1.56,16,21.5924,-13,-17.5091
2.01E+11,2.01E+11,26.42,0,0,424,11.03,93.74,0,1.62,25,33.7381,-17,-22.8965
2.01E+11,2.01E+11,26.25,0,0,421,10.237,93.71,0,1.29,12,16.1943,-8,-10.7748
2.01E+11,2.01E+11,25.98,0,0,408,9.403,93.7,0,1.47,17,22.9419,-9,-12.1217
2.01E+11,2.01E+11,25.87,0,0,405,9.342,93.68,0,1.6,14,18.8934,-13,-17.5091
2.01E+11,2.01E+11,25.83,0,0,410,9.32,93.66,0,1.8,21,28.34,-19,-25.5902
2.01E+11,2.01E+11,26.24,0,0,418,10.231,93.66,0,1.79,30,40.4858,-25,-33.6714
2.01E+11,2.01E+11,26.16,0,0,401,10.522,93.65,0,1.64,19,25.641,-21,-28.2839
2.01E+11,2.01E+11,25.64,0,0,391,9.216,93.68,0,1.58,11,14.8448,-15,-20.2028
2.01E+11,2.01E+11,24.91,0,0,387,7.564,93.7,0,1.6,9,12.1457,-12,-16.1623
2.01E+11,2.01E+11,24.52,4.8785,0,386,6.774,93.72,0,1.78,10,13.4953,-14,-18.856
2.01E+11,2.01E+11,24.34,122.174,28,389,6.397,93.74,0,1.39,21,28.34,-16,-21.5497
2.01E+11,2.01E+11,24.73,286.372,65,396,6.86,93.79,0,0.89,17,22.9419,-7,-9.42798
2.01E+11,2.01E+11,25.32,448.276,117,413,7.751,93.82,0,1.17,46,62.0782,-2,-2.69371
2.01E+11,2.01E+11,26.04,605.117,122,420,9.437,93.82,0,1.38,61,82.3211,2,2.69905
2.01E+11,2.01E+11,26.84,754.21,264,421,11.305,93.83,0,2.05,118,159.244,54,72.8744
2.01E+11,2.01E+11,27.63,893.004,324,418,13.691,93.82,0,2.95,122,164.642,52,70.1753
