TIMESTAMP,Ra,SW_IN_F,TA_F,P_F,WS_F,TA_D,RH,acpcp,apcp,dswrf,gust,spfh,tmax,tmin
20141109,595.57,56.766,6.016,0,3.992,3.844,59.8706,0.14,0.14,246,41.9658,1.579015,2.6,1.73
20141110,590.02,119.345,9.86,0,2.837,3.588,55.08214286,0.01,0,428,32.573631,1.961398,6.05,5.55
20141111,584.57,118.17,13.448,4,4.879,-11.068,60.18155,0,0.1,412,57.4492,2.781,10.86,10.07
20141112,579.22,56.402,2.38,0.2,4.158,-3.033,62.63555556,0.01,0.93,486,41.03171,1.27111,11.73,7.76
20141113,573.97,43.442,-0.653,0,3.021,-0.62,56.56,0.02,0.3,221,30.09527,0.935271,-0.05,-0.67
20141114,568.82,109.829,-1.273,0,3.516,1.215,59.12833333,0.69,0.7,388,41.0651,0.966373,-3.64,-4.6
20141115,563.79,50.578,-0.058,0,2.943,-1.297,91.2555,0.09,0.1,410,31.8003,0.986959,-3.64,-4.31
20141116,558.86,6.831,-1.355,0,1.632,-0.432,95.22222222,0.54,2.94,231,26.84684,1.254,-0.72,-1.87
20141117,554.04,15.112,-1.787,1.2,3.32,-4.71,67.06333333,0.44,15.39,150,27.40388,1.364247,0.41,0.07
20141118,549.34,45.614,-6.497,0,6.446,1.876,82.15888889,1.3,1.62,337,60.5776,0.683,-6.89,-7.7
20141119,544.75,31.413,-4.621,0,5.303,0.641,64.79611111,0.31,6.2,251,50.3479,0.92,-8.42,-8.94
20141120,540.28,66.7,-3.98,0,5.671,-1.631,59.61,1.34,2.7,360,56.4401,0.812,-1.82,-5.06
20141121,535.94,122.37,-5.611,0,3.928,8.611,90.57944444,0,0,443,39.93835,0.691,-8.88,-9.61
20141122,531.71,15.31,3,32,5.543,5.574,88.69444444,0,3.6,44,60.571,1.496,-4.02,-7.85
20141123,527.61,40.146,8.574,12.6,4.143,1.099,83.13888889,0.2,6,54,49.9356,2.115,5.67,4.76
20141124,523.63,44.059,9.673,9.2,8.057,-7.662,77.37388889,3.34,18.3,114,91.8391,2.70911,9.45,8.1
20141125,519.79,5.911,2.011,0,6.094,-1.685,70.12722222,0.26,0.38,225,56.51544,1.220043,4.18,2.51
20141126,516.07,16.146,0.326,0,2.31,-0.986,77.29388889,0.03,0,136,19.29134,1.161636,-1.5,-2.01
20141127,512.48,45.753,-0.66,0,3.134,-4.149,64.9438125,0.26,0.8,340,25.32433,1.061,-1.11,-1.69
20141128,509.03,61.361,-4.809,0,2.598,7.843,66.88727778,0.13,0.5,330,30.40472,0.784,-3.55,-5.41
20141129,505.71,87.869,3.034,1,4.258,8.071,79.24666667,0.04,1.25,300,42.15891,1.35012,-2.46,-3.99
20141130,502.53,13.963,11.105,2,6.221,-11.595,63.11,0.97,3.4,30,71.1836,2.747613,6.78,5.17
20141201,499.49,60.689,-0.49,0,3.811,-2.472,76.49722222,0.72,0.82,225,31.51269,1.182,9.22,5.54
20141202,496.58,38.551,-2.962,0,3.093,4.709,80.83,0.02,0.8,199,33.02515,0.896653,-4.72,-4.95
20141203,493.82,13.684,1.747,1.6,5.312,-3.816,58.80283333,0.08,0.53,140,49.9271,1.291139,1.78,0.26
20141204,491.19,92.456,-2.069,0,2.006,3.11,75.27277778,0,0,280,24.8889,0.86164,-0.7,-1.98
20141205,488.71,27.767,1.041,0,1.655,0.932,78.45444444,0,0,160,16.9604,1.313456,-1.29,-2.28
20141206,486.38,44.271,1.973,0.6,3.467,-4.403,57.333,0,1.7,240,32.87563,1.464458,2.24,1.92
20141207,484.18,102.233,-2.43,0,3.259,3.678,49.37777778,0,0,332,36.87339,0.736979,-1.29,-1.96
20141208,482.14,64.141,1.248,0,3.814,2.163,78.89833333,0,0,201,40.33959,0.900673,-0.78,-2.04
20141209,480.24,43.8,3.411,0.8,2.666,-4.666,75.03394444,0.01,1.9,148,22.25062,1.630912,2.85,0.91
20141210,478.48,65.986,-1.255,0,4.609,1.075,72.27166667,0.06,0.42,362,41.69145,1.134692,1.95,1.7
20141211,476.88,22.703,-0.18,1.6,4.584,0.372,82.49642857,0,8,100,52.0392,0.973665,-2.2,-2.91
20141212,475.42,59.079,0.192,2.4,3.136,0.677,95.04444444,0.03,0.02,350,39.3564,1.325,1.14,0.79
20141213,474.12,11.497,0.869,0.2,3.402,3.095,92.34444444,0.02,0,130,32.49011,1.479782,0.23,-0.1
20141214,472.96,12.447,3.964,0.6,2.266,0.734,98.92777778,0.05,0.22,130,29.94369,1.732,2.93,1.23
20141215,471.96,17.424,4.698,0,1.659,0.226,99.98333333,0,0,86,12.55669,1.926895,3.06,2.71
20141216,471.1,9.488,4.924,5.2,3.114,-3.924,84.875,0.02,10.8,40,34.38198,2.142,4.45,3.81
20141217,470.4,14.36,1,3.6,4.847,-2.267,83.22388889,0.16,2.44,200,48.9758,1.52,5.95,5.84
20141218,469.85,22.998,-1.267,0,3.686,-1.913,73.67111111,0.17,0.34,180,36.20397,1.097306,-1.71,-2.48
20141219,469.45,89.245,-3.18,0,2.522,0.553,70.725,0.01,0,370,20.56148,0.806,-1.61,-2.05
20141220,469.2,49.884,-2.627,0,1.071,1.527,68.11,0,0,250,12.31763,0.88,-2.62,-2.95
20141221,469.11,30.258,-1.1,0,1.13,1.737,75.00083333,0,0,340,8.21606,1.029,-1.49,-1.68
20141222,469.17,91.708,0.637,0,2.457,4.688,89.81111111,0.01,0,311,20.85654,1.219282,-0.28,-1.01
20141223,469.38,17.001,5.325,1.6,3.014,3.237,97.59444444,0,0.5,51,25.78136,1.876545,2.2,1.13
20141224,469.75,18.811,8.562,9.2,4.414,-5.053,86.08055556,1.27,5.3,60,44.07706,2.686,6.31,5.39
20141225,470.27,33.054,3.509,0,5.993,0.947,75.278,1.98,5.9,96,60.6918,1.541935,7.2,4
20141226,471,102.875,4.456,0,3.64,2.056,74.005,0,0,120,42.9324,1.59657,2.33,1.3
20141227,472.06,33.827,6.512,2.2,4.314,-4.712,67.57338889,0,1.4,90,48.85952,2.106237,3.88,3.46
20141227,472.06,33.827,6.512,2.2,4.314,-4.712,67.57338889,0,1.4,90,48.85952,2.106237,3.88,3.46
