TIMESTAMP,SW_IN_Fx/Rax,SW_IN_Fx,Rax,Ra,SW_IN_F,TA_F,P_F,WS_F,TA_D,RH,acpcp,apcp,dswrf,gust,spfh,tmax,tmin
20120718,0.146889497,174.468,1187.75,1186.1,215.146,12.395,0,2.833,-0.666,17,0,0,810,42.45613,0.894,22.15,13.65
20120718,0.146889497,174.468,1187.75,1186.1,215.146,12.395,0,2.833,-0.666,26.75,0,0,810,42.45613,0.894,22.15,13.65
20120719,0.181389428,215.146,1186.1,1184.39,214.771,11.729,0,3.165,-1.481,30.45833333,0,0,811,45.54372,1.211,19.95,12.65
20120720,0.181334695,214.771,1184.39,1182.61,216.896,10.248,0,3.216,-0.05,24.86363636,0,0,816,46.42913,1.161405,18.25,10.75
20120721,0.183404504,216.896,1182.61,1180.76,220,10.198,0,3.4,1.957,27.40909091,0,0,830,55.9143,1.357,18.05,10.45
20120722,0.186320675,220,1180.76,1178.84,220.083,12.155,0,3.489,0.584,28.66666667,0,0,831,40.7962,1.415,19.65,11.65
20120723,0.186694547,220.083,1178.84,1176.86,217.833,12.739,0,2.432,2.646,28.125,0,0,826,22.81933,1.54,21.05,12.85
20120724,0.185096783,217.833,1176.86,1174.8,215.375,15.385,0,1.988,1.562,20.625,0,0,822,9.65959,1.712,23.65,15.75
20120725,0.183329077,215.375,1174.8,1172.68,209.792,16.947,0,1.93,-3.923,30.91666667,0,0,824,37.88566,1.518,25.45,18.75
20120726,0.178899615,209.792,1172.68,1170.48,217.021,13.024,0,2.521,-2.475,30.75,0,0,826,29.98531,1.394,20.05,12.05
20120727,0.185411968,217.021,1170.48,1168.21,227.125,10.549,0,3.175,-0.187,35.375,0,0,854,40.43205,1.257,17.85,11.75
20120728,0.19442138,227.125,1168.21,1165.86,225.271,10.362,0,3.078,0.2,35.33333333,0,0,851,39.5835,1.308,18.65,10.85
20120729,0.193223028,225.271,1165.86,1163.44,226.5,10.562,0,3.078,0.669,35.125,0,0,857,43.38408,1.363,18.85,11.55
20120730,0.19468129,226.5,1163.44,1160.95,228.688,11.231,0,3.422,-0.701,32.04166667,0,0,865,47.0918,1.525,18.45,11.85
20120731,0.196983505,228.688,1160.95,1158.38,232.75,10.53,0,3.033,0.432,23.66666667,0,0,880,34.67077,1.074,18.95,10.25
20120801,0.200927157,232.75,1158.38,1155.73,234.771,10.962,0,2.376,2.339,17.75,0,0,894,18.47083,0.825,19.85,10.95
20120802,0.203136546,234.771,1155.73,1153.01,235.417,13.301,0,1.601,2.329,11.20833333,0,0,903,8.132981,0.880079,22.25,14.05
20120803,0.204176026,235.417,1153.01,1150.21,236.729,15.63,0,1.575,1.502,10.66666667,0,0,905,16.2684,0.729,24.75,18.05
20120804,0.205813721,236.729,1150.21,1147.33,234.125,17.132,0,1.877,-0.02,12.04166667,0,0,898,11.07226,0.95,25.25,17.75
20120805,0.204060732,234.125,1147.33,1144.36,236.208,17.112,0,1.819,-0.822,20.375,0,0,904,29.65474,1.135,25.75,18.75
20120806,0.20641057,236.208,1144.36,1141.32,235,16.29,0,2.684,0.434,19.20833333,0,0,896,26.14874,1.263,24.35,17.35
20120807,0.205901938,235,1141.32,1138.2,235.875,16.724,0,2.128,1.002,15.29166667,0,0,906,15.31509,1.074,25.15,17.05
20120808,0.207235108,235.875,1138.2,1134.99,237.5,17.726,0,1.664,0.45,13.95833333,0,0,917,12.24946,1.096011,26.75,19.5
20120809,0.209252945,237.5,1134.99,1131.7,239.75,18.176,0,2.465,-3.552,25.33333333,0,0,918,47.52709,1.707,26.75,21.02
20120810,0.21184943,239.75,1131.7,1128.33,237.917,14.624,0,3.228,-3.2,25.29166667,0,0,918,41.61999,1.091,22.85,14.57
20120811,0.210857639,237.917,1128.33,1124.87,246.396,11.424,0,3.234,-0.219,25.875,0,0,947,38.69656,1.107,20.15,12.25
20120812,0.219043978,246.396,1124.87,1121.33,248.417,11.205,0,2.707,1.62,23.04166667,0,0,952,28.14136,1.044,20.07,11.6
20120813,0.221537817,248.417,1121.33,1117.7,246.417,12.825,0,2.237,3.075,15.29166667,0,0,949,17.28123,0.907,21.85,13.45
20120814,0.220467925,246.417,1117.7,1113.98,248.167,15.9,0,1.751,2.159,11.70833333,0,0,960,10.47758,0.872,24.65,17.7
20120815,0.222775095,248.167,1113.98,1110.19,246.479,18.059,0,1.596,1.151,10.79166667,0,0,956,8.7122,0.952,26.75,20.36
20120816,0.222015151,246.479,1110.19,1106.3,245.292,19.21,0,1.965,-1.281,19.375,0,0,962,26.99334,1.155,28.65,21.51
20120817,0.22172286,245.292,1106.3,1102.33,244.271,17.929,0,2.549,-2.601,26.625,0,0,952,35.25817,1.396,25.25,18.86
20120818,0.221595167,244.271,1102.33,1098.27,226.417,15.328,0,3.161,-0.856,25.45833333,0,0,885,38.68845,1.33,22.95,15.09
20120819,0.206157866,226.417,1098.27,1094.12,249.792,14.472,0,2.434,2,18.20833333,0,0,968,18.85771,1.204,22.45,14.12
20120820,0.228304025,249.792,1094.12,1089.89,252.813,16.472,0,1.782,3.464,13.58333333,0,0,977,20.50048,1.123,25.75,16.45
20120821,0.231961941,252.813,1089.89,1085.56,252.729,19.936,0,2.396,2.212,13.91666667,0,0,981,33.19406,1.253,30.05,22.05
20120822,0.232809794,252.729,1085.56,1081.15,237.375,22.148,0,3.027,-0.798,19.29166667,0,0,982,32.66674,1.493,31.55,24.65
20120823,0.219557878,237.375,1081.15,1076.66,242.5,21.35,0,2.466,-2.898,17.95833333,0,0,982,36.71989,1.326,28.85,23.15
20120824,0.225233593,242.5,1076.66,1072.07,249.042,18.452,0,3.174,0.988,15.91666667,0,0,993,41.34371,1.283,26.75,17.97
20120825,0.23230013,249.042,1072.07,1067.4,239.875,19.44,0,2.456,0.398,18.625,0,0,947,34.788,1.414,28.35,18.95
20120826,0.224728312,239.875,1067.4,1062.64,249.125,19.838,0,3.304,-0.725,18.79166667,0,0,1008,38.78034,1.47,26.65,19.64
20120827,0.234439697,249.125,1062.64,1057.79,263,19.113,0,2.535,0.315,13.875,0,0,1028,18.797,1.091,26.98,18.91
20120828,0.248631581,263,1057.79,1052.86,264.125,19.428,0,1.616,3.898,11.625,0,0,1044,18.69092,1.035,28.55,19.74
20120829,0.250864312,264.125,1052.86,1047.86,256.271,23.326,0,1.657,-2.163,18.45833333,0,0,1034,28.39428,1.445,32.35,25.19
20120830,0.244566068,256.271,1047.86,1042.92,254.917,21.163,0,3.462,-3.674,24.125,0,0,1029,48.63247,1.584,28.65,21.25
20120831,0.244426226,254.917,1042.92,1037.9,259.083,17.489,0,3.775,-0.581,14.58333333,0,0,1037,40.15912,1.139,24.45,16.96
20120901,0.249622314,259.083,1037.9,1032.8,269.229,16.908,0,3.056,0.925,12,0,0,1067,27.71913,0.829,25.95,17.2
20120902,0.260678737,269.229,1032.8,1027.61,275.896,17.833,0,2.121,1.301,11.58333333,0,0,1086,24.84561,0.771,26.75,19.18
20120903,0.268483179,275.896,1027.61,1022.35,275.333,19.134,0,1.968,2.447,11.08333333,0,0,1085,24.78026,0.92,28.35,20.51
20120904,0.269313836,275.333,1022.35,1017.01,268.604,21.581,0,2.011,2.248,13.16666667,0,0,1087,20.93203,1.202,30.95,22.97
20120905,0.264111464,268.604,1017.01,1011.58,262.229,23.829,0,3.347,-0.976,14.75,0,0,1072,27.09419,1.6,32.25,26.46
20120906,0.25922715,262.229,1011.58,1006.08,264.042,22.853,0,2.58,-3.356,18.14285714,0,0,1090,37.92887,1.193,31.85,23.75
20120907,0.262446326,264.042,1006.08,1000.51,286.375,19.497,0,3.883,-3.838,21.91666667,0,0,1117,48.12805,1.21,25.95,18.35
20120908,0.286229023,286.375,1000.51,994.79,296.604,15.659,0,3.678,-0.163,23.58333333,0,0,1142,35.31126,1.000325,24.75,15.35
20120909,0.2981574,296.604,994.79,989.07,279.479,15.496,0,3.248,2.636,14.83333333,0,0,1125,29.95637,0.891,25.25,17.75
20120910,0.282567462,279.479,989.07,983.27,296.313,18.132,0,2.543,2.404,14.5,0,0,1147,24.0922,0.87,27.55,20.54
20120911,0.301354664,296.313,983.27,977.4,296.271,20.536,0,2.23,2.354,11.75,0,0,1157,20.85713,0.88,29.85,23.05
20120912,0.303121547,296.271,977.4,971.46,296.063,22.89,0,1.802,-1.66,16.58333333,0,0,1157,19.09636,1.552,31.55,24.95
20120913,0.304760875,296.063,971.46,965.46,286.979,21.23,0,3.45,-3.462,21.33333333,0,0,1141,46.59091,1.384,28.85,20.65
20120914,0.297245872,286.979,965.46,959.39,288.042,17.768,0,3.111,-0.449,18.3,0,0,1154,35.58783,1.013,25.95,17.55
20120915,0.300234524,288.042,959.39,953.25,301.646,17.319,0,2.435,2.329,15.6,0,0,1172,21.18196,0.879,25.75,18.85
20120916,0.316439549,301.646,953.25,947.05,289.688,19.648,0,2.195,2.055,18,0,0,1152,31.22153,1.295,29.65,21.55
20120917,0.305884589,289.688,947.05,940.78,290.354,21.703,0,1.986,2.424,15.8,0,0,1158,23.043,1.243,30.45,22.85
20120918,0.308631136,290.354,940.78,934.46,283.25,24.127,0,2.721,4.321,12.33333333,0,0,1160,26.72455,1.3,34.85,25.55
20120919,0.303116238,283.25,934.46,928.08,262.542,28.448,0,2.478,0.332,11.8,0,0,1107,17.77645,1.42,36.75,30.55
20120920,0.282887251,262.542,928.08,921.64,284.021,28.78,0,2.842,0.406,12.2,0,0,1173,24.38006,1.389,37.45,31.45
20120921,0.308169133,284.021,921.64,915.15,275.083,29.186,0,2.246,-0.452,16.1,0,0,1174,20.59469,1.645,35.55,29.95
20120922,0.300587882,275.083,915.15,908.61,263.167,28.734,0,2.163,-2.84,15.14285714,0,0,1113,30.46399,1.764,37.17,29.85
20120923,0.289636918,263.167,908.61,902.02,244,25.894,0,3.424,-2.805,23.25,0,0,1023,48.97823,1.733,32.68,27.8
20120924,0.27050398,244,902.02,895.38,253,23.089,0,2.989,2.546,17.25,0,0,1039,32.39548,1.401,30.95,19.75
20120925,0.282561594,253,895.38,888.7,273.729,25.635,0,2.802,0.322,10.31818182,0,0,1182,25.91916,1.268403,34.56,25.81
20120926,0.308010577,273.729,888.7,881.98,154.604,25.957,0,2.526,4.619,16,0,0,1075,18.92923,2.104,36.55,30.25
20120927,0.175291957,154.604,881.98,875.21,253.375,30.576,0,2.463,-1.51,30,0,0,891,25.42093,2.641,36.95,33.54
20120928,0.289501948,253.375,875.21,868.41,253.625,29.066,2.6,4.025,-9.476,61.44444444,0.44,0.4,940,41.27162,2.832,38.29,31.81
20120929,0.292056747,253.625,868.41,861.58,155.813,19.59,1.2,2.883,-1.545,48,1.1,1.2,573,28.92578,2.619,22.16,19.21
20120930,0.180845656,155.813,861.58,854.71,320.167,18.045,0.2,2.945,0.496,32,0,0,1264,38.87845,1.245,27.24,20.45
20121001,0.374591382,320.167,854.71,847.82,314.479,18.541,0,3.157,0.889,25.5,0,0,1266,44.86168,0.927,26.51,20.08
20121002,0.370926612,314.479,847.82,840.9,323.417,19.43,0,3.663,2.318,21,0,0,1292,36.53129,0.991,26.93,20.15
20121003,0.384608158,323.417,840.9,833.95,302.854,21.748,0,2.397,5.064,27.25,0,0,1258,23.84617,2.79,30.77,23.99
20121004,0.363156065,302.854,833.95,826.97,293.917,26.812,0,1.833,3.009,29.33333333,0,0,1230,17.67381,3.011,34.8,28.17
20121005,0.355414344,293.917,826.97,819.99,265.833,29.821,0,2.576,0.4,28.33333333,0,0,953,20.42824,2.979,34.16,30.43
20121006,0.324190539,265.833,819.99,813,260.125,30.221,0,1.934,-0.937,24,0,0,1054,16.75975,2.144,36.24,31.3
20121007,0.31995695,260.125,813,806,282.417,29.284,0,2.444,0.377,21.16666667,0,0,1184,23.88436,1.946405,35.86,29.95
20121008,0.3503933,282.417,806,798.99,284.354,29.661,0,2.141,0.688,16.16666667,0,0,1075,18.59318,1.704,36.13,31.15
20121009,0.355891813,284.354,798.99,791.97,278.757,30.349,0,1.92,-3.077,15.25,0,0,1130,26.2218,1.782,38.04,32.3
20121010,0.351979242,278.757,791.97,784.96,176.167,27.272,0,4.792,-8.007,69.92857143,0,0,1057,54.50861,1.497,31.95,26.57
20121026,0.447340706,304.979,681.76,675.16,113.771,19.963,5,3.232,0.843,45.75,0.48,0.47,870,41.16205,2.479,28.13,22.74
20121103,0.527538369,332.729,630.72,624.65,205,29.829,0,2.99,1.625,38.5,0,0,1094,22.37749,3.11,37.38,30.43
20121105,0.380829535,235.604,618.66,612.76,131.875,29.751,0,2.629,-6.407,60.1,2.17,2.9,822,28.1393,4.29306,35.75,32.36
20121106,0.215214766,131.875,612.76,606.94,155.542,23.344,1.6,3.287,1.946,67.5,2.72,3.4,785,27.77932,4.962,29.12,24.5
20121108,0.498092181,299.458,601.21,595.57,238.688,22.414,23.8,2.602,0.466,73.66666667,3.51,39.92,986,45.9773,3.750044,30.25,26.89
20121201,0.516819156,258.146,499.49,496.58,201.896,28.569,7.8,2.588,-1.464,29.3,1.57,1.6,762,26.78339,4.74713,35.23,32.52
20121204,0.575642827,282.75,491.19,488.71,142.854,27.085,0,3.104,-0.186,44.66666667,0,0,1378,44.4875,2.315092,34.92,30.33
20121218,0.469254017,220.479,469.85,469.45,145.979,24.928,2.2,2.972,-1.533,76.75,19.64,26.2,275,40.34708,5.78483,24.83,23.52
20121219,0.310957503,145.979,469.45,469.2,151.875,23.395,17.8,2.252,1.656,86.25,36.63,36.62,1031,26.26054,6.50454,28.1,26.29
20121220,0.323689258,151.875,469.2,469.11,226.285,25.051,1,2.972,2.956,63.16666667,17.99,18.03,1317,31.39167,6.17141,29.6,25.61
20130113,0.565378145,285.646,505.23,508.55,207.792,31.705,6.8,2.245,2.041,51.5,0.29,0.3,933,21.15729,4.198,39.42,36.63
20130118,0.524706152,274.542,523.23,527.23,162.25,28.178,0,2.003,0.291,44.75,5.45,5.6,424,16.27438,5.60265,28.36,27.42
20130209,0.465020054,296.813,638.28,644.66,139.875,26.585,0.4,2.486,-1.182,40.35714286,1.71,2.03,661,19.84833,4.365423,33.18,29.52
20130210,0.216974839,139.875,644.66,651.11,115.292,25.403,0.6,2.398,0.83,55.5,3.12,4.63,304,35.88461,4.260979,28.49,23.44
20130211,0.177069927,115.292,651.11,657.64,195.729,26.233,0.4,2.851,1.504,34.33333333,0.51,0.5,620,28.87401,3.824,29.28,23.69
20130212,0.29762332,195.729,657.64,664.23,195.583,27.737,0,3.036,2.303,24.16666667,0.36,0.4,1013,25.45349,3.516,33.36,27.73
20130226,0.413867801,312.375,754.77,761.98,241.375,33.449,0,3.736,-3.445,37.33333333,1.62,1.6,725,19.37466,4.130091,37.2,32.81
20130227,0.316773406,241.375,761.98,769.21,201.688,30.004,0,2.944,-3.802,71.5,0.49,0.4,850,35.2767,4.433,35.27,30.15
20130228,0.262201479,201.688,769.21,776.44,212.375,26.202,5.2,3.328,2.297,50,4.42,4.57,673,36.75929,5.257,30.79,26.01
20130301,0.273524033,212.375,776.44,783.7,237.964,28.499,0,2.843,1.725,33.75,0.04,0.1,1043,31.10202,4.007032,34.85,27.09
20130304,0.404259477,322.688,798.22,805.49,326.979,29.68,0,2.499,1.324,36.25,0,0,1275,29.72981,2.900932,36.08,29.51
20130305,0.405938,326.979,805.49,812.75,292.146,31.004,0,2.616,1.303,35,0,0,1004,32.33149,3.238236,36.77,30.71
20130306,0.359453707,292.146,812.75,819.99,307.125,32.307,0,2.753,0.641,30.16666667,0,0,1128,31.10881,3.027,38.35,31.6
20130307,0.374547251,307.125,819.99,827.23,301.479,32.948,0,2.565,-0.181,33.16666667,0,0,1206,37.61582,3.362056,39.44,32.5
20130308,0.364443988,301.479,827.23,834.46,280.375,32.767,0,2.368,-1.722,33.66666667,0,0,972,32.84995,4.324966,37.65,31.53
20130309,0.335995734,280.375,834.46,841.67,237.667,31.045,2.2,2.709,0.218,31.9,0.19,0.5,819,19.30116,4.616,35.04,31.74
20130310,0.282375515,237.667,841.67,848.86,242.813,31.263,0,2.86,0.116,26.83333333,0,0,761,29.80627,3.489,34.64,31.14
20130311,0.286045991,242.813,848.86,856.02,315.813,31.379,0,2.967,0.021,25.83333333,0,0,1237,26.10715,2.573,36.82,30.85
20130312,0.368931801,315.813,856.02,863.17,315.292,31.4,0,2.749,-0.114,23.5,0,0,1241,21.56989,2.267,37.35,31.13
20130313,0.365272194,315.292,863.17,870.28,314.646,31.286,0,3.55,-0.967,26.375,0,0,1230,49.24865,2.598,38.45,31.08
20130314,0.361545709,314.646,870.28,877.35,299.375,30.319,0,3.124,-0.735,22,0,0,1199,37.26253,2.57,35.52,27.76
20130315,0.34122642,299.375,877.35,884.4,307.646,29.584,0,2.664,0.893,21.125,0,0,1215,35.90067,2.007796,36.28,28.37
20130316,0.347858435,307.646,884.4,891.4,311.083,30.477,0,2.927,-0.545,16.125,0,0,1223,48.90526,1.637,37.27,30.81
20130317,0.348982499,311.083,891.4,898.36,310.479,29.932,0,4.04,-2.753,25.125,0,0,1212,45.96274,2.295011,35.79,29.54
20130318,0.345606438,310.479,898.36,905.28,307,27.179,0,3.337,-0.702,16.625,0,0,1200,38.87909,1.5,33.61,25.93
20130319,0.339121598,307,905.28,912.14,311.021,26.477,0,3.087,0.667,14.25,0,0,1222,29.31108,1.33,34.88,26.39
20130320,0.340979455,311.021,912.14,918.96,313.708,27.144,0,2.63,3.001,10.5,0,0,1222,23.32709,1.141,36.87,26.92
20130321,0.341372856,313.708,918.96,925.73,303.167,30.145,0,1.926,1.714,15.64285714,0,0,1188,22.67607,2.281,37.94,30.68
20130322,0.327489657,303.167,925.73,932.44,259.167,31.859,0,2.401,0.12,22.66666667,0,0,1091,29.43549,2.861,38.75,32.03
20130323,0.277944962,259.167,932.44,939.1,248.042,31.979,0,2.948,-2.541,29.6875,3.12,3.1,967,32.28577,3.549,37.85,30.45
20130324,0.264127356,248.042,939.1,945.7,260.917,29.438,1.4,3.003,0.624,24,1.07,1.1,1032,28.61867,3.341,35.35,29.35
20130325,0.275898276,260.917,945.7,952.23,248.417,30.062,0,3.189,0.309,22.2,0.35,0.33,766,18.78565,3.845,35.85,31.25
20130326,0.260879199,248.417,952.23,958.7,233.146,30.371,0,2.485,0.528,26.77272727,0,0,951,20.83968,3.778,37.15,31.35
20130327,0.243189736,233.146,958.7,965.1,233.604,30.899,0,2.144,-5.646,45.86363636,1.74,1.7,1009,32.77439,3.958,37.35,31.55
20130328,0.242051601,233.604,965.1,971.44,173.813,25.253,0,4.943,-0.488,41.375,0.01,0,1071,58.1154,3.992,29.95,24.05
20130329,0.178923042,173.813,971.44,977.71,222.771,24.765,0,4.251,2.803,31.54166667,0,0,906,29.63311,3.609,32.55,23.25
20130330,0.227849771,222.771,977.71,983.9,153.75,27.568,0,2.459,-5.093,42.7,0.07,0.1,665,33.46671,3.268,32.15,26.22
20130331,0.156265881,153.75,983.9,990.01,235.542,22.475,0,4.484,1.694,38.625,0,0,1015,42.29878,3.101,29.15,20.65
20130401,0.237918809,235.542,990.01,996.06,267.938,24.169,0,3.834,-0.49,29.5,0,0,584,33.04687,2.435,25.55,19.85
20130402,0.268997852,267.938,996.06,1002.02,286.313,23.679,0,3.376,0.394,20.375,0,0,1081,45.22282,1.768,30.45,22.85
20130403,0.285735814,286.313,1002.02,1007.91,231.625,24.073,0,3.568,1.109,19.58333333,0,0,848,46.31457,1.849609,29.75,24.25
20130404,0.229807225,231.625,1007.91,1013.71,165.063,25.182,0,3.416,-4.021,55.18181818,0,0.9,764,28.34898,2.396,30.15,24.45
20130405,0.162830593,165.063,1013.71,1019.43,55.813,21.161,5.4,2.914,1.584,45.41666667,0,9.56,34,41.92299,3.901555,22.55,19.57
20130406,0.054749223,55.813,1019.43,1025.07,185.896,22.745,0.8,2.603,3.3,25.08333333,0,0,285,37.73224,2.938,26.15,19.25
20130407,0.181349566,185.896,1025.07,1030.63,241.125,26.045,0,3.068,0.109,21,0,0,925,37.05317,2.472,31.45,26.27
20130408,0.233958841,241.125,1030.63,1036.1,267.479,26.154,0,3.341,-1.149,21.83333333,0,0,1031,35.12248,2.435,31.45,26.45
20130409,0.258159444,267.479,1036.1,1041.48,235.042,25.005,0,3.473,-1.105,18.66666667,0,0,978,44.69275,2.099,30.55,26.26
20130410,0.225680762,235.042,1041.48,1046.78,275.167,23.9,0,3.865,-0.551,18.29166667,0,0,1061,51.0933,1.771,29.85,25.09
20130411,0.262869944,275.167,1046.78,1052.37,271.229,23.349,0,3.71,-0.05,19.54166667,0,0,1056,41.28962,2.063,29.35,24.51
20130412,0.257731596,271.229,1052.37,1057.36,272.729,23.299,0,3.6,0.785,19.95833333,0,0,1045,40.20211,2.509,29.35,24.12
20130413,0.257933911,272.729,1057.36,1062.26,267.979,24.084,0.2,2.58,1.152,17.85,0,0,1032,24.10709,1.937079,30.15,24.92
20130414,0.252272513,267.979,1062.26,1067.07,262.958,25.236,0,2.026,1.386,15.375,0,0,1024,16.51504,1.686,31.45,25.89
20130415,0.246429944,262.958,1067.07,1071.91,261.688,26.622,0,1.875,-1.257,24.25,0,0,1013,28.65059,2.32,32.45,27.14
20130416,0.244132436,261.688,1071.91,1076.67,258.917,25.365,0,2.372,0.671,19.83333333,0,0,999,21.67349,2.301,30.75,24.76
20130417,0.240479441,258.917,1076.67,1081.33,255.021,26.036,0,2.153,0.795,17.08333333,0,0,992,21.3862,2.069,31.25,25.17
20130418,0.235840123,255.021,1081.33,1085.91,253.917,26.831,0,2.662,-0.471,16.54166667,0,0,986,20.07938,2.011,31.95,25.75
20130419,0.23382877,253.917,1085.91,1090.38,252.604,26.36,0,2.119,-0.581,17,0,0,983,24.84136,1.904,33.25,26.94
20130420,0.231666025,252.604,1090.38,1094.77,250,25.779,0,1.913,0.82,16.75,0,0,975,20.84368,2.176,32.45,25.37
20130421,0.228358468,250,1094.77,1099.07,252.063,26.599,0,2.452,0.898,20.41666667,0,0,963,29.60324,2.399,35.15,26.66
20130422,0.22934208,252.063,1099.07,1103.27,194.583,27.497,0,2.193,-3.116,26.45833333,0,0,509,32.15233,2.74,32.05,26.06
20130423,0.176369338,194.583,1103.27,1107.38,217.375,24.381,0,3.02,-1.521,22.79166667,0.02,0,844,36.26674,2.311,29.05,22.84
20130424,0.196296664,217.375,1107.38,1111.4,244.313,22.86,0,2.866,-0.747,21.5,0,0,945,40.61812,1.868,29.05,22.83
20130425,0.219824546,244.313,1111.4,1115.32,248.208,22.113,0,3.385,-1.686,18.20833333,0,0,961,38.92254,1.608,28.95,22.35
20130426,0.222544203,248.208,1115.32,1119.16,252.813,20.427,0,2.956,0.504,15.08333333,0,0,979,33.93337,1.137,27.55,21.34
20130427,0.225895314,252.813,1119.16,1122.9,227.146,20.931,0,2.292,2.065,15.79166667,0,0,850,21.91671,1.544,27.64,21.58
20130428,0.202285155,227.146,1122.9,1126.55,242.458,22.996,0,2.283,0.524,13.25,0,0,937,20.57867,1.629,29.95,24.21
20130429,0.215221695,242.458,1126.55,1130.11,244.229,23.52,0,2.246,-0.26,11.625,0,0,948,22.8281,1.3,31.25,25.07
20130430,0.216110821,244.229,1130.11,1133.58,244.021,23.26,0,2.556,-0.293,10.66666667,0,0,941,32.60919,1.16,31.16,25.22
20130501,0.215265795,244.021,1133.58,1136.96,244.125,22.967,0,2.875,0.584,14.375,0,0,930,38.28254,1.324,31.05,25.18
20130502,0.214717316,244.125,1136.96,1139.83,238.063,23.551,0,3.51,1.011,19.25,0,0,913,40.10076,1.838,31.65,25.45
20130503,0.208858339,238.063,1139.83,1143.45,232.208,24.562,0,2.823,0.242,19.45833333,0,0,894,28.60115,1.966,31.65,25.45
20130504,0.203076654,232.208,1143.45,1146.57,231.333,24.804,0,2.66,-0.218,19.83333333,0,0,896,24.08062,1.912,31.55,25.95
20130505,0.201760904,231.333,1146.57,1149.59,225.708,24.586,0,2.24,0.409,19.125,0,0,884,18.88655,1.926,30.55,25.85
20130506,0.196337825,225.708,1149.59,1152.53,215.917,24.995,0,2.046,-1.117,17.04166667,0,0,851,22.84661,1.815,30.55,25.65
20130507,0.187341761,215.917,1152.53,1155.4,216.479,23.878,0,2.543,-0.921,22.54166667,0,0,856,28.22138,1.778,30.15,24.95
20130508,0.187362818,216.479,1155.4,1158.15,224.021,22.957,0,3.08,0.232,28.75,0,0,865,36.21747,2.494,29.85,24.45
20130509,0.193430039,224.021,1158.15,1160.84,217.625,23.189,0,2.458,1.145,36.08333333,0,0,785,30.15682,2.792,29.75,23.95
20130510,0.187472003,217.625,1160.84,1163.43,149.813,24.334,0,2.4,0.956,30.70833333,0,0,593,30.59085,3.21,28.95,25.05
20130511,0.128768383,149.813,1163.43,1165.95,173.875,25.29,0,2.439,-7.841,83.7,0,0,570,15.04737,2.799,29.25,23.95
20130512,0.149127321,173.875,1165.95,1168.39,28.083,17.449,19.8,3.202,-1.565,71.95,0.06,6.09,88,34.74587,3.678,18.15,17.25
20130513,0.024035639,28.083,1168.39,1170.74,84.521,15.884,5.2,3.258,-1.258,49.125,0,0,679,39.90843,2.308,22.05,17.33
20130514,0.072194509,84.521,1170.74,1173.02,194.625,14.626,0,2.74,-1.76,57.5,0,0,718,23.60647,1.746,19.85,14.75
20130515,0.165917887,194.625,1173.02,1175.21,45.896,12.866,3.8,1.749,2.04,64,0,6.58,61,20.0977,2.749,15.25,13.05
20130516,0.039053446,45.896,1175.21,1177.33,196,14.906,0.4,1.773,0.411,55.75,0,0,635,23.42002,2.899,19.75,12.93
20130517,0.166478388,196,1177.33,1179.37,91.208,15.317,2,2.563,1.62,56.13636364,0,0.9,185,22.77668,2.725,17.65,15.88
20130518,0.077336205,91.208,1179.37,1181.33,192.875,16.937,0.2,2.065,1.561,36.625,0,0,763,29.22215,2.468,22.95,16.45
20130519,0.163269366,192.875,1181.33,1183.22,209.917,18.498,0,2.113,2.691,35.375,0,0,796,20.42352,2.346,23.95,18.55
20130520,0.177411639,209.917,1183.22,1185.03,180.667,21.189,0,2.012,1.287,46.1,0,1.1,693,28.79713,3.058,28.05,21.65
20130521,0.152457744,180.667,1185.03,1186.77,110.333,22.476,12,3.271,-3.84,45.5,3.38,5.73,160,41.14453,3.988,19.85,17.65
20130522,0.092969152,110.333,1186.77,1188.44,204.375,18.636,0.2,2.756,-3.571,49.29166667,0,0,820,39.23371,2.657,23.05,17.95
20130523,0.171969136,204.375,1188.44,1190.03,201.646,15.065,0,3.165,-1.965,45.20833333,0,0,806,47.53493,2.17,20.75,16.15
20130524,0.169446148,201.646,1190.03,1191.56,216.167,13.1,0,3.244,0.607,40.375,0,0,818,54.4112,2.061,18.65,12.75
20130525,0.18141512,216.167,1191.56,1193.01,215.583,13.707,0,3.477,-0.815,34.125,0,0,819,50.4786,1.687,19.25,14.05
20130526,0.180705107,215.583,1193.01,1194.4,206.833,12.892,0,3.178,1.575,34.29166667,0,0,817,47.9933,1.792,19.45,13.55
20130527,0.173168955,206.833,1194.4,1195.72,212.313,14.467,0,2.596,3.242,31.79166667,0,0,802,32.66842,1.728,22.35,15.25
20130528,0.1775608,212.313,1195.72,1196.97,204.563,17.709,0,1.988,1.599,30.58333333,0,0,780,19.80588,2.141,24.35,17.66
20130529,0.170900691,204.563,1196.97,1198.15,201.563,19.308,0,1.661,0.947,31.77272727,0,0,771,16.22702,2.339,25.65,20.35
20130530,0.168228519,201.563,1198.15,1199.27,197.188,20.255,0,1.756,1.37,34.70833333,0,0,755,22.02771,2.619,27.05,21.65
20130531,0.164423358,197.188,1199.27,1200.33,196.792,21.625,0,1.576,-0.541,40.70833333,0,0,746,15.97576,2.907,27.75,22.76
20130601,0.163948248,196.792,1200.33,1201.32,183.542,21.084,0,2.406,-4.479,43.04166667,0,0,741,36.52316,2.615,26.35,22.69
